Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Майская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85					
		14.37%	13.59%	13.72%	8.39%	13.01%	12.64%	13.08%	14.36%	14.59%	19.16%	22.4%	18.05%	15.71%	21.47%	15.03%	23.83%	23.94%	7.20%	14.72%	10.77%	7.42%	13.05%	18.34%					
																													
41	Против всех	523	25	84	21	27	15	23	25	11	43	12	43	0	37	39	4	2	31	11	25	7	32	6					
		2.95%	2.69%	9.68%	2.41%	3.25%	1.99%	3.58%	3.35%	1.98%	6.64%	3.2%	2.90%	0.0%	3.20%	4.44%	2.32%	2.81%	2.01%	0.55%	4.48%	4.0%	2.56%	2.75%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
