Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Барабинская городская 																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	183	10	10	1	9	10	11	3	6	12	5	11	31	8	5	8	7	6	8	10	8	4					
		1.45%	1.91%	0.94%	0.27%	0.94%	0.86%	2.20%	0.50%	1.09%	2.31%	1.00%	1.96%	2.70%	1.47%	0.99%	1.86%	1.79%	1.57%	1.74%	1.94%	1.56%	0.85%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	139	5	19	3	9	16	2	14	4	1	10	3	11	7	9	3	4	6	4	3	1	5					
		1.10%	0.95%	1.80%	0.81%	0.94%	1.38%	0.40%	2.35%	0.73%	0.19%	2.01%	0.53%	0.96%	1.28%	1.78%	0.69%	1.02%	1.57%	0.87%	0.58%	0.19%	1.06%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	280	15	9	15	18	25	6	17	14	10	12	13	32	8	12	4	8	11	13	18	11	9					
		2.22%	2.87%	0.85%	4.09%	1.89%	2.16%	1.20%	2.85%	2.55%	1.93%	2.41%	2.32%	2.79%	1.47%	2.37%	0.93%	2.04%	2.88%	2.83%	3.49%	2.14%	1.91%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	354	15	35	1	19	53	13	14	14	3	16	12	35	13	17	8	10	6	17	6	22	25					
		2.80%	2.87%	3.32%	0.27%	2.00%	4.59%	2.60%	2.35%	2.55%	0.57%	3.21%	2.14%	3.05%	2.38%	3.36%	1.86%	2.55%	1.57%	3.71%	1.16%	4.29%	5.31%					
22	"5. ""За Русь Святую"""	83	9	4	2	9	6	1	5	5	5	2	2	9	4	4	4	0	2	3	3	3	1					
		0.65%	1.72%	0.37%	0.54%	0.94%	0.52%	0.20%	0.84%	0.91%	0.96%	0.40%	0.35%	0.78%	0.73%	0.79%	0.93%	0.0%	0.52%	0.65%	0.58%	0.58%	0.21%					
23	"6. ""Объединенная Российская партия ""Русь"""	22	1	1	1	0	0	1	0	2	0	3	3	0	2	0	1	0	2	1	1	2	1					
		0.17%	0.19%	0.09%	0.27%	0.0%	0.0%	0.20%	0.0%	0.36%	0.0%	0.60%	0.53%	0.0%	0.36%	0.0%	0.23%	0.0%	0.52%	0.21%	0.19%	0.39%	0.21%					
24	"7. ""Новый курс - Автомобильная Россия"""	58	4	4	1	2	5	5	3	2	0	3	6	10	3	2	2	0	0	2	2	1	1					
		0.45%	0.76%	0.37%	0.27%	0.21%	0.43%	1.00%	0.50%	0.36%	0.0%	0.60%	1.07%	0.87%	0.55%	0.39%	0.46%	0.0%	0.0%	0.43%	0.38%	0.19%	0.21%					
25	"8. ""Народно-республиканская партия России"""	13	0	3	0	0	2	1	0	1	1	2	0	2	0	0	1	0	0	0	0	0	0					
		0.10%	0.0%	0.28%	0.0%	0.0%	0.17%	0.20%	0.0%	0.18%	0.19%	0.40%	0.0%	0.17%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	0	1	3	2	1	0	0	0	0	0	2	1	0	2	0	0	2	0	0	0	0					
		0.11%	0.0%	0.09%	0.81%	0.21%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.08%	0.0%	0.39%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	442	22	26	18	37	32	17	15	19	14	21	32	44	25	17	12	12	3	27	12	17	20					
		3.50%	4.22%	2.46%	4.91%	3.89%	2.77%	3.40%	2.52%	3.47%	2.70%	4.22%	5.71%	3.84%	4.59%	3.36%	2.79%	3.06%	0.78%	5.89%	2.33%	3.32%	4.25%					
28	"11. ""Истинные патриоты России"""	7	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1					
		0.05%	0.19%	0.0%	0.27%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.25%	0.0%	0.0%	0.19%	0.0%	0.21%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	96	7	13	5	10	3	3	2	3	2	9	6	6	3	1	0	4	3	1	7	6	2					
		0.76%	1.34%	1.23%	1.36%	1.05%	0.26%	0.60%	0.33%	0.54%	0.38%	1.81%	1.07%	0.52%	0.55%	0.19%	0.0%	1.02%	0.78%	0.21%	1.35%	1.17%	0.42%					
30	"13. ""Демократическая партия России"""	29	0	2	0	3	6	2	0	0	3	1	1	3	0	0	6	0	2	0	0	0	0					
		0.22%	0.0%	0.18%	0.0%	0.31%	0.52%	0.40%	0.0%	0.0%	0.57%	0.20%	0.17%	0.26%	0.0%	0.0%	1.39%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	1	3	0	1	4	0	0	2	0	1	0	3	0	0	1	2	0	2	0	0	1					
		0.16%	0.19%	0.28%	0.0%	0.10%	0.34%	0.0%	0.0%	0.36%	0.0%	0.20%	0.0%	0.26%	0.0%	0.0%	0.23%	0.51%	0.0%	0.43%	0.0%	0.0%	0.21%					
32	"15. ""Партия СЛОН"""	17	0	3	0	2	4	0	0	0	1	0	0	1	0	0	0	0	2	0	0	1	3					
		0.13%	0.0%	0.28%	0.0%	0.21%	0.34%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.19%	0.63%					
33	"16. ""Родина"" (народно-патриотический союз)"""	874	33	86	23	77	106	21	53	46	40	32	29	91	35	48	20	8	22	18	26	31	29					
		6.93%	6.33%	8.15%	6.28%	8.11%	9.19%	4.20%	8.90%	8.40%	7.72%	6.43%	5.17%	7.94%	6.43%	9.50%	4.66%	2.04%	5.77%	3.93%	5.04%	6.05%	6.17%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	5	3	1	0	0	2	0	1	1	2	0	0	2	0	2	4	0	1	1	1	2					
		0.22%	0.95%	0.28%	0.27%	0.0%	0.0%	0.40%	0.0%	0.18%	0.19%	0.40%	0.0%	0.0%	0.36%	0.0%	0.46%	1.02%	0.0%	0.21%	0.19%	0.19%	0.42%					
35	"18. ""ЛДПР"""	2085	96	177	59	162	109	76	88	103	103	90	90	167	91	85	72	84	79	65	96	105	88					
		16.53%	18.42%	16.79%	16.12%	17.07%	9.45%	15.23%	14.78%	18.82%	19.88%	18.10%	16.07%	14.58%	16.72%	16.83%	16.78%	21.48%	20.73%	14.19%	18.64%	20.50%	18.72%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	263	6	19	7	13	17	9	8	18	11	13	10	30	9	15	7	14	8	11	9	13	16					
		2.08%	1.15%	1.80%	1.91%	1.36%	1.47%	1.80%	1.34%	3.29%	2.12%	2.61%	1.78%	2.62%	1.65%	2.97%	1.63%	3.58%	2.09%	2.40%	1.74%	2.53%	3.40%					
37	"20. ""Политическая партия ""Единая Россия"""	4873	205	380	137	393	502	216	208	179	213	209	196	402	172	181	223	147	155	189	234	168	164					
		38.64%	39.34%	36.05%	37.43%	41.41%	43.53%	43.28%	34.95%	32.72%	41.11%	42.05%	35.0%	35.10%	31.61%	35.84%	51.98%	37.59%	40.68%	41.26%	45.43%	32.81%	34.89%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	1	5	1	1	3	0	0	1	0	0	0	2	1	0	1	0	3	3	2	1	0					
		0.19%	0.19%	0.47%	0.27%	0.10%	0.26%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.17%	0.18%	0.0%	0.23%	0.0%	0.78%	0.65%	0.38%	0.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	25	0	4	1	2	2	0	0	0	1	2	0	1	0	2	0	2	1	4	2	1	0					
		0.19%	0.0%	0.37%	0.27%	0.21%	0.17%	0.0%	0.0%	0.0%	0.19%	0.40%	0.0%	0.08%	0.0%	0.39%	0.0%	0.51%	0.26%	0.87%	0.38%	0.19%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2044	56	195	57	144	187	92	129	99	84	43	117	214	124	75	42	58	53	59	53	91	72					
		16.21%	10.74%	18.50%	15.57%	15.17%	16.21%	18.43%	21.68%	18.09%	16.21%	8.65%	20.89%	18.68%	22.79%	14.85%	9.79%	14.83%	13.91%	12.88%	10.29%	17.77%	15.31%					
																												
41	Против всех	381	20	35	11	26	45	12	26	18	9	11	18	35	26	0	7	9	12	30	0	12	19					
		3.02%	3.83%	3.32%	3.00%	2.73%	3.90%	2.40%	4.36%	3.29%	1.73%	2.21%	3.21%	3.05%	4.77%	0.0%	1.63%	2.30%	3.14%	6.55%	0.0%	2.34%	4.04%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
