Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Уржумская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232					
24	Против всех	253	10	11	16	17	17	28	22	2	1	5	4	1	3	3	0	8	0	0	7	8	0	1	2	5	10	3	0	3	4	1	1	5	4	0	15	1	5	2	2	2	3	0	4	3	2	0	3	0	6	1	1	1					
		1.60%	1.40%	1.71%	2.05%	2.38%	2.01%	3.31%	5.54%	1.11%	1.05%	1.41%	0.67%	1.22%	1.29%	3.23%	0.00%	1.96%	0.00%	0.00%	2.70%	2.19%	0.00%	1.79%	1.26%	3.01%	1.53%	1.62%	0.00%	1.29%	1.06%	0.83%	0.90%	1.88%	1.00%	0.00%	2.02%	0.57%	2.05%	0.71%	0.58%	2.33%	2.52%	0.00%	1.37%	1.52%	1.35%	0.00%	1.20%	0.00%	0.86%	0.40%	1.18%	0.63%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
