Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Самойловская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7416	370	347	542	289	213	47	236	97	68	289	247	430	161	57	186	169	283	359	115	81	66	222	268	246	268	697	136	147	134	76	71	82	195	181	41					
		64.86%	46.60%	39.89%	70.48%	51.61%	66.98%	70.15%	60.51%	72.39%	62.39%	66.44%	63.50%	65.85%	67.65%	90.48%	86.92%	85.79%	71.11%	73.27%	77.18%	77.14%	91.67%	82.22%	70.34%	66.67%	66.01%	64.18%	97.14%	84.48%	72.83%	66.09%	75.53%	65.08%	63.52%	61.56%	55.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	4	7	0	2	1	0	5	0	0	0	1	3	0	0	0	0	0	3	1	0	0	1	2	2	0	3	0	1	0	0	0	0	0	0	0					
		0.31%	0.50%	0.80%	0.00%	0.36%	0.31%	0.00%	1.28%	0.00%	0.00%	0.00%	0.26%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.67%	0.00%	0.00%	0.37%	0.52%	0.54%	0.00%	0.28%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
