Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Псковская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172					
		3.15%	1.69%	3.67%	2.32%	1.44%	1.69%	2.35%	5.40%	3.70%	4.30%	4.98%	3.76%	2.67%	1.51%	1.88%	2.55%	2.53%	3.47%	3.00%	9.31%	2.58%	4.82%	4.33%	3.40%	0.75%	0.75%	0.55%	0.00%	1.55%	3.41%	1.89%	3.13%	0.40%	1.59%	4.98%	3.59%	1.16%	0.65%	2.17%	2.20%	4.56%	1.61%	2.12%	0.55%					
19	2.Всероссийская политическая партия «Гражданская Сила»	136	0	0	1	1	1	1	10	4	2	4	1	2	0	3	8	0	0	1	0	0	9	3	8	7	1	0	0	5	2	0	3	1	3	20	9	0	1	16	3	5	1	0	0					
		0.73%	0.00%	0.00%	0.21%	0.48%	0.34%	0.29%	1.59%	0.71%	0.32%	0.64%	0.29%	0.36%	0.00%	0.94%	1.02%	0.00%	0.00%	1.00%	0.00%	0.00%	0.85%	0.31%	1.43%	2.64%	0.75%	0.00%	0.00%	0.77%	0.43%	0.00%	0.59%	0.40%	1.59%	2.31%	1.29%	0.00%	0.65%	0.83%	0.83%	0.69%	0.81%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	24	0	0	1	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	1	1	2	0	0	0	0	1	1	0	3	2	0	3	1	0	0	1	1	0	0	1	0					
		0.13%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.16%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.09%	0.10%	0.36%	0.00%	0.00%	0.00%	0.00%	0.15%	0.21%	0.00%	0.59%	0.81%	0.00%	0.35%	0.14%	0.00%	0.00%	0.05%	0.28%	0.00%	0.00%	0.35%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2054	18	17	41	12	38	35	80	79	132	67	22	60	26	31	103	62	22	12	27	10	154	99	47	18	4	11	13	79	50	14	60	19	21	116	106	22	23	132	44	80	17	23	8					
		11.03%	7.59%	15.60%	8.63%	5.74%	12.88%	10.29%	12.70%	13.93%	21.02%	10.77%	6.36%	10.70%	13.07%	9.69%	13.14%	11.21%	10.89%	12.00%	10.93%	3.69%	14.54%	10.20%	8.41%	6.79%	2.99%	6.01%	14.61%	12.21%	10.66%	13.21%	11.74%	7.69%	11.11%	13.43%	15.21%	12.72%	15.03%	6.81%	12.12%	11.07%	13.71%	8.13%	4.42%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	55	0	0	2	0	0	0	2	4	5	1	2	0	0	2	3	0	1	0	0	0	9	3	0	0	0	0	0	1	0	1	0	1	0	2	8	0	0	5	0	0	0	2	1					
		0.30%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.32%	0.71%	0.80%	0.16%	0.58%	0.00%	0.00%	0.63%	0.38%	0.00%	0.50%	0.00%	0.00%	0.00%	0.85%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.94%	0.00%	0.40%	0.00%	0.23%	1.15%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.71%	0.55%					
23	6.Политическая партия «Партия социальной справедливости»	31	0	1	2	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	1	4	3	1	2	0	0	0	0	1	0	0	0	0	0	1	1	0	6	1	1	1	0	0					
		0.17%	0.00%	0.92%	0.42%	0.00%	0.00%	0.00%	0.32%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.37%	0.38%	0.31%	0.18%	0.75%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.58%	0.00%	0.31%	0.28%	0.14%	0.81%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1658	10	7	37	4	28	26	48	52	47	64	38	38	11	21	62	44	5	3	23	19	122	70	62	12	13	20	3	37	37	5	39	18	13	69	82	6	7	293	30	75	3	36	19					
		8.90%	4.22%	6.42%	7.79%	1.91%	9.49%	7.65%	7.62%	9.17%	7.48%	10.29%	10.98%	6.77%	5.53%	6.56%	7.91%	7.96%	2.48%	3.00%	9.31%	7.01%	11.52%	7.21%	11.09%	4.53%	9.70%	10.93%	3.37%	5.72%	7.89%	4.72%	7.63%	7.29%	6.88%	7.99%	11.76%	3.47%	4.58%	15.11%	8.26%	10.37%	2.42%	12.72%	10.50%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1606	34	8	45	19	31	24	51	48	58	79	23	51	14	20	68	38	19	10	8	5	110	100	51	21	22	12	9	74	65	7	39	10	24	66	58	9	7	140	30	66	7	26	0					
		8.62%	14.35%	7.34%	9.47%	9.09%	10.51%	7.06%	8.10%	8.47%	9.24%	12.70%	6.65%	9.09%	7.04%	6.25%	8.67%	6.87%	9.41%	10.00%	3.24%	1.85%	10.39%	10.30%	9.12%	7.92%	16.42%	6.56%	10.11%	11.44%	13.86%	6.60%	7.63%	4.05%	12.70%	7.64%	8.32%	5.20%	4.58%	7.22%	8.26%	9.13%	5.65%	9.19%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	161	1	1	0	3	5	2	6	5	7	8	1	4	0	0	13	11	1	0	0	1	8	11	12	3	0	0	0	4	1	1	3	1	1	9	11	2	0	14	0	6	1	4	0					
		0.86%	0.42%	0.92%	0.00%	1.44%	1.69%	0.59%	0.95%	0.88%	1.11%	1.29%	0.29%	0.71%	0.00%	0.00%	1.66%	1.99%	0.50%	0.00%	0.00%	0.37%	0.76%	1.13%	2.15%	1.13%	0.00%	0.00%	0.00%	0.62%	0.21%	0.94%	0.59%	0.40%	0.53%	1.04%	1.58%	1.16%	0.00%	0.72%	0.00%	0.83%	0.81%	1.41%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11987	167	71	331	166	183	243	386	328	335	352	239	384	145	233	484	379	147	70	166	226	569	617	352	195	90	133	63	426	293	73	338	192	116	519	377	129	111	1246	245	444	89	184	151					
		64.36%	70.46%	65.14%	69.68%	79.43%	62.03%	71.47%	61.27%	57.85%	53.34%	56.59%	69.08%	68.45%	72.86%	72.81%	61.73%	68.54%	72.77%	70.00%	67.21%	83.39%	53.73%	63.54%	62.97%	73.58%	67.16%	72.68%	70.79%	65.84%	62.47%	68.87%	66.14%	77.73%	61.38%	60.07%	54.09%	74.57%	72.55%	64.26%	67.49%	61.41%	71.77%	65.02%	83.43%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	202	2	0	2	0	2	1	6	19	9	12	6	1	0	2	13	3	0	0	0	2	14	18	3	3	3	3	0	4	2	1	3	0	5	13	12	1	3	21	0	9	2	1	1					
		1.08%	0.84%	0.00%	0.42%	0.00%	0.68%	0.29%	0.95%	3.35%	1.43%	1.93%	1.73%	0.18%	0.00%	0.63%	1.66%	0.54%	0.00%	0.00%	0.00%	0.74%	1.32%	1.85%	0.54%	1.13%	2.24%	1.64%	0.00%	0.62%	0.43%	0.94%	0.59%	0.00%	2.65%	1.50%	1.72%	0.58%	1.96%	1.08%	0.00%	1.24%	1.61%	0.35%	0.55%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
