Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
Наименование Избирательной комиссии:    Богучарская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4094	266	308	114	135	166	115	305	68	110	95	80	13	314	123	97	73	108	68	38	32	7	12	9	98	25	7	44	18	41	222	52	71	103	78	39	53	41	161	48	31	64	50	58	24	14	96					
		18.43%	19.04%	18.06%	20.04%	16.94%	17.85%	18.91%	18.10%	21.86%	35.26%	26.54%	25.48%	19.40%	19.87%	23.65%	32.55%	29.92%	12.99%	16.00%	13.33%	13.97%	11.86%	18.75%	11.25%	13.92%	22.73%	10.45%	9.24%	9.94%	10.28%	21.85%	21.14%	23.83%	16.04%	15.79%	14.23%	22.55%	10.65%	20.88%	18.18%	20.95%	12.85%	20.75%	13.88%	21.43%	12.73%	21.24%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2689	165	205	85	122	126	87	179	33	31	41	41	9	191	43	36	39	106	46	19	26	3	4	2	69	5	5	54	13	29	145	33	52	99	74	38	24	63	82	25	13	53	45	72	19	8	30					
		12.11%	11.81%	12.02%	14.94%	15.31%	13.55%	14.31%	10.62%	10.61%	9.94%	11.45%	13.06%	13.43%	12.09%	8.27%	12.08%	15.98%	12.76%	10.82%	6.67%	11.35%	5.08%	6.25%	2.50%	9.80%	4.55%	7.46%	11.34%	7.18%	7.27%	14.27%	13.41%	17.45%	15.42%	14.98%	13.87%	10.21%	16.36%	10.64%	9.47%	8.78%	10.64%	18.67%	17.22%	16.96%	7.27%	6.64%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	208	15	15	11	5	24	18	13	2	2	1	3	0	17	1	6	2	5	3	3	2	0	1	0	3	2	0	3	0	8	11	5	2	6	5	0	0	0	3	0	0	2	1	2	0	1	5					
		0.94%	1.07%	0.88%	1.93%	0.63%	2.58%	2.96%	0.77%	0.64%	0.64%	0.28%	0.96%	0.00%	1.08%	0.19%	2.01%	0.82%	0.60%	0.71%	1.05%	0.87%	0.00%	1.56%	0.00%	0.43%	1.82%	0.00%	0.63%	0.00%	2.01%	1.08%	2.03%	0.67%	0.93%	1.01%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.40%	0.41%	0.48%	0.00%	0.91%	1.11%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4451	370	396	126	261	225	160	235	44	32	52	87	10	304	87	36	27	122	80	103	54	16	5	14	198	23	8	70	28	42	176	23	51	100	161	68	32	56	152	103	33	90	46	77	14	8	46					
		20.04%	26.49%	23.23%	22.14%	32.75%	24.19%	26.32%	13.95%	14.15%	10.26%	14.53%	27.71%	14.93%	19.24%	16.73%	12.08%	11.07%	14.68%	18.82%	36.14%	23.58%	27.12%	7.81%	17.50%	28.13%	20.91%	11.94%	14.71%	15.47%	10.53%	17.32%	9.35%	17.11%	15.58%	32.59%	24.82%	13.62%	14.55%	19.71%	39.02%	22.30%	18.07%	19.09%	18.42%	12.50%	7.27%	10.18%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	239	17	29	6	21	25	17	9	4	0	0	5	0	14	6	4	11	1	0	2	4	0	0	0	16	2	1	1	0	1	8	4	3	5	4	4	2	5	1	1	1	0	0	1	2	0	2					
		1.08%	1.22%	1.70%	1.05%	2.63%	2.69%	2.80%	0.53%	1.29%	0.00%	0.00%	1.59%	0.00%	0.89%	1.15%	1.34%	4.51%	0.12%	0.00%	0.70%	1.75%	0.00%	0.00%	0.00%	2.27%	1.82%	1.49%	0.21%	0.00%	0.25%	0.79%	1.63%	1.01%	0.78%	0.81%	1.46%	0.85%	1.30%	0.13%	0.38%	0.68%	0.00%	0.00%	0.24%	1.79%	0.00%	0.44%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10177	543	707	219	248	348	201	931	156	135	165	89	32	717	254	111	88	481	222	115	108	33	42	54	311	50	43	298	112	277	438	127	110	315	162	116	116	213	362	85	69	282	99	199	49	79	266					
		45.82%	38.87%	41.47%	38.49%	31.12%	37.42%	33.06%	55.25%	50.16%	43.27%	46.09%	28.34%	47.76%	45.38%	48.85%	37.25%	36.07%	57.88%	52.24%	40.35%	47.16%	55.93%	65.63%	67.50%	44.18%	45.45%	64.18%	62.61%	61.88%	69.42%	43.11%	51.63%	36.91%	49.07%	32.79%	42.34%	49.36%	55.32%	46.95%	32.20%	46.62%	56.63%	41.08%	47.61%	43.75%	71.82%	58.85%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	98	3	11	5	0	5	0	5	2	1	0	1	1	5	1	2	2	4	2	3	0	0	0	0	0	0	1	2	3	1	7	0	4	6	4	2	1	1	3	1	0	2	0	3	1	0	3					
		0.44%	0.21%	0.65%	0.88%	0.00%	0.54%	0.00%	0.30%	0.64%	0.32%	0.00%	0.32%	1.49%	0.32%	0.19%	0.67%	0.82%	0.48%	0.47%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.49%	0.42%	1.66%	0.25%	0.69%	0.00%	1.34%	0.93%	0.81%	0.73%	0.43%	0.26%	0.39%	0.38%	0.00%	0.40%	0.00%	0.72%	0.89%	0.00%	0.66%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
