Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Богучарская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	312	23	58	10	12	24	12	6	4	1	4	4	2	20	4	3	2	10	7	1	2	5	1	2	3	1	1	1	1	2	8	1	3	5	2	3	2	1	7	7	20	1	2	3	2	1	18					
14	Число погашенных неиспользованных открепительных удостоверений	19	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	4	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	1.Политическая партия «Аграрная партия России»	720	34	44	7	26	20	23	49	11	6	16	12	3	41	22	14	7	27	23	10	4	1	3	4	10	5	0	22	6	18	26	9	10	23	37	21	5	18	29	10	2	13	5	14	7	1	22					
		3.18%	2.29%	2.65%	0.95%	2.98%	1.99%	2.35%	3.87%	3.20%	1.52%	4.31%	3.16%	4.05%	2.71%	4.23%	4.07%	2.50%	3.58%	5.91%	3.10%	1.79%	1.64%	4.00%	5.56%	1.40%	4.46%	0.00%	4.75%	3.51%	4.44%	2.79%	3.44%	3.51%	3.31%	7.99%	7.37%	2.21%	4.66%	3.97%	3.41%	1.47%	2.45%	2.08%	3.23%	5.47%	0.82%	4.95%					
19	2.Всероссийская политическая партия «Гражданская Сила»	110	11	10	4	4	13	10	5	0	1	0	0	0	10	3	0	0	4	0	1	1	0	0	0	2	0	0	2	1	1	6	0	0	5	1	4	2	2	3	1	0	1	0	0	0	1	1					
		0.49%	0.74%	0.60%	0.54%	0.46%	1.29%	1.02%	0.39%	0.00%	0.25%	0.00%	0.00%	0.00%	0.66%	0.58%	0.00%	0.00%	0.53%	0.00%	0.31%	0.45%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.43%	0.58%	0.25%	0.64%	0.00%	0.00%	0.72%	0.22%	1.40%	0.88%	0.52%	0.41%	0.34%	0.00%	0.19%	0.00%	0.00%	0.00%	0.82%	0.23%					
20	3.Политическая партия «Демократическая партия России»	25	2	0	1	0	2	1	3	1	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	2	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	1					
		0.11%	0.13%	0.00%	0.14%	0.00%	0.20%	0.10%	0.24%	0.29%	0.00%	0.27%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.26%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.25%	0.21%	0.00%	0.70%	0.00%	0.22%	0.35%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2522	179	163	51	114	126	143	117	28	33	34	43	8	166	64	22	15	65	34	97	39	2	4	6	154	9	5	43	11	38	145	16	51	39	54	32	16	22	56	76	24	70	21	33	6	9	39					
		11.13%	12.08%	9.81%	6.94%	13.06%	12.52%	14.61%	9.24%	8.14%	8.33%	9.16%	11.32%	10.81%	10.99%	12.31%	6.40%	5.36%	8.62%	8.74%	30.03%	17.41%	3.28%	5.33%	8.33%	21.57%	8.04%	6.17%	9.29%	6.43%	9.38%	15.54%	6.11%	17.89%	5.61%	11.66%	11.23%	7.08%	5.70%	7.66%	25.94%	17.65%	13.18%	8.75%	7.62%	4.69%	7.38%	8.78%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	56	1	6	5	4	1	1	3	0	0	0	3	1	7	0	0	2	5	0	0	0	0	0	0	1	0	0	0	0	1	7	0	0	4	0	0	0	1	2	1	0	0	0	0	0	0	0					
		0.25%	0.07%	0.36%	0.68%	0.46%	0.10%	0.10%	0.24%	0.00%	0.00%	0.00%	0.79%	1.35%	0.46%	0.00%	0.00%	0.71%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.25%	0.75%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.26%	0.27%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	33	3	1	3	3	2	2	0	0	1	1	1	0	1	3	0	0	0	1	0	0	0	0	0	2	0	0	1	0	1	2	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0					
		0.15%	0.20%	0.06%	0.41%	0.34%	0.20%	0.20%	0.00%	0.00%	0.25%	0.27%	0.26%	0.00%	0.07%	0.58%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.22%	0.00%	0.25%	0.21%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.26%	0.14%	0.00%	0.00%	0.00%	0.00%	0.23%	0.78%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2000	166	178	71	80	113	115	47	23	27	41	28	7	169	45	35	20	56	31	14	20	5	6	3	53	15	5	41	22	34	78	26	28	70	36	27	17	37	59	15	9	51	32	5	13	10	17					
		8.83%	11.20%	10.72%	9.66%	9.16%	11.23%	11.75%	3.71%	6.69%	6.82%	11.05%	7.37%	9.46%	11.18%	8.65%	10.17%	7.14%	7.43%	7.97%	4.33%	8.93%	8.20%	8.00%	4.17%	7.42%	13.39%	6.17%	8.86%	12.87%	8.40%	8.36%	9.92%	9.82%	10.07%	7.78%	9.47%	7.52%	9.59%	8.07%	5.12%	6.62%	9.60%	13.33%	1.15%	10.16%	8.20%	3.83%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2484	154	226	110	103	138	121	194	39	55	48	54	13	151	28	42	37	70	29	31	24	3	7	3	69	4	3	34	8	24	136	16	27	89	42	24	28	51	64	38	16	51	11	13	13	12	31					
		10.96%	10.39%	13.61%	14.97%	11.80%	13.72%	12.36%	15.32%	11.34%	13.89%	12.94%	14.21%	17.57%	9.99%	5.38%	12.21%	13.21%	9.28%	7.46%	9.60%	10.71%	4.92%	9.33%	4.17%	9.66%	3.57%	3.70%	7.34%	4.68%	5.93%	14.58%	6.11%	9.47%	12.81%	9.07%	8.42%	12.39%	13.21%	8.76%	12.97%	11.76%	9.60%	4.58%	3.00%	10.16%	9.84%	6.98%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	127	10	7	3	5	11	12	6	1	2	3	2	0	4	1	3	2	1	5	3	0	0	0	0	3	0	0	4	0	2	10	2	2	5	2	0	0	2	5	1	1	0	1	2	0	0	4					
		0.56%	0.67%	0.42%	0.41%	0.57%	1.09%	1.23%	0.47%	0.29%	0.51%	0.81%	0.53%	0.00%	0.26%	0.19%	0.87%	0.71%	0.13%	1.29%	0.93%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.86%	0.00%	0.49%	1.07%	0.76%	0.70%	0.72%	0.43%	0.00%	0.00%	0.52%	0.68%	0.34%	0.74%	0.00%	0.42%	0.46%	0.00%	0.00%	0.90%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14233	900	993	472	523	559	528	833	236	268	224	235	41	943	351	225	187	523	259	165	133	49	55	56	413	77	68	310	120	284	514	191	160	448	285	175	157	247	507	146	83	341	170	279	88	89	323					
		62.81%	60.73%	59.78%	64.22%	59.91%	55.57%	53.93%	65.80%	68.60%	67.68%	60.38%	61.84%	55.41%	62.41%	67.50%	65.41%	66.79%	69.36%	66.58%	51.08%	59.38%	80.33%	73.33%	77.78%	57.84%	68.75%	83.95%	66.95%	70.18%	70.12%	55.09%	72.90%	56.14%	64.46%	61.56%	61.40%	69.47%	63.99%	69.36%	49.83%	61.03%	64.22%	70.83%	64.43%	68.75%	72.95%	72.75%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	101	9	18	1	7	8	10	3	1	2	1	1	0	8	0	3	0	1	0	0	0	1	0	0	3	0	0	1	0	1	2	0	2	3	1	1	1	5	0	3	0	0	0	0	0	0	4					
		0.45%	0.61%	1.08%	0.14%	0.80%	0.80%	1.02%	0.24%	0.29%	0.51%	0.27%	0.26%	0.00%	0.53%	0.00%	0.87%	0.00%	0.13%	0.00%	0.00%	0.00%	1.64%	0.00%	0.00%	0.42%	0.00%	0.00%	0.22%	0.00%	0.25%	0.21%	0.00%	0.70%	0.43%	0.22%	0.35%	0.44%	1.30%	0.00%	1.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
