Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																							
Дата голосования: 07.12.2003 0:00:00																																																							
																																																							
Наименование Избирательной комиссии:    Димитровградская городская																																																							
																																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																							
																																																							
		Сумма	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157					
		0.15%	0.0%	0.06%	0.37%	0.07%	0.0%	0.14%	0.29%	0.14%	0.07%	0.08%	0.15%	0.07%	0.09%	0.09%	0.07%	0.14%	0.13%	0.68%	0.0%	0.28%	0.14%	0.12%	0.23%	0.0%	0.20%	0.33%	0.16%	0.09%	0.0%	0.20%	0.50%	0.12%	0.08%	0.07%	0.0%	0.20%	0.11%	0.10%	0.09%	0.0%	0.10%	0.23%	0.24%	0.21%	0.09%	0.09%	0.0%	0.66%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	590	1	20	10	11	9	12	16	16	24	17	6	11	5	15	16	21	23	14	2	9	13	4	9	17	18	24	10	13	16	24	19	22	6	9	5	17	8	7	7	10	9	10	10	11	8	20	6	0					
		1.10%	1.05%	1.35%	0.93%	0.77%	0.86%	0.87%	1.19%	1.18%	1.70%	1.41%	0.46%	0.82%	0.47%	1.42%	1.27%	1.53%	1.57%	1.58%	0.32%	0.84%	1.91%	0.48%	0.70%	1.55%	1.23%	1.59%	0.82%	1.24%	1.46%	1.63%	1.37%	1.40%	0.49%	0.68%	0.55%	1.17%	0.90%	0.72%	0.67%	0.84%	0.91%	1.16%	1.21%	0.78%	0.79%	1.95%	1.07%	0.0%					
30	"13. ""Демократическая партия России"""	73	0	0	1	4	1	0	2	0	1	2	0	1	1	0	1	4	2	3	0	1	1	3	3	2	2	1	2	1	1	1	1	7	1	0	2	4	0	1	2	2	0	2	1	2	3	4	0	0					
		0.13%	0.0%	0.0%	0.09%	0.28%	0.09%	0.0%	0.14%	0.0%	0.07%	0.16%	0.0%	0.07%	0.09%	0.0%	0.07%	0.29%	0.13%	0.34%	0.0%	0.09%	0.14%	0.36%	0.23%	0.18%	0.13%	0.06%	0.16%	0.09%	0.09%	0.06%	0.07%	0.44%	0.08%	0.0%	0.22%	0.27%	0.0%	0.10%	0.19%	0.16%	0.0%	0.23%	0.12%	0.14%	0.29%	0.39%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	101	0	0	1	0	2	3	2	2	2	4	2	1	5	1	1	2	3	2	0	3	1	3	4	1	5	3	1	2	1	1	0	3	4	1	0	7	1	1	1	0	3	1	5	8	1	7	0	0					
		0.18%	0.0%	0.0%	0.09%	0.0%	0.19%	0.21%	0.14%	0.14%	0.14%	0.33%	0.15%	0.07%	0.47%	0.09%	0.07%	0.14%	0.20%	0.22%	0.0%	0.28%	0.14%	0.36%	0.31%	0.09%	0.34%	0.19%	0.08%	0.19%	0.09%	0.06%	0.0%	0.19%	0.33%	0.07%	0.0%	0.48%	0.11%	0.10%	0.09%	0.0%	0.30%	0.11%	0.60%	0.57%	0.09%	0.68%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	79	0	2	1	0	1	1	2	3	7	1	5	0	1	1	2	1	3	3	2	1	1	1	2	0	1	2	3	2	2	4	1	0	2	1	2	4	1	3	3	2	2	1	1	1	0	0	0	0					
		0.14%	0.0%	0.13%	0.09%	0.0%	0.09%	0.07%	0.14%	0.22%	0.49%	0.08%	0.38%	0.0%	0.09%	0.09%	0.15%	0.07%	0.20%	0.34%	0.32%	0.09%	0.14%	0.12%	0.15%	0.0%	0.06%	0.13%	0.24%	0.19%	0.18%	0.27%	0.07%	0.0%	0.16%	0.07%	0.22%	0.27%	0.11%	0.31%	0.29%	0.16%	0.20%	0.11%	0.12%	0.07%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4831	6	174	96	113	130	144	137	161	143	137	135	135	77	81	116	154	130	71	43	66	62	64	97	62	116	132	92	111	125	121	152	143	101	133	71	101	70	80	105	81	93	51	67	126	88	94	38	6					
		9.03%	6.31%	11.78%	8.99%	7.99%	12.47%	10.47%	10.25%	11.97%	10.17%	11.37%	10.52%	10.11%	7.36%	7.71%	9.23%	11.24%	8.89%	8.04%	7.03%	6.16%	9.11%	7.69%	7.63%	5.65%	7.97%	8.74%	7.63%	10.60%	11.44%	8.24%	11.01%	9.12%	8.34%	10.13%	7.92%	7.00%	7.90%	8.33%	10.15%	6.84%	9.42%	5.93%	8.15%	9.01%	8.78%	9.17%	6.83%	4.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	82	0	3	3	1	2	2	1	1	2	5	3	0	0	2	3	3	1	0	0	0	3	0	3	1	3	2	0	2	2	3	0	3	4	1	0	3	1	1	3	0	3	3	0	3	1	2	2	1					
		0.15%	0.0%	0.20%	0.28%	0.07%	0.19%	0.14%	0.07%	0.07%	0.14%	0.41%	0.23%	0.0%	0.0%	0.19%	0.23%	0.21%	0.06%	0.0%	0.0%	0.0%	0.44%	0.0%	0.23%	0.09%	0.20%	0.13%	0.0%	0.19%	0.18%	0.20%	0.0%	0.19%	0.33%	0.07%	0.0%	0.20%	0.11%	0.10%	0.29%	0.0%	0.30%	0.34%	0.0%	0.21%	0.09%	0.19%	0.35%	0.66%					
35	"18. ""ЛДПР"""	6513	10	125	124	149	83	115	119	126	126	121	145	93	134	120	148	157	186	100	68	165	87	116	209	187	159	169	175	157	135	189	170	231	169	191	122	213	118	136	152	135	143	114	97	162	144	128	72	19					
		12.18%	10.52%	8.46%	11.62%	10.53%	7.96%	8.36%	8.90%	9.36%	8.96%	10.04%	11.30%	6.97%	12.81%	11.42%	11.78%	11.46%	12.73%	11.33%	11.12%	15.40%	12.79%	13.94%	16.45%	17.06%	10.93%	11.19%	14.52%	14.99%	12.36%	12.87%	12.31%	14.74%	13.96%	14.55%	13.61%	14.77%	13.31%	14.16%	14.70%	11.41%	14.48%	13.25%	11.80%	11.58%	14.37%	12.48%	12.94%	12.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	889	2	19	17	21	18	29	27	16	23	20	19	22	17	28	27	25	24	14	8	18	11	17	20	14	26	29	29	18	25	23	28	27	21	13	7	21	14	14	25	21	8	8	15	29	14	15	1	2					
		1.66%	2.10%	1.28%	1.59%	1.48%	1.72%	2.10%	2.02%	1.18%	1.63%	1.66%	1.48%	1.64%	1.62%	2.66%	2.14%	1.82%	1.64%	1.58%	1.30%	1.68%	1.61%	2.04%	1.57%	1.27%	1.78%	1.92%	2.40%	1.71%	2.28%	1.56%	2.02%	1.72%	1.73%	0.99%	0.78%	1.45%	1.58%	1.45%	2.41%	1.77%	0.81%	0.93%	1.82%	2.07%	1.39%	1.46%	0.17%	1.33%					
37	"20. ""Политическая партия ""Единая Россия"""	18675	33	476	356	512	358	436	420	439	426	370	436	504	347	374	477	484	513	290	203	463	184	273	419	371	496	488	447	392	390	563	518	564	422	497	321	508	333	340	365	463	343	289	279	481	422	343	195	52					
		34.94%	34.73%	32.24%	33.36%	36.20%	34.35%	31.70%	31.43%	32.63%	30.29%	30.73%	33.98%	37.78%	33.17%	35.61%	37.97%	35.35%	35.11%	32.87%	33.22%	43.23%	27.05%	32.81%	32.99%	33.85%	34.11%	32.33%	37.09%	37.44%	35.71%	38.35%	37.53%	35.99%	34.87%	37.88%	35.82%	35.22%	37.58%	35.41%	35.29%	39.13%	34.75%	33.60%	33.94%	34.40%	42.11%	33.46%	35.07%	34.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	56	0	1	2	1	0	0	1	1	0	2	1	1	0	1	1	0	3	0	0	0	1	1	2	3	0	2	1	1	2	3	1	2	0	0	4	1	0	1	0	2	2	2	3	1	2	3	1	0					
		0.10%	0.0%	0.06%	0.18%	0.07%	0.0%	0.0%	0.07%	0.07%	0.0%	0.16%	0.07%	0.07%	0.0%	0.09%	0.07%	0.0%	0.20%	0.0%	0.0%	0.0%	0.14%	0.12%	0.15%	0.27%	0.0%	0.13%	0.08%	0.09%	0.18%	0.20%	0.07%	0.12%	0.0%	0.0%	0.44%	0.06%	0.0%	0.10%	0.0%	0.16%	0.20%	0.23%	0.36%	0.07%	0.19%	0.29%	0.17%	0.0%					
39	"22. ""Развитие предпринимательства"""	176	1	7	7	5	6	6	3	4	6	4	1	3	0	2	6	4	5	2	3	4	2	1	4	4	6	0	2	2	7	6	7	5	0	3	6	5	3	2	2	1	5	2	3	4	4	4	6	1					
		0.32%	1.05%	0.47%	0.65%	0.35%	0.57%	0.43%	0.22%	0.29%	0.42%	0.33%	0.07%	0.22%	0.0%	0.19%	0.47%	0.29%	0.34%	0.22%	0.49%	0.37%	0.29%	0.12%	0.31%	0.36%	0.41%	0.0%	0.16%	0.19%	0.64%	0.40%	0.50%	0.31%	0.0%	0.22%	0.66%	0.34%	0.33%	0.20%	0.19%	0.08%	0.50%	0.23%	0.36%	0.28%	0.39%	0.39%	1.07%	0.66%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	8348	21	270	148	240	136	215	206	194	217	224	179	231	206	172	170	183	239	129	117	149	130	158	170	166	282	306	143	102	150	208	189	208	199	161	171	242	117	139	150	199	153	155	154	231	113	178	104	24					
		15.61%	22.10%	18.29%	13.87%	16.97%	13.05%	15.63%	15.41%	14.42%	15.43%	18.60%	13.95%	17.31%	19.69%	16.38%	13.53%	13.36%	16.35%	14.62%	19.14%	13.91%	19.11%	18.99%	13.38%	15.14%	19.39%	20.27%	11.86%	9.74%	13.73%	14.16%	13.69%	13.27%	16.44%	12.27%	19.08%	16.78%	13.20%	14.47%	14.50%	16.82%	15.50%	18.02%	18.73%	16.52%	11.27%	17.36%	18.70%	16.0%					
																																																							
41	Против всех	2729	9	75	52	72	65	86	77	79	69	56	90	59	55	55	79	73	70	50	34	42	38	47	70	57	76	71	65	59	60	65	75	85	61	71	24	69	37	34	52	62	33	37	38	80	43	39	28	6					
		5.10%	9.47%	5.08%	4.87%	5.09%	6.23%	6.25%	5.76%	5.87%	4.90%	4.65%	7.01%	4.42%	5.25%	5.23%	6.28%	5.33%	4.79%	5.66%	5.56%	3.92%	5.58%	5.64%	5.51%	5.20%	5.22%	4.70%	5.39%	5.63%	5.49%	4.42%	5.43%	5.42%	5.04%	5.41%	2.67%	4.78%	4.17%	3.54%	5.02%	5.24%	3.34%	4.30%	4.62%	5.72%	4.29%	3.80%	5.03%	4.0%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
