Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
"Наименование Избирательной комиссии:    Новокузнецк, Орджоникидзевская"																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	495	20	9	2	3	7	8	24	14	16	4	3	37	35	18	8	14	16	18	28	10	17	10	3	10	15	32	30	27	27	3	27					
		1.03%	1.36%	0.85%	0.37%	0.28%	0.54%	0.44%	1.03%	1.06%	1.92%	0.30%	0.22%	2.03%	1.70%	1.12%	0.62%	1.17%	0.84%	1.41%	1.22%	0.67%	0.75%	1.72%	0.43%	0.53%	1.06%	1.55%	1.55%	1.56%	1.18%	0.16%	1.32%					
19	2.Всероссийская политическая партия «Гражданская Сила»	361	5	0	3	0	8	15	14	9	7	12	3	26	15	15	6	9	12	9	14	3	9	8	3	20	4	22	27	27	25	5	26					
		0.75%	0.34%	0.00%	0.56%	0.00%	0.62%	0.82%	0.60%	0.68%	0.84%	0.90%	0.22%	1.43%	0.73%	0.93%	0.47%	0.75%	0.63%	0.70%	0.61%	0.20%	0.40%	1.37%	0.43%	1.06%	0.28%	1.06%	1.40%	1.56%	1.09%	0.26%	1.27%					
20	3.Политическая партия «Демократическая партия России»	43	1	1	1	1	0	1	5	3	2	3	0	0	3	2	3	0	0	1	5	0	0	0	0	4	0	0	2	1	1	3	0					
		0.09%	0.07%	0.09%	0.19%	0.09%	0.00%	0.05%	0.22%	0.23%	0.24%	0.22%	0.00%	0.00%	0.15%	0.12%	0.23%	0.00%	0.00%	0.08%	0.22%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.10%	0.06%	0.04%	0.16%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3253	46	67	24	115	79	181	191	60	65	119	113	145	129	165	89	101	130	75	94	31	127	20	21	228	99	121	145	122	104	117	130					
		6.74%	3.14%	6.31%	4.48%	10.66%	6.08%	9.85%	8.22%	4.54%	7.78%	8.92%	8.13%	7.96%	6.26%	10.23%	6.95%	8.45%	6.81%	5.85%	4.09%	2.09%	5.63%	3.43%	2.99%	12.05%	6.99%	5.86%	7.50%	7.03%	4.53%	6.18%	6.35%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	320	7	6	1	4	3	10	14	5	4	22	0	16	14	18	2	8	7	4	10	21	7	1	6	12	13	15	26	22	15	4	23					
		0.66%	0.48%	0.56%	0.19%	0.37%	0.23%	0.54%	0.60%	0.38%	0.48%	1.65%	0.00%	0.88%	0.68%	1.12%	0.16%	0.67%	0.37%	0.31%	0.44%	1.42%	0.31%	0.17%	0.85%	0.63%	0.92%	0.73%	1.34%	1.27%	0.65%	0.21%	1.12%					
23	6.Политическая партия «Партия социальной справедливости»	82	0	0	2	1	0	5	6	0	4	3	4	2	2	3	1	5	0	9	2	4	3	0	1	4	3	0	6	5	1	4	2					
		0.17%	0.00%	0.00%	0.37%	0.09%	0.00%	0.27%	0.26%	0.00%	0.48%	0.22%	0.29%	0.11%	0.10%	0.19%	0.08%	0.42%	0.00%	0.70%	0.09%	0.27%	0.13%	0.00%	0.14%	0.21%	0.21%	0.00%	0.31%	0.29%	0.04%	0.21%	0.10%					
24	7.Политическая партия «Либерально-демократическая партия России»	3126	9	89	52	7	85	96	81	130	31	55	11	199	55	133	63	43	166	119	235	100	230	56	11	78	56	51	43	184	263	220	175					
		6.48%	0.61%	8.38%	9.70%	0.65%	6.54%	5.23%	3.49%	9.84%	3.71%	4.12%	0.79%	10.92%	2.67%	8.25%	4.92%	3.60%	8.69%	9.29%	10.23%	6.74%	10.20%	9.61%	1.57%	4.12%	3.96%	2.47%	2.22%	10.61%	11.45%	11.63%	8.55%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1988	34	33	13	3	69	143	97	41	49	74	16	151	88	3	48	69	91	51	66	42	71	26	4	133	3	97	96	85	81	104	107					
		4.12%	2.32%	3.11%	2.43%	0.28%	5.31%	7.78%	4.17%	3.10%	5.87%	5.55%	1.15%	8.29%	4.27%	0.19%	3.75%	5.77%	4.76%	3.98%	2.87%	2.83%	3.15%	4.46%	0.57%	7.03%	0.21%	4.70%	4.96%	4.90%	3.53%	5.50%	5.23%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	223	3	5	1	0	1	2	12	4	9	11	0	4	8	8	4	6	8	4	8	2	18	1	4	11	12	23	13	14	14	2	11					
		0.46%	0.20%	0.47%	0.19%	0.00%	0.08%	0.11%	0.52%	0.30%	1.08%	0.82%	0.00%	0.22%	0.39%	0.50%	0.31%	0.50%	0.42%	0.31%	0.35%	0.13%	0.80%	0.17%	0.57%	0.58%	0.85%	1.11%	0.67%	0.81%	0.61%	0.11%	0.54%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	37628	1325	833	426	941	1042	1360	1847	1030	628	1008	1230	1192	1683	1219	1045	914	1436	966	1813	1262	1737	458	611	1349	1197	1674	1520	1233	1722	1419	1508					
		77.99%	90.32%	78.44%	79.48%	87.21%	80.15%	74.03%	79.48%	77.97%	75.21%	75.56%	88.49%	65.42%	81.62%	75.57%	81.58%	76.49%	75.18%	75.41%	78.89%	85.10%	76.99%	78.56%	87.04%	71.30%	84.59%	81.03%	78.59%	71.07%	75.00%	75.00%	73.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	415	10	16	8	0	5	2	22	11	16	6	3	25	13	13	12	16	22	14	20	8	21	3	0	17	3	29	13	15	29	6	37					
		0.86%	0.68%	1.51%	1.49%	0.00%	0.38%	0.11%	0.95%	0.83%	1.92%	0.45%	0.22%	1.37%	0.63%	0.81%	0.94%	1.34%	1.15%	1.09%	0.87%	0.54%	0.93%	0.51%	0.00%	0.90%	0.21%	1.40%	0.67%	0.86%	1.26%	0.32%	1.81%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
