Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
"Наименование Избирательной комиссии:    Новокузнецк, Орджоникидзевская"																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1235	40	50	50	45	30	40	40	20	50	40	30	30	15	30	40	50	60	30	25	40	50	15	15	55	50	50	50	50	50	45	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	942	23	40	50	45	30	11	40	20	50	10	24	30	10	21	22	34	47	12	13	29	50	15	15	38	21	45	27	40	40	40	50					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	306	9	8	8	0	6	0	8	12	23	23	0	15	5	12	9	22	5	7	6	8	11	7	2	10	14	13	12	14	12	20	5					
14	Число погашенных неиспользованных открепительных удостоверений	293	17	10	0	0	0	29	0	0	0	30	6	0	5	9	18	16	13	18	12	11	0	0	0	17	29	5	23	10	10	5	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	0	1	1	1	0	0	1	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3472	185	167	53	52	94	110	25	7	148	144	67	99	26	36	88	188	167	54	96	46	197	44	27	158	153	228	181	273	179	101	79					
		7.88%	11.95%	9.28%	2.51%	2.53%	7.18%	7.69%	1.36%	0.72%	14.31%	9.88%	14.38%	8.44%	10.16%	4.10%	9.15%	9.83%	7.42%	4.43%	8.41%	2.99%	9.64%	11.99%	4.14%	12.26%	12.90%	10.72%	9.96%	14.76%	11.83%	4.74%	4.56%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5733	271	273	211	119	103	193	89	58	259	152	130	98	62	43	188	314	335	140	161	278	250	68	28	184	268	347	286	284	305	152	84					
		13.01%	17.51%	15.17%	9.99%	5.80%	7.87%	13.50%	4.84%	5.97%	25.05%	10.43%	27.90%	8.35%	24.22%	4.89%	19.54%	16.41%	14.89%	11.49%	14.10%	18.04%	12.23%	18.53%	4.29%	14.27%	22.60%	16.32%	15.74%	15.36%	20.16%	7.13%	4.84%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	308	10	11	9	2	5	7	4	9	6	20	3	4	2	2	10	17	12	1	7	5	14	4	12	18	13	8	19	12	7	11	44					
		0.70%	0.65%	0.61%	0.43%	0.10%	0.38%	0.49%	0.22%	0.93%	0.58%	1.37%	0.64%	0.34%	0.78%	0.23%	1.04%	0.89%	0.53%	0.08%	0.61%	0.32%	0.68%	1.09%	1.84%	1.40%	1.10%	0.38%	1.05%	0.65%	0.46%	0.52%	2.54%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3409	161	155	101	105	65	108	101	57	126	35	39	71	23	30	93	179	146	45	81	102	121	28	20	123	142	323	162	283	153	94	137					
		7.74%	10.40%	8.61%	4.78%	5.12%	4.97%	7.55%	5.50%	5.86%	12.19%	2.40%	8.37%	6.05%	8.98%	3.41%	9.67%	9.36%	6.49%	3.69%	7.09%	6.62%	5.92%	7.63%	3.07%	9.54%	11.97%	15.19%	8.92%	15.31%	10.11%	4.41%	7.90%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	937	30	49	22	65	23	30	10	23	36	10	12	16	2	13	31	77	34	10	17	32	31	14	3	58	61	63	54	39	54	18	0					
		2.13%	1.94%	2.72%	1.04%	3.17%	1.76%	2.10%	0.54%	2.37%	3.48%	0.69%	2.58%	1.36%	0.78%	1.48%	3.22%	4.03%	1.51%	0.82%	1.49%	2.08%	1.52%	3.81%	0.46%	4.50%	5.14%	2.96%	2.97%	2.11%	3.57%	0.84%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	29544	866	1131	1679	1674	1013	954	1586	808	443	1056	206	874	135	750	544	1101	1525	950	758	1063	1405	204	527	707	515	1135	1079	942	791	1747	1376					
		67.06%	55.94%	62.83%	79.54%	81.58%	77.39%	66.71%	86.34%	83.13%	42.84%	72.48%	44.21%	74.51%	52.73%	85.32%	56.55%	57.55%	67.78%	77.99%	66.37%	68.98%	68.74%	55.59%	80.83%	54.85%	43.42%	53.39%	59.38%	50.95%	52.28%	81.98%	79.35%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	190	2	5	3	35	2	5	2	2	4	28	0	4	0	1	4	9	9	3	6	6	4	1	10	7	4	8	4	2	12	8	0					
		0.43%	0.13%	0.28%	0.14%	1.71%	0.15%	0.35%	0.11%	0.21%	0.39%	1.92%	0.00%	0.34%	0.00%	0.11%	0.42%	0.47%	0.40%	0.25%	0.53%	0.39%	0.20%	0.27%	1.53%	0.54%	0.34%	0.38%	0.22%	0.11%	0.79%	0.38%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
