Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Лосиноостровский район																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №3071	УИК №3072					
		0.56%	0.33%	0.68%	0.46%	0.55%	0.58%	0.61%	0.49%	1.04%	0.32%	0.41%	0.26%	0.64%	0.30%	0.27%	0.93%	0.35%	0.68%	0.89%	0.47%	0.52%	0.22%	0.77%	1.38%	2.20%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2139	154	102	95	79	81	74	73	108	86	81	89	109	110	112	100	92	92	112	115	77	77	89	17	15					
		6.41%	10.32%	6.94%	6.33%	6.24%	5.91%	5.03%	5.19%	7.54%	5.56%	5.59%	5.88%	7.06%	6.77%	7.61%	6.66%	6.45%	5.73%	7.18%	6.77%	5.73%	5.69%	6.88%	1.96%	11.02%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	654	19	20	24	26	42	37	22	28	41	24	34	18	19	19	46	24	36	20	17	35	42	31	29	1					
		1.96%	1.27%	1.36%	1.60%	2.05%	3.06%	2.51%	1.56%	1.95%	2.65%	1.65%	2.24%	1.16%	1.16%	1.29%	3.06%	1.68%	2.24%	1.28%	1.00%	2.60%	3.10%	2.39%	3.34%	0.73%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	4164	251	213	200	189	187	155	172	182	143	184	123	244	189	235	138	195	201	206	225	135	204	147	36	10					
		12.49%	16.82%	14.50%	13.34%	14.92%	13.64%	10.53%	12.25%	12.70%	9.26%	12.70%	8.13%	15.81%	11.63%	15.98%	9.19%	13.67%	12.53%	13.21%	13.25%	10.05%	15.07%	11.37%	4.15%	7.35%					
22	"5. ""За Русь Святую"""	155	5	5	8	5	14	10	3	6	2	12	5	7	9	2	6	8	5	8	9	5	4	6	10	1					
		0.46%	0.33%	0.34%	0.53%	0.39%	1.02%	0.67%	0.21%	0.41%	0.12%	0.82%	0.33%	0.45%	0.55%	0.13%	0.39%	0.56%	0.31%	0.51%	0.53%	0.37%	0.29%	0.46%	1.15%	0.73%					
23	"6. ""Объединенная Российская партия ""Русь"""	101	2	7	5	4	6	2	5	3	11	8	5	4	3	2	7	6	4	4	5	0	6	1	1	0					
		0.30%	0.13%	0.47%	0.33%	0.31%	0.43%	0.13%	0.35%	0.20%	0.71%	0.55%	0.33%	0.25%	0.18%	0.13%	0.46%	0.42%	0.24%	0.25%	0.29%	0.0%	0.44%	0.07%	0.11%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	490	17	19	20	20	21	31	24	20	28	23	19	20	34	22	23	23	21	26	18	16	13	26	6	0					
		1.47%	1.13%	1.29%	1.33%	1.57%	1.53%	2.10%	1.70%	1.39%	1.81%	1.58%	1.25%	1.29%	2.09%	1.49%	1.53%	1.61%	1.31%	1.66%	1.06%	1.19%	0.96%	2.01%	0.69%	0.0%					
25	"8. ""Народно-республиканская партия России"""	29	2	1	0	1	1	0	4	0	5	0	2	0	3	0	4	0	1	0	0	1	1	0	3	0					
		0.08%	0.13%	0.06%	0.0%	0.07%	0.07%	0.0%	0.28%	0.0%	0.32%	0.0%	0.13%	0.0%	0.18%	0.0%	0.26%	0.0%	0.06%	0.0%	0.0%	0.07%	0.07%	0.0%	0.34%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	230	20	10	10	4	9	11	11	11	15	10	6	13	7	9	9	10	10	9	19	11	5	7	2	2					
		0.69%	1.34%	0.68%	0.66%	0.31%	0.65%	0.74%	0.78%	0.76%	0.97%	0.69%	0.39%	0.84%	0.43%	0.61%	0.59%	0.70%	0.62%	0.57%	1.11%	0.81%	0.36%	0.54%	0.23%	1.47%					
27	"10. ""Аграрная партия России"""	589	19	31	35	27	30	20	21	24	39	24	31	18	29	20	25	19	19	33	21	18	24	24	37	1					
		1.76%	1.27%	2.11%	2.33%	2.13%	2.18%	1.35%	1.49%	1.67%	2.52%	1.65%	2.05%	1.16%	1.78%	1.36%	1.66%	1.33%	1.18%	2.11%	1.23%	1.34%	1.77%	1.85%	4.27%	0.73%					
28	"11. ""Истинные патриоты России"""	29	1	0	0	1	0	3	0	1	1	4	2	1	2	0	3	1	0	4	1	2	1	1	0	0					
		0.08%	0.06%	0.0%	0.0%	0.07%	0.0%	0.20%	0.0%	0.06%	0.06%	0.27%	0.13%	0.06%	0.12%	0.0%	0.19%	0.07%	0.0%	0.25%	0.05%	0.14%	0.07%	0.07%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	369	20	12	21	18	21	14	15	17	16	17	16	17	20	18	19	15	14	18	17	15	9	11	9	0					
		1.10%	1.34%	0.81%	1.40%	1.42%	1.53%	0.95%	1.06%	1.18%	1.03%	1.17%	1.05%	1.10%	1.23%	1.22%	1.26%	1.05%	0.87%	1.15%	1.00%	1.11%	0.66%	0.85%	1.03%	0.0%					
30	"13. ""Демократическая партия России"""	37	1	2	2	4	0	0	0	1	1	3	5	0	2	2	4	1	0	2	1	0	3	1	2	0					
		0.11%	0.06%	0.13%	0.13%	0.31%	0.0%	0.0%	0.0%	0.06%	0.06%	0.20%	0.33%	0.0%	0.12%	0.13%	0.26%	0.07%	0.0%	0.12%	0.05%	0.0%	0.22%	0.07%	0.23%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	63	1	2	4	0	4	2	3	4	3	4	2	4	0	1	6	3	1	5	5	1	2	4	2	0					
		0.18%	0.06%	0.13%	0.26%	0.0%	0.29%	0.13%	0.21%	0.27%	0.19%	0.27%	0.13%	0.25%	0.0%	0.06%	0.39%	0.21%	0.06%	0.32%	0.29%	0.07%	0.14%	0.30%	0.23%	0.0%					
32	"15. ""Партия СЛОН"""	56	4	6	4	1	1	1	0	0	3	2	1	2	5	4	3	2	2	5	6	2	1	1	0	0					
		0.16%	0.26%	0.40%	0.26%	0.07%	0.07%	0.06%	0.0%	0.0%	0.19%	0.13%	0.06%	0.12%	0.30%	0.27%	0.19%	0.14%	0.12%	0.32%	0.35%	0.14%	0.07%	0.07%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5086	251	239	227	200	190	237	204	194	208	205	218	238	288	231	231	263	231	274	267	199	180	184	119	8					
		15.26%	16.82%	16.28%	15.14%	15.79%	13.86%	16.11%	14.52%	13.54%	13.47%	14.15%	14.41%	15.42%	17.73%	15.71%	15.38%	18.44%	14.41%	17.57%	15.72%	14.81%	13.30%	14.24%	13.74%	5.88%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	0	1	1	0	1	2	3	2	3	1	4	4	2	0	4	0	1	0	2	0	1	1	1	1					
		0.10%	0.0%	0.06%	0.06%	0.0%	0.07%	0.13%	0.21%	0.13%	0.19%	0.06%	0.26%	0.25%	0.12%	0.0%	0.26%	0.0%	0.06%	0.0%	0.11%	0.0%	0.07%	0.07%	0.11%	0.73%					
35	"18. ""ЛДПР"""	1841	83	70	63	48	81	87	92	80	100	86	130	88	83	83	79	65	92	58	103	99	57	90	19	5					
		5.52%	5.56%	4.76%	4.20%	3.79%	5.91%	5.91%	6.55%	5.58%	6.47%	5.93%	8.59%	5.70%	5.11%	5.64%	5.26%	4.55%	5.73%	3.72%	6.06%	7.37%	4.21%	6.96%	2.19%	3.67%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	276	14	16	14	7	12	7	15	13	14	14	12	8	10	8	16	15	15	12	4	13	11	15	8	3					
		0.82%	0.93%	1.08%	0.93%	0.55%	0.87%	0.47%	1.06%	0.90%	0.90%	0.96%	0.79%	0.51%	0.61%	0.54%	1.06%	1.05%	0.93%	0.76%	0.23%	0.96%	0.81%	1.16%	0.92%	2.20%					
37	"20. ""Политическая партия ""Единая Россия"""	11588	434	475	518	414	466	537	555	511	583	523	552	498	542	505	484	481	600	501	620	474	477	463	318	57					
		34.77%	29.08%	32.35%	34.55%	32.70%	34.01%	36.50%	39.52%	35.68%	37.75%	36.11%	36.50%	32.27%	33.37%	34.35%	32.24%	33.73%	37.42%	32.13%	36.51%	35.29%	35.25%	35.83%	36.72%	41.91%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	2	2	2	1	1	1	2	1	2	1	1	1	1	2	4	2	0	1	1	0	0	0	1	0					
		0.08%	0.13%	0.13%	0.13%	0.07%	0.07%	0.06%	0.14%	0.06%	0.12%	0.06%	0.06%	0.06%	0.06%	0.13%	0.26%	0.14%	0.0%	0.06%	0.05%	0.0%	0.0%	0.0%	0.11%	0.0%					
39	"22. ""Развитие предпринимательства"""	102	3	5	7	4	1	3	4	2	2	4	5	6	1	9	10	3	7	4	8	6	1	5	2	0					
		0.30%	0.20%	0.34%	0.46%	0.31%	0.07%	0.20%	0.28%	0.13%	0.12%	0.27%	0.33%	0.38%	0.06%	0.61%	0.66%	0.21%	0.43%	0.25%	0.47%	0.44%	0.07%	0.38%	0.23%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2646	95	102	119	96	97	120	84	99	124	92	110	132	156	97	139	98	119	129	111	129	115	100	179	4					
		7.94%	6.36%	6.94%	7.93%	7.58%	7.08%	8.15%	5.98%	6.91%	8.03%	6.35%	7.27%	8.55%	9.60%	6.59%	9.26%	6.87%	7.42%	8.27%	6.53%	9.60%	8.49%	7.73%	20.66%	2.94%					
																															
41	Против всех	2050	75	100	96	95	80	92	60	96	97	100	106	91	93	68	98	85	92	102	111	87	103	65	33	25					
		6.15%	5.02%	6.81%	6.40%	7.50%	5.83%	6.25%	4.27%	6.70%	6.28%	6.90%	7.01%	5.89%	5.72%	4.62%	6.52%	5.96%	5.73%	6.54%	6.53%	6.47%	7.61%	5.03%	3.81%	18.38%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
