12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	764	13	1	3	6	10	12	20	23	9	7	10	15	11	10	6	13	17	17	5	8	4	10	11	14	17	5	10	15	9	8	15	7	12	13	11	34	9	15	12	10	10	5	8	7	12	18	12	16	13	15	11	10	12	15	6	8	7	10	12	7	9	7	6	11	10	9	8	6	12	7	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	952	10	4	8	10	13	8	34	25	5	8	9	13	8	15	14	7	20	8	12	20	5	0	8	12	13	15	10	10	5	6	25	4	10	14	12	9	5	5	15	25	11	12	11	12	8	44	14	30	22	7	47	15	20	107	5	7	8	7	5	7	17	18	9	5	7	4	7	7	7	5	8					
14	Число неиспользованных открепительных удостоверений	806	7	19	17	14	10	8	10	7	11	13	10	5	9	10	14	7	3	3	15	12	16	10	9	6	3	15	10	5	11	12	35	13	48	7	9	6	11	5	8	10	10	15	12	13	8	12	18	4	7	5	19	10	8	15	14	12	13	10	8	13	11	13	14	9	10	11	12	14	8	13	12					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	52	1	0	1	0	1	0	2	5	0	0	0	0	3	1	1	1	0	1	0	1	1	0	1	0	3	0	1	1	1	2	1	1	2	2	1	0	0	0	1	0	0	0	0	2	0	1	1	0	4	0	3	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																														
18	Богданов Андрей Владимирович	1485	10	8	12	30	13	19	26	25	18	22	18	18	21	27	12	20	21	20	12	37	11	11	16	23	12	16	21	17	17	19	29	22	18	24	19	12	15	14	20	28	17	18	19	20	33	34	38	18	34	19	23	26	22	28	22	24	35	17	21	22	36	25	16	19	21	24	28	13	17	18	25					
		2.18%	1.68%	1.71%	2.42%	2.25%	1.57%	1.58%	2.56%	1.79%	2.03%	2.83%	2.21%	1.65%	2.41%	2.49%	1.46%	2.03%	2.04%	1.90%	1.66%	3.39%	1.27%	1.08%	1.61%	1.95%	1.40%	2.06%	2.20%	1.59%	1.97%	1.72%	2.79%	2.74%	1.92%	1.90%	2.17%	1.49%	1.85%	1.46%	1.84%	2.73%	1.83%	1.99%	2.47%	1.83%	3.19%	3.17%	3.58%	1.85%	3.62%	1.90%	2.46%	3.25%	2.16%	2.55%	2.30%	2.54%	2.99%	1.68%	2.08%	2.25%	2.93%	2.27%	1.67%	1.80%	2.48%	2.96%	3.11%	1.68%	1.67%	1.63%	2.86%					
19	Жириновский Владимир Вольфович	8512	70	67	72	201	118	137	176	216	85	88	126	134	130	160	102	141	124	140	80	166	141	138	116	176	112	100	96	97	103	158	156	92	126	186	118	92	87	97	137	135	102	98	99	138	100	146	94	62	82	110	93	68	90	134	136	134	145	113	117	115	149	162	112	121	116	98	120	96	104	141	121					
		12.48%	11.74%	14.35%	14.52%	15.09%	14.22%	11.43%	17.31%	15.46%	9.60%	11.31%	15.46%	12.29%	14.93%	14.75%	12.38%	14.31%	12.07%	13.30%	11.03%	15.23%	16.26%	13.50%	11.71%	14.94%	13.05%	12.89%	10.06%	9.10%	11.91%	14.34%	15.03%	11.47%	13.43%	14.75%	13.47%	11.39%	10.71%	10.11%	12.58%	13.18%	10.98%	10.85%	12.86%	12.61%	9.67%	13.59%	8.86%	6.39%	8.73%	11.00%	9.96%	8.49%	8.82%	12.18%	14.21%	14.18%	12.39%	11.18%	11.58%	11.78%	12.12%	14.74%	11.72%	11.44%	13.71%	12.10%	13.35%	12.40%	10.24%	12.76%	13.86%					
20	Зюганов Геннадий Андреевич	13078	64	68	93	240	116	245	143	214	205	154	112	196	126	220	137	186	183	197	135	204	127	164	207	229	145	153	192	273	176	203	112	155	151	212	164	160	167	228	180	195	209	189	126	232	270	240	273	267	212	202	215	216	244	147	166	183	219	196	206	216	261	184	203	195	150	164	149	150	202	197	164					
		19.17%	10.74%	14.56%	18.75%	18.02%	13.98%	20.43%	14.06%	15.32%	23.16%	19.79%	13.74%	17.98%	14.47%	20.28%	16.63%	18.88%	17.82%	18.71%	18.62%	18.72%	14.65%	16.05%	20.89%	19.44%	16.90%	19.72%	20.13%	25.61%	20.35%	18.42%	10.79%	19.33%	16.10%	16.81%	18.72%	19.80%	20.57%	23.77%	16.53%	19.04%	22.50%	20.93%	16.36%	21.21%	26.11%	22.35%	25.73%	27.50%	22.58%	20.20%	23.02%	26.97%	23.92%	13.36%	17.35%	19.37%	18.72%	19.39%	20.40%	22.13%	21.24%	16.74%	21.23%	18.43%	17.73%	20.25%	16.57%	19.38%	19.88%	17.83%	18.79%					
21	Медведев Дмитрий Анатольевич	44153	447	316	311	846	570	784	663	929	565	496	544	716	578	663	563	630	684	682	489	661	580	701	636	729	581	497	626	668	556	708	727	518	630	825	566	535	531	607	737	649	578	584	512	694	607	632	638	610	593	653	595	480	652	767	622	599	754	674	649	613	763	711	605	707	546	514	586	506	677	737	551					
		64.73%	75.00%	67.67%	62.70%	63.51%	68.67%	65.39%	65.19%	66.50%	63.84%	63.75%	66.75%	65.69%	66.36%	61.11%	68.33%	63.96%	66.60%	64.77%	67.45%	60.64%	66.90%	68.59%	64.18%	61.88%	67.72%	64.05%	65.62%	62.66%	64.28%	64.25%	70.04%	64.59%	67.16%	65.42%	64.61%	66.21%	65.39%	63.30%	67.68%	63.38%	62.22%	64.67%	66.49%	63.44%	58.70%	58.85%	60.13%	62.82%	63.15%	65.30%	63.70%	59.93%	63.92%	69.73%	64.99%	63.39%	64.44%	66.67%	64.26%	62.81%	62.08%	64.70%	63.28%	66.82%	64.54%	63.46%	65.18%	65.37%	66.63%	66.70%	63.12%					
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
