Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Сенгилеевская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1296	15	15	15	10	10	10	50	80	81	155	150	50	50	10	30	10	90	15	50	20	5	95	70	105	105					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1294	15	15	15	10	10	10	50	80	81	155	150	50	50	10	30	10	90	15	50	20	5	95	69	105	104					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	250	20	34	7	9	6	10	10	12	7	20	9	5	6	1	5	6	5	5	4	5	3	14	23	12	12					
14	Число погашенных неиспользованных открепительных удостоверений	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	355	13	13	23	16	15	17	12	10	9	20	26	20	40	4	10	2	31	5	9	6	0	17	4	21	12					
		2.43%	3.18%	2.22%	2.47%	1.89%	1.88%	2.35%	1.50%	0.92%	0.84%	1.17%	4.39%	5.19%	11.20%	5.63%	2.35%	0.85%	7.73%	2.08%	1.54%	3.85%	0.00%	2.98%	1.16%	3.11%	2.27%					
19	2.Всероссийская политическая партия «Гражданская Сила»	40	2	1	6	2	6	2	3	3	3	3	0	0	0	0	1	2	1	0	0	0	1	1	0	3	0					
		0.27%	0.49%	0.17%	0.65%	0.24%	0.75%	0.28%	0.38%	0.28%	0.28%	0.18%	0.00%	0.00%	0.00%	0.00%	0.23%	0.85%	0.25%	0.00%	0.00%	0.00%	1.06%	0.18%	0.00%	0.44%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	1	4	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0					
		0.06%	0.24%	0.68%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1358	38	64	105	57	52	57	51	124	130	183	81	28	22	2	58	5	21	64	46	6	2	57	31	36	38					
		9.29%	9.29%	10.94%	11.29%	6.72%	6.52%	7.87%	6.39%	11.42%	12.15%	10.69%	13.68%	7.27%	6.16%	2.82%	13.62%	2.13%	5.24%	26.67%	7.86%	3.85%	2.13%	9.98%	9.01%	5.33%	7.20%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	34	1	4	3	4	3	4	2	2	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	5					
		0.23%	0.24%	0.68%	0.32%	0.47%	0.38%	0.55%	0.25%	0.18%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.95%					
23	6.Политическая партия «Партия социальной справедливости»	23	0	1	1	3	1	1	1	1	2	1	1	0	2	0	0	0	2	0	1	0	0	0	3	1	1					
		0.16%	0.00%	0.17%	0.11%	0.35%	0.13%	0.14%	0.13%	0.09%	0.19%	0.06%	0.17%	0.00%	0.56%	0.00%	0.00%	0.00%	0.50%	0.00%	0.17%	0.00%	0.00%	0.00%	0.87%	0.15%	0.19%					
24	7.Политическая партия «Либерально-демократическая партия России»	1077	31	52	66	73	63	78	47	81	94	124	40	27	12	4	29	6	18	9	38	5	4	32	24	46	74					
		7.37%	7.58%	8.89%	7.10%	8.61%	7.89%	10.77%	5.89%	7.46%	8.79%	7.24%	6.76%	7.01%	3.36%	5.63%	6.81%	2.55%	4.49%	3.75%	6.50%	3.21%	4.26%	5.60%	6.98%	6.81%	14.02%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1033	38	54	107	76	53	47	62	93	83	125	22	24	13	1	9	7	17	7	31	15	5	33	24	63	24					
		7.07%	9.29%	9.23%	11.51%	8.96%	6.64%	6.49%	7.77%	8.56%	7.76%	7.30%	3.72%	6.23%	3.64%	1.41%	2.11%	2.98%	4.24%	2.92%	5.30%	9.62%	5.32%	5.78%	6.98%	9.33%	4.55%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	82	3	6	9	5	1	1	7	5	5	11	2	0	6	0	2	0	0	4	0	0	1	4	4	6	0					
		0.56%	0.73%	1.03%	0.97%	0.59%	0.13%	0.14%	0.88%	0.46%	0.47%	0.64%	0.34%	0.00%	1.68%	0.00%	0.47%	0.00%	0.00%	1.67%	0.00%	0.00%	1.06%	0.70%	1.16%	0.89%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10419	276	382	600	602	593	509	607	750	725	1223	407	285	261	60	311	211	303	146	454	120	81	414	246	482	371					
		71.27%	67.48%	65.30%	64.52%	70.99%	74.31%	70.30%	76.07%	69.06%	67.76%	71.44%	68.75%	74.03%	73.11%	84.51%	73.00%	89.79%	75.56%	60.83%	77.61%	76.92%	86.17%	72.50%	71.51%	71.41%	70.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	47	2	3	3	2	0	3	5	3	1	2	0	1	0	0	0	0	1	1	4	2	0	7	0	7	0					
		0.32%	0.49%	0.51%	0.32%	0.24%	0.00%	0.41%	0.63%	0.28%	0.09%	0.12%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.25%	0.42%	0.68%	1.28%	0.00%	1.23%	0.00%	1.04%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
