Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Сенгилеевская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1806	32	64	100	100	117	103	108	128	151	102	134	58	25	67	15	12	63	38	45	43	26	71	51	95	58					
		13.83%	10.46%	14.75%	11.75%	15.87%	15.06%	15.82%	20.07%	12.59%	14.97%	13.09%	12.73%	15.59%	12.82%	11.63%	9.87%	13.95%	12.16%	13.48%	11.69%	11.98%	16.56%	12.61%	18.96%	16.18%	11.22%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1515	46	54	109	111	80	82	69	97	136	71	76	33	7	75	18	8	40	22	47	32	25	70	31	77	99					
		11.60%	15.03%	12.44%	12.81%	17.62%	10.30%	12.60%	12.83%	9.54%	13.48%	9.11%	7.22%	8.87%	3.59%	13.02%	11.84%	9.30%	7.72%	7.80%	12.21%	8.91%	15.92%	12.43%	11.52%	13.12%	19.15%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	105	3	1	11	4	3	8	4	8	9	5	9	1	1	4	2	0	7	0	1	2	1	8	1	9	3					
		0.80%	0.98%	0.23%	1.29%	0.63%	0.39%	1.23%	0.74%	0.79%	0.89%	0.64%	0.85%	0.27%	0.51%	0.69%	1.32%	0.00%	1.35%	0.00%	0.26%	0.56%	0.64%	1.42%	0.37%	1.53%	0.58%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2778	95	116	263	120	162	171	110	225	184	155	221	62	58	94	26	8	128	47	69	89	31	106	46	105	87					
		21.27%	31.05%	26.73%	30.90%	19.05%	20.85%	26.27%	20.45%	22.12%	18.24%	19.90%	20.99%	16.67%	29.74%	16.32%	17.11%	9.30%	24.71%	16.67%	17.92%	24.79%	19.75%	18.83%	17.10%	17.89%	16.83%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	145	3	13	14	14	16	10	7	8	7	7	5	1	0	3	1	0	8	2	2	3	0	5	3	2	11					
		1.11%	0.98%	2.99%	1.65%	2.22%	2.06%	1.54%	1.30%	0.79%	0.69%	0.90%	0.47%	0.27%	0.00%	0.52%	0.66%	0.00%	1.54%	0.71%	0.52%	0.84%	0.00%	0.89%	1.12%	0.34%	2.13%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6411	123	177	343	265	379	262	229	484	505	421	584	208	101	318	86	57	257	170	217	182	74	295	132	291	251					
		49.08%	40.20%	40.78%	40.31%	42.06%	48.78%	40.25%	42.57%	47.59%	50.05%	54.04%	55.46%	55.91%	51.79%	55.21%	56.58%	66.28%	49.61%	60.28%	56.36%	50.70%	47.13%	52.40%	49.07%	49.57%	48.55%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	49	2	2	3	5	7	4	1	2	3	2	2	4	0	1	0	0	3	0	0	0	0	3	1	4	0					
		0.38%	0.65%	0.46%	0.35%	0.79%	0.90%	0.61%	0.19%	0.20%	0.30%	0.26%	0.19%	1.08%	0.00%	0.17%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.53%	0.37%	0.68%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
