Выборы Президента Российской Федерации																																																	
																																																	
Наименование Избирательной комиссии:    Адамовская																																																	
																																																	
Итоги голосования 																																																	
																																																	
		Сумма	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85					
14	Число неиспользованных открепительных удостоверений	213	10	4	4	5	2	6	2	0	0	5	10	4	1	3	3	4	4	1	4	13	4	3	1	1	2	0	3	0	23	6	3	6	3	15	9	5	5	5	18	13	0	3					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	. Глазьев Сергей Юрьевич	358	42	27	19	20	1	6	1	18	3	3	8	1	0	0	4	1	0	0	5	21	4	0	17	0	0	13	0	4	13	8	2	9	11	10	10	3	0	5	47	11	8	3					
		2.22%	4.07%	2.83%	2.75%	2.44%	1.28%	1.85%	1.56%	2.98%	1.71%	1.40%	1.32%	0.65%	0.00%	0.00%	2.45%	0.68%	0.00%	0.00%	3.05%	2.99%	1.51%	0.00%	1.98%	0.00%	0.00%	1.86%	0.00%	1.63%	3.39%	1.61%	1.21%	1.53%	4.87%	1.20%	2.31%	1.15%	0.00%	2.43%	5.33%	2.42%	1.44%	1.03%					
19	. Малышкин Олег Александрович	367	23	26	7	40	2	9	1	16	9	15	13	2	1	0	1	2	0	1	2	12	0	1	20	1	1	16	2	0	19	10	1	5	13	9	18	0	3	2	36	14	10	4					
		2.28%	2.23%	2.73%	1.01%	4.87%	2.56%	2.78%	1.56%	2.64%	5.14%	7.01%	2.15%	1.31%	0.58%	0.00%	0.61%	1.37%	0.00%	1.49%	1.22%	1.71%	0.00%	0.65%	2.33%	1.08%	2.13%	2.29%	1.28%	0.00%	4.96%	2.01%	0.61%	0.85%	5.75%	1.08%	4.16%	0.00%	1.19%	0.97%	4.08%	3.08%	1.80%	1.38%					
20	. Миронов Сергей Михайлович	85	7	2	6	5	0	3	0	3	0	0	3	0	0	1	0	0	3	0	4	4	0	1	2	2	0	3	1	0	4	2	0	1	0	5	7	0	0	0	9	4	1	2					
		0.53%	0.68%	0.21%	0.87%	0.61%	0.00%	0.93%	0.00%	0.50%	0.00%	0.00%	0.50%	0.00%	0.00%	0.63%	0.00%	0.00%	1.12%	0.00%	2.44%	0.57%	0.00%	0.65%	0.23%	2.15%	0.00%	0.43%	0.64%	0.00%	1.04%	0.40%	0.00%	0.17%	0.00%	0.60%	1.62%	0.00%	0.00%	0.00%	1.02%	0.88%	0.18%	0.69%					
21	. Путин Владимир Владимирович	11795	692	674	437	569	59	269	50	395	102	161	413	62	151	121	136	90	214	61	131	508	212	107	687	76	36	513	125	143	249	341	142	445	164	674	313	225	231	178	611	299	474	255					
		73.25%	67.05%	70.65%	63.24%	69.31%	75.64%	83.02%	78.12%	65.29%	58.29%	75.23%	68.15%	40.52%	87.28%	76.10%	83.44%	61.64%	79.55%	91.04%	79.88%	72.36%	80.00%	69.48%	79.88%	81.72%	76.60%	73.50%	80.13%	58.13%	65.01%	68.61%	86.06%	75.81%	72.57%	80.91%	72.29%	86.54%	91.67%	86.41%	69.27%	65.86%	85.41%	87.93%					
22	. Хакамада Ирина Муцуовна	292	30	23	11	24	0	4	2	8	2	2	5	11	1	4	2	0	3	0	1	9	6	2	11	3	4	9	3	0	7	2	1	8	0	18	8	9	0	0	19	16	18	6					
		1.81%	2.91%	2.41%	1.59%	2.92%	0.00%	1.23%	3.12%	1.32%	1.14%	0.93%	0.83%	7.19%	0.58%	2.52%	1.23%	0.00%	1.12%	0.00%	0.61%	1.28%	2.26%	1.30%	1.28%	3.23%	8.51%	1.29%	1.92%	0.00%	1.83%	0.40%	0.61%	1.36%	0.00%	2.16%	1.85%	3.46%	0.00%	0.00%	2.15%	3.52%	3.24%	2.07%					
23	. Харитонов Николай Михайлович	2654	181	139	170	127	15	24	10	147	54	29	143	74	17	32	19	46	42	5	21	117	34	41	100	11	5	134	25	92	81	122	19	106	34	92	53	16	16	14	118	88	30	11					
		16.48%	17.54%	14.57%	24.60%	15.47%	19.23%	7.41%	15.62%	24.30%	30.86%	13.55%	23.60%	48.37%	9.83%	20.13%	11.66%	31.51%	15.61%	7.46%	12.80%	16.67%	12.83%	26.62%	11.63%	11.83%	10.64%	19.20%	16.03%	37.40%	21.15%	24.55%	11.52%	18.06%	15.04%	11.04%	12.24%	6.15%	6.35%	6.80%	13.38%	19.38%	5.41%	3.79%					
																																																	
24	Против всех	327	40	49	29	21	0	2	0	14	4	4	8	0	0	1	0	2	2	0	0	17	3	0	12	0	1	5	0	1	2	6	0	5	0	21	14	2	1	3	30	14	8	6					
		2.03%	3.88%	5.14%	4.20%	2.56%	0.00%	0.62%	0.00%	2.31%	2.29%	1.87%	1.32%	0.00%	0.00%	0.63%	0.00%	1.37%	0.74%	0.00%	0.00%	2.42%	1.13%	0.00%	1.40%	0.00%	2.13%	0.72%	0.00%	0.41%	0.52%	1.21%	0.00%	0.85%	0.00%	2.52%	3.23%	0.77%	0.40%	1.46%	3.40%	3.08%	1.44%	2.07%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
