Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Усть-Куломская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552					
		6.59%	7.73%	6.72%	7.55%	11.84%	2.38%	7.46%	3.36%	5.56%	3.33%	4.17%	8.03%	8.94%	5.90%	5.64%	4.79%	9.20%	6.02%	9.09%	4.30%	4.88%	4.44%	5.10%	4.49%	2.08%	5.15%	6.59%	2.60%	4.20%	6.44%	7.06%	7.46%	6.87%	9.30%	3.52%	5.28%	9.38%	7.94%	6.55%	14.24%	7.03%	7.93%	6.82%	9.05%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	107	0	2	1	0	2	1	0	6	0	1	26	23	3	2	2	1	0	1	3	0	1	5	0	0	0	2	0	5	0	1	1	0	1	0	1	3	2	6	2	1	1	0	1					
		0.68%	0.00%	0.42%	0.31%	0.00%	0.68%	1.49%	0.00%	0.67%	0.00%	0.42%	1.99%	1.67%	0.49%	1.03%	0.27%	0.38%	0.00%	0.70%	0.34%	0.00%	0.30%	1.11%	0.00%	0.00%	0.00%	2.20%	0.00%	1.40%	0.00%	0.15%	0.21%	0.00%	0.78%	0.00%	0.38%	0.78%	1.06%	0.70%	0.69%	0.32%	0.61%	0.00%	0.43%					
23	6.Политическая партия «Партия социальной справедливости»	28	0	0	0	0	2	0	0	2	0	0	5	5	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	3	1	0					
		0.18%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.22%	0.00%	0.00%	0.38%	0.36%	0.16%	0.00%	0.13%	0.38%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.38%	0.00%	0.00%	0.00%	0.00%	1.06%	0.12%	0.35%	0.00%	1.83%	0.38%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1674	25	49	23	20	38	3	26	112	22	20	151	149	50	15	99	34	12	16	97	22	24	37	13	11	27	11	37	33	22	79	30	36	9	27	32	43	11	93	32	27	11	21	25					
		10.65%	13.81%	10.29%	7.23%	8.77%	12.93%	4.48%	9.70%	12.44%	12.22%	8.33%	11.55%	10.83%	8.20%	7.69%	13.18%	13.03%	9.02%	11.19%	10.99%	13.41%	7.10%	8.20%	14.61%	11.46%	19.85%	12.09%	12.01%	9.24%	8.33%	12.12%	6.40%	13.74%	6.98%	19.01%	12.08%	11.20%	5.82%	10.88%	11.11%	8.63%	6.71%	7.95%	10.78%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1614	16	58	24	15	32	3	25	91	16	18	168	186	52	30	106	29	11	6	91	9	25	73	3	6	13	8	22	22	12	95	26	17	9	14	38	27	1	71	12	62	20	31	21					
		10.27%	8.84%	12.18%	7.55%	6.58%	10.88%	4.48%	9.33%	10.11%	8.89%	7.50%	12.85%	13.52%	8.52%	15.38%	14.11%	11.11%	8.27%	4.20%	10.31%	5.49%	7.40%	16.19%	3.37%	6.25%	9.56%	8.79%	7.14%	6.16%	4.55%	14.57%	5.54%	6.49%	6.98%	9.86%	14.34%	7.03%	0.53%	8.30%	4.17%	19.81%	12.20%	11.74%	9.05%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	107	1	4	3	1	4	0	3	5	4	0	16	6	4	3	3	2	0	0	7	2	1	2	0	1	4	2	2	2	3	0	3	2	0	0	0	2	0	6	2	3	0	4	0					
		0.68%	0.55%	0.84%	0.94%	0.44%	1.36%	0.00%	1.12%	0.56%	2.22%	0.00%	1.22%	0.44%	0.66%	1.54%	0.40%	0.77%	0.00%	0.00%	0.79%	1.22%	0.30%	0.44%	0.00%	1.04%	2.94%	2.20%	0.65%	0.56%	1.14%	0.00%	0.64%	0.76%	0.00%	0.00%	0.00%	0.52%	0.00%	0.70%	0.69%	0.96%	0.00%	1.52%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9720	114	280	226	158	198	52	199	592	122	183	740	789	434	132	457	156	99	105	617	119	263	280	61	70	79	58	192	267	197	399	288	130	66	89	154	181	62	428	128	177	78	152	149					
		61.86%	62.98%	58.82%	71.07%	69.30%	67.35%	77.61%	74.25%	65.78%	67.78%	76.25%	56.62%	57.34%	71.15%	67.69%	60.85%	59.77%	74.44%	73.43%	69.88%	72.56%	77.81%	62.08%	68.54%	72.92%	58.09%	63.74%	62.34%	74.79%	74.62%	61.20%	61.41%	49.62%	51.16%	62.68%	58.11%	47.14%	32.80%	50.06%	44.44%	56.55%	47.56%	57.58%	64.22%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	67	3	1	1	2	1	0	1	4	2	0	13	10	1	0	3	1	0	0	3	0	1	2	1	1	0	1	1	0	0	2	1	0	0	0	0	0	0	6	3	0	1	0	1					
		0.43%	1.66%	0.21%	0.31%	0.88%	0.34%	0.00%	0.37%	0.44%	1.11%	0.00%	0.99%	0.73%	0.16%	0.00%	0.40%	0.38%	0.00%	0.00%	0.34%	0.00%	0.30%	0.44%	1.12%	1.04%	0.00%	1.10%	0.32%	0.00%	0.00%	0.31%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	1.04%	0.00%	0.61%	0.00%	0.43%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
