Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Усть-Куломская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	286	6	0	4	3	3	6	17	6	8	55	41	6	2	16	3	0	4	11	1	3	3	3	5	8	3	3	6	4	6	4	5	6	23	4	1	2	5					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	47	2	2	0	1	1	1	7	1	0	7	9	0	0	2	0	0	2	2	0	1	0	0	1	4	1	0	0	1	0	0	0	0	2	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2507	22	89	49	26	31	40	151	20	21	213	223	70	41	154	44	23	36	163	23	43	64	16	21	23	34	26	117	89	58	71	66	36	216	44	33	56	55					
		14.62%	12.94%	18.82%	15.91%	10.66%	8.09%	14.44%	15.42%	10.81%	7.66%	11.18%	15.91%	10.69%	26.97%	17.42%	14.52%	15.33%	25.53%	12.82%	15.86%	13.23%	15.46%	8.47%	9.63%	6.55%	9.21%	9.67%	18.25%	16.95%	15.51%	18.49%	16.38%	23.08%	17.29%	12.72%	18.54%	22.49%	26.07%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1411	13	50	27	22	26	32	106	23	21	123	108	45	16	67	18	12	11	78	24	34	50	8	15	7	24	17	86	30	41	44	18	7	99	35	17	21	36					
		8.23%	7.65%	10.57%	8.77%	9.02%	6.79%	11.55%	10.83%	12.43%	7.66%	6.45%	7.70%	6.87%	10.53%	7.58%	5.94%	8.00%	7.80%	6.14%	16.55%	10.46%	12.08%	4.23%	6.88%	1.99%	6.50%	6.32%	13.42%	5.71%	10.96%	11.46%	4.47%	4.49%	7.93%	10.12%	9.55%	8.43%	17.06%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	254	4	7	3	2	8	4	15	2	1	40	25	5	2	11	1	0	3	8	3	8	2	1	1	1	2	1	5	10	7	4	7	2	41	1	5	8	4					
		1.48%	2.35%	1.48%	0.97%	0.82%	2.09%	1.44%	1.53%	1.08%	0.36%	2.10%	1.78%	0.76%	1.32%	1.24%	0.33%	0.00%	2.13%	0.63%	2.07%	2.46%	0.48%	0.53%	0.46%	0.28%	0.54%	0.37%	0.78%	1.90%	1.87%	1.04%	1.74%	1.28%	3.28%	0.29%	2.81%	3.21%	1.90%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1996	27	50	19	28	12	26	114	12	22	236	217	62	9	72	25	14	8	105	10	33	49	7	14	13	32	19	89	73	68	42	74	35	226	36	44	36	38					
		11.64%	15.88%	10.57%	6.17%	11.48%	3.13%	9.39%	11.64%	6.49%	8.03%	12.38%	15.48%	9.47%	5.92%	8.14%	8.25%	9.33%	5.67%	8.26%	6.90%	10.15%	11.84%	3.70%	6.42%	3.70%	8.67%	7.06%	13.88%	13.90%	18.18%	10.94%	18.36%	22.44%	18.09%	10.40%	24.72%	14.46%	18.01%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	184	2	4	3	0	4	4	19	1	2	30	23	2	1	2	0	2	0	14	1	3	2	4	2	1	5	4	5	7	6	0	2	4	21	4	0	0	0					
		1.07%	1.18%	0.85%	0.97%	0.00%	1.04%	1.44%	1.94%	0.54%	0.73%	1.57%	1.64%	0.31%	0.66%	0.23%	0.00%	1.33%	0.00%	1.10%	0.69%	0.92%	0.48%	2.12%	0.92%	0.28%	1.36%	1.49%	0.78%	1.33%	1.60%	0.00%	0.50%	2.56%	1.68%	1.16%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10435	100	266	207	160	292	170	540	124	203	1223	761	464	82	557	213	96	79	882	81	198	236	153	157	303	265	202	317	312	182	217	229	69	613	218	69	119	76					
		60.83%	58.82%	56.24%	67.21%	65.57%	76.24%	61.37%	55.16%	67.03%	74.09%	64.17%	54.28%	70.84%	53.95%	63.01%	70.30%	64.00%	56.03%	69.39%	55.86%	60.92%	57.00%	80.95%	72.02%	86.32%	71.82%	75.09%	49.45%	59.43%	48.66%	56.51%	56.82%	44.23%	49.08%	63.01%	38.76%	47.79%	36.02%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	86	0	2	0	2	3	0	7	0	2	6	11	1	0	3	2	0	1	0	0	2	1	0	1	1	4	0	7	1	3	1	1	1	10	2	6	3	2					
		0.50%	0.00%	0.42%	0.00%	0.82%	0.78%	0.00%	0.72%	0.00%	0.73%	0.31%	0.78%	0.15%	0.00%	0.34%	0.66%	0.00%	0.71%	0.00%	0.00%	0.62%	0.24%	0.00%	0.46%	0.28%	1.08%	0.00%	1.09%	0.19%	0.80%	0.26%	0.25%	0.64%	0.80%	0.58%	3.37%	1.20%	0.95%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
