Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Сковородинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677					
		0.69%	0.64%	0.31%	2.11%	0.99%	0.99%	1.51%	0.94%	0.15%	0.60%	0.74%	0.25%	0.45%	0.60%	0.81%	0.00%	0.64%	0.32%	0.78%	0.00%	0.30%	0.25%	1.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%					
23	6.Политическая партия «Партия социальной справедливости»	16	1	1	0	2	3	0	1	1	0	3	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0					
		0.11%	0.21%	0.08%	0.00%	0.13%	0.59%	0.00%	0.10%	0.15%	0.00%	0.25%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2095	45	271	81	167	50	131	150	127	16	219	49	21	102	61	36	71	37	50	2	86	120	20	10	8	66	27	43	5	24					
		14.23%	9.57%	20.72%	10.66%	11.09%	9.88%	16.46%	15.69%	19.24%	9.64%	17.91%	12.44%	9.38%	15.34%	12.32%	14.40%	15.04%	11.94%	9.78%	5.26%	13.11%	15.23%	9.01%	12.05%	16.00%	12.11%	15.98%	14.58%	11.90%	14.81%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	666	21	30	39	87	29	45	53	44	4	60	8	8	41	17	13	14	11	36	1	35	34	6	0	0	15	2	9	0	4					
		4.52%	4.47%	2.29%	5.13%	5.78%	5.73%	5.65%	5.54%	6.67%	2.41%	4.91%	2.03%	3.57%	6.17%	3.43%	5.20%	2.97%	3.55%	7.05%	2.63%	5.34%	4.31%	2.70%	0.00%	0.00%	2.75%	1.18%	3.05%	0.00%	2.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	91	2	4	3	8	1	5	2	7	0	14	0	2	3	2	1	2	6	5	0	6	3	3	1	0	7	4	0	0	0					
		0.62%	0.43%	0.31%	0.39%	0.53%	0.20%	0.63%	0.21%	1.06%	0.00%	1.14%	0.00%	0.89%	0.45%	0.40%	0.40%	0.42%	1.94%	0.98%	0.00%	0.91%	0.38%	1.35%	1.20%	0.00%	1.28%	2.37%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10233	369	904	524	1018	377	480	621	425	133	774	296	167	421	374	185	357	212	369	33	458	553	176	69	41	399	118	228	36	116					
		69.51%	78.51%	69.11%	68.95%	67.60%	74.51%	60.30%	64.96%	64.39%	80.12%	63.29%	75.13%	74.55%	63.31%	75.56%	74.00%	75.64%	68.39%	72.21%	86.84%	69.82%	70.18%	79.28%	83.13%	82.00%	73.21%	69.82%	77.29%	85.71%	71.60%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	56	1	3	2	10	1	5	2	3	0	3	0	0	13	0	0	2	0	2	0	3	4	0	0	0	0	0	0	0	2					
		0.38%	0.21%	0.23%	0.26%	0.66%	0.20%	0.63%	0.21%	0.45%	0.00%	0.25%	0.00%	0.00%	1.95%	0.00%	0.00%	0.42%	0.00%	0.39%	0.00%	0.46%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.23%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
