Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Жуковская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426					
20	3.Политическая партия «Демократическая партия России»	9	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1					
		0.04%	0.00%	0.13%	0.00%	0.00%	0.00%	0.13%	0.12%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.28%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3194	218	387	169	221	93	128	154	292	103	98	108	14	186	32	54	28	7	29	40	32	42	10	17	31	104	76	137	22	54	47	49	79	39	21	61	12					
		15.84%	23.96%	24.68%	20.36%	20.81%	15.30%	16.00%	18.51%	21.55%	14.91%	16.61%	19.93%	5.56%	11.50%	11.07%	11.13%	8.70%	14.58%	13.68%	10.72%	13.33%	9.93%	13.16%	8.59%	25.41%	20.39%	13.29%	15.38%	15.17%	15.21%	20.09%	14.76%	14.82%	12.96%	8.17%	4.96%	3.33%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	32	3	6	2	4	0	0	0	4	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	1	0	0	2					
		0.16%	0.33%	0.38%	0.24%	0.38%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.37%	0.00%	0.12%	0.00%	0.00%	0.00%	2.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.35%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.33%	0.00%	0.00%	0.56%					
23	6.Политическая партия «Партия социальной справедливости»	33	2	0	1	3	1	3	1	4	0	4	1	0	2	0	1	1	0	0	0	3	0	0	0	0	0	0	2	1	1	0	0	1	0	0	1	0					
		0.16%	0.22%	0.00%	0.12%	0.28%	0.16%	0.38%	0.12%	0.30%	0.00%	0.68%	0.18%	0.00%	0.12%	0.00%	0.21%	0.31%	0.00%	0.00%	0.00%	1.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.69%	0.28%	0.00%	0.00%	0.19%	0.00%	0.00%	0.08%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1184	55	112	71	56	37	72	71	91	48	23	23	4	64	10	40	7	0	10	24	7	18	3	11	3	24	29	50	3	27	13	25	51	22	3	52	25					
		5.87%	6.04%	7.14%	8.55%	5.27%	6.09%	9.00%	8.53%	6.72%	6.95%	3.90%	4.24%	1.59%	3.96%	3.46%	8.25%	2.17%	0.00%	4.72%	6.43%	2.92%	4.26%	3.95%	5.56%	2.46%	4.71%	5.07%	5.61%	2.07%	7.61%	5.56%	7.53%	9.57%	7.31%	1.17%	4.22%	6.94%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1906	100	200	85	138	78	102	108	122	73	52	64	10	111	60	33	49	3	30	29	23	41	7	17	11	30	20	88	11	22	20	23	59	31	20	35	1					
		9.45%	10.99%	12.76%	10.24%	12.99%	12.83%	12.75%	12.98%	9.00%	10.56%	8.81%	11.81%	3.97%	6.86%	20.76%	6.80%	15.22%	6.25%	14.15%	7.77%	9.58%	9.69%	9.21%	8.59%	9.02%	5.88%	3.50%	9.88%	7.59%	6.20%	8.55%	6.93%	11.07%	10.30%	7.78%	2.84%	0.28%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	156	3	13	8	11	9	3	5	8	5	4	4	0	21	4	8	2	0	1	3	4	2	1	0	1	3	6	7	2	3	2	1	6	0	1	5	0					
		0.77%	0.33%	0.83%	0.96%	1.04%	1.48%	0.38%	0.60%	0.59%	0.72%	0.68%	0.74%	0.00%	1.30%	1.38%	1.65%	0.62%	0.00%	0.47%	0.80%	1.67%	0.47%	1.32%	0.00%	0.82%	0.59%	1.05%	0.79%	1.38%	0.85%	0.85%	0.30%	1.13%	0.00%	0.39%	0.41%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12860	475	772	470	575	365	461	446	778	442	398	324	220	1204	176	314	195	36	135	263	152	311	54	144	74	330	423	583	103	228	142	225	311	198	204	1014	315					
		63.77%	52.20%	49.23%	56.63%	54.14%	60.03%	57.63%	53.61%	57.42%	63.97%	67.46%	59.78%	87.30%	74.46%	60.90%	64.74%	60.56%	75.00%	63.68%	70.51%	63.33%	73.52%	71.05%	72.73%	60.66%	64.71%	73.95%	65.43%	71.03%	64.23%	60.68%	67.77%	58.35%	65.78%	79.38%	82.37%	87.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	105	5	18	2	4	7	8	12	9	2	1	3	1	7	0	2	0	0	0	0	0	2	0	3	0	1	1	9	1	1	1	0	0	0	0	5	0					
		0.52%	0.55%	1.15%	0.24%	0.38%	1.15%	1.00%	1.44%	0.66%	0.29%	0.17%	0.55%	0.40%	0.43%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	1.52%	0.00%	0.20%	0.17%	1.01%	0.69%	0.28%	0.43%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
