Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Жуковская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410					
		9.08%	6.30%	6.29%	9.00%	12.97%	7.53%	9.21%	9.82%	11.92%	8.25%	9.06%	12.72%	5.62%	5.41%	3.75%	9.41%	12.18%	9.33%	13.55%	8.48%	9.09%	10.89%	16.50%	12.18%	7.42%	11.43%	8.47%	11.76%	8.27%	12.38%	15.19%	11.72%	13.91%	7.74%	6.77%	13.02%	2.20%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	158	5	9	7	5	12	3	3	5	5	9	9	8	2	3	4	22	2	3	0	0	4	2	2	1	1	2	4	2	9	6	2	2	0	2	1	2					
		0.84%	0.56%	0.74%	1.66%	0.68%	1.06%	0.55%	0.41%	0.64%	0.84%	1.51%	1.35%	1.28%	0.45%	1.12%	1.57%	1.67%	0.75%	0.65%	0.00%	0.00%	1.98%	0.65%	0.84%	0.39%	0.57%	1.69%	1.18%	0.52%	1.71%	1.06%	1.38%	0.43%	0.00%	1.04%	0.30%	0.10%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4399	274	424	117	239	326	149	200	231	195	162	164	183	145	20	60	249	60	99	69	4	48	101	45	41	17	29	62	103	92	164	20	96	72	49	53	37					
		23.47%	30.82%	35.07%	27.73%	32.30%	28.88%	27.44%	27.66%	29.62%	32.83%	27.18%	24.55%	29.37%	32.66%	7.49%	23.53%	18.95%	22.39%	21.29%	24.38%	9.09%	23.76%	32.69%	18.91%	16.02%	9.71%	24.58%	18.24%	26.61%	17.52%	28.98%	13.79%	20.87%	22.29%	25.52%	15.68%	1.93%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	228	15	24	5	9	19	15	11	12	13	10	13	8	10	0	2	19	0	3	0	1	4	1	1	0	0	2	5	4	4	5	4	1	2	1	0	5					
		1.22%	1.69%	1.99%	1.18%	1.22%	1.68%	2.76%	1.52%	1.54%	2.19%	1.68%	1.95%	1.28%	2.25%	0.00%	0.78%	1.45%	0.00%	0.65%	0.00%	2.27%	1.98%	0.32%	0.42%	0.00%	0.00%	1.69%	1.47%	1.03%	0.76%	0.88%	2.76%	0.22%	0.62%	0.52%	0.00%	0.26%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9518	415	471	170	289	527	247	285	306	227	255	277	306	188	214	123	658	114	241	155	10	96	85	125	167	105	55	181	190	290	200	76	206	175	95	197	1797					
		50.78%	46.68%	38.96%	40.28%	39.05%	46.68%	45.49%	39.42%	39.23%	38.22%	42.79%	41.47%	49.12%	42.34%	80.15%	48.24%	50.08%	42.54%	51.83%	54.77%	22.73%	47.52%	27.51%	52.52%	65.23%	60.00%	46.61%	53.24%	49.10%	55.24%	35.34%	52.41%	44.78%	54.18%	49.48%	58.28%	93.94%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	65	6	3	2	2	2	2	8	3	3	0	1	1	2	1	2	2	2	1	0	1	0	4	0	1	0	0	2	1	2	4	1	3	0	1	0	2					
		0.35%	0.67%	0.25%	0.47%	0.27%	0.18%	0.37%	1.11%	0.38%	0.51%	0.00%	0.15%	0.16%	0.45%	0.37%	0.78%	0.15%	0.75%	0.22%	0.00%	2.27%	0.00%	1.29%	0.00%	0.39%	0.00%	0.00%	0.59%	0.26%	0.38%	0.71%	0.69%	0.65%	0.00%	0.52%	0.00%	0.10%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
