Выборы Президента Российской Федерации																														
																														
Наименование Избирательной комиссии:    Каменская																														
																														
Итоги голосования 																														
																														
		Сумма	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723					
12	Число выданных открепительных удостоверений	205	4	6	6	3	8	6	1	5	19	9	3	1	17	3	7	4	10	10	25	13	8	17	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	122	7	4	4	1	4	15	3	3	3	3	3	0	3	2	4	0	1	3	7	4	4	30	14					
14	Число неиспользованных открепительных удостоверений	90	1	4	2	2	1	4	8	3	0	2	2	4	0	2	0	1	0	2	5	17	7	13	10					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																														
18	. Глазьев Сергей Юрьевич	293	4	4	14	11	3	17	3	2	10	13	9	7	3	7	5	7	0	10	30	48	19	39	28					
		2.28%	1.31%	1.15%	2.27%	2.71%	0.93%	2.27%	0.69%	0.33%	1.30%	4.02%	1.72%	3.20%	0.43%	1.64%	1.98%	1.63%	0.00%	1.86%	3.50%	5.02%	2.20%	3.96%	2.62%					
19	. Малышкин Олег Александрович	415	9	6	8	19	18	19	7	8	20	10	16	14	38	10	2	12	1	9	34	32	41	39	43					
		3.23%	2.95%	1.72%	1.29%	4.68%	5.56%	2.54%	1.61%	1.32%	2.60%	3.10%	3.05%	6.39%	5.48%	2.34%	0.79%	2.80%	0.71%	1.67%	3.96%	3.34%	4.75%	3.96%	4.03%					
20	. Миронов Сергей Михайлович	134	4	3	4	7	7	10	0	9	12	3	0	1	9	1	2	2	1	5	11	7	14	11	11					
		1.04%	1.31%	0.86%	0.65%	1.72%	2.16%	1.34%	0.00%	1.48%	1.56%	0.93%	0.00%	0.46%	1.30%	0.23%	0.79%	0.47%	0.71%	0.93%	1.28%	0.73%	1.62%	1.12%	1.03%					
21	. Путин Владимир Владимирович	7338	154	235	383	242	183	323	236	392	397	175	358	134	481	297	166	319	115	364	394	439	460	507	584					
		57.14%	50.49%	67.53%	61.97%	59.61%	56.48%	43.18%	54.13%	64.47%	51.63%	54.18%	68.32%	61.19%	69.31%	69.39%	65.61%	74.36%	82.14%	67.53%	45.92%	45.87%	53.30%	51.47%	54.68%					
22	. Хакамада Ирина Муцуовна	211	7	4	4	8	5	19	3	7	9	4	12	2	3	4	6	8	0	3	23	19	21	22	18					
		1.64%	2.30%	1.15%	0.65%	1.97%	1.54%	2.54%	0.69%	1.15%	1.17%	1.24%	2.29%	0.91%	0.43%	0.93%	2.37%	1.86%	0.00%	0.56%	2.68%	1.99%	2.43%	2.23%	1.69%					
23	. Харитонов Николай Михайлович	3990	118	85	196	108	97	340	181	187	298	112	117	56	144	98	68	75	21	139	312	346	255	306	331					
		31.07%	38.69%	24.43%	31.72%	26.60%	29.94%	45.45%	41.51%	30.76%	38.75%	34.67%	22.33%	25.57%	20.75%	22.90%	26.88%	17.48%	15.00%	25.79%	36.36%	36.15%	29.55%	31.07%	30.99%					
																														
24	Против всех	338	2	4	6	5	6	13	4	1	21	3	7	4	4	9	2	2	1	9	46	52	44	47	46					
		2.63%	0.66%	1.15%	0.97%	1.23%	1.85%	1.74%	0.92%	0.16%	2.73%	0.93%	1.34%	1.83%	0.58%	2.10%	0.79%	0.47%	0.71%	1.67%	5.36%	5.43%	5.10%	4.77%	4.31%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
