Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Северная																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534					
		0.16%	0.0%	0.0%	1.08%	1.21%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.23%	0.0%	0.0%	0.06%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	50	3	0	4	0	0	1	2	0	0	0	1	2	1	0	1	2	2	0	0	0	5	0	2	2	1	1	1	9	2	0	0	2	0	0	3	0	3					
		0.49%	0.68%	0.0%	0.72%	0.0%	0.0%	0.34%	0.88%	0.0%	0.0%	0.0%	0.54%	0.46%	1.11%	0.0%	0.43%	0.82%	0.93%	0.0%	0.0%	0.0%	2.04%	0.0%	0.79%	1.08%	0.23%	0.64%	0.68%	0.56%	0.30%	0.0%	0.0%	2.12%	0.0%	0.0%	0.72%	0.0%	1.31%					
30	"13. ""Демократическая партия России"""	35	3	0	7	1	0	0	0	0	2	0	0	3	0	0	2	2	0	0	1	2	0	0	0	1	3	0	1	3	0	4	0	0	0	0	0	0	0					
		0.34%	0.68%	0.0%	1.26%	0.60%	0.0%	0.0%	0.0%	0.0%	1.85%	0.0%	0.0%	0.70%	0.0%	0.0%	0.86%	0.82%	0.0%	0.0%	0.64%	1.04%	0.0%	0.0%	0.0%	0.54%	0.69%	0.0%	0.68%	0.18%	0.0%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	2	3	1	1	0	1	1	0	0	0					
		0.12%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.64%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.46%	0.27%	0.27%	0.0%	0.60%	1.19%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0					
		0.05%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	358	8	8	10	4	20	12	2	2	1	3	3	12	0	4	0	3	6	3	8	7	1	1	5	5	8	0	2	128	42	5	11	5	0	2	13	4	10					
		3.54%	1.83%	5.12%	1.81%	2.43%	6.68%	4.18%	0.88%	1.94%	0.92%	2.15%	1.63%	2.81%	0.0%	3.27%	0.0%	1.23%	2.79%	2.54%	5.12%	3.66%	0.40%	0.86%	1.98%	2.71%	1.86%	0.0%	1.36%	8.05%	6.44%	1.39%	3.04%	5.31%	0.0%	2.38%	3.16%	2.06%	4.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	2	1	4	0	0	1	2	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	2	0	0	0	0	2	2	0	0	0	0	2	1	1	1					
		0.26%	0.45%	0.64%	0.72%	0.0%	0.0%	0.34%	0.88%	0.0%	0.0%	0.0%	0.54%	0.23%	0.0%	0.0%	0.43%	0.41%	0.0%	0.0%	0.64%	0.52%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.12%	0.30%	0.0%	0.0%	0.0%	0.0%	2.38%	0.24%	0.51%	0.43%					
35	"18. ""ЛДПР"""	1160	40	15	22	8	11	15	36	7	15	15	15	42	6	17	5	19	14	8	34	28	63	10	41	13	44	25	9	226	115	39	49	20	18	7	37	43	29					
		11.47%	9.15%	9.61%	3.98%	4.87%	3.67%	5.22%	15.85%	6.79%	13.88%	10.79%	8.19%	9.85%	6.66%	13.93%	2.15%	7.85%	6.51%	6.77%	21.79%	14.65%	25.81%	8.69%	16.26%	7.06%	10.23%	16.12%	6.12%	14.21%	17.63%	10.86%	13.57%	21.27%	10.97%	8.33%	9.00%	22.16%	12.71%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	144	0	4	9	5	0	2	1	7	3	3	4	8	0	1	0	0	0	4	3	5	5	0	0	0	7	0	0	40	8	0	5	6	3	0	0	7	4					
		1.42%	0.0%	2.56%	1.63%	3.04%	0.0%	0.69%	0.44%	6.79%	2.77%	2.15%	2.18%	1.87%	0.0%	0.81%	0.0%	0.0%	0.0%	3.38%	1.92%	2.61%	2.04%	0.0%	0.0%	0.0%	1.62%	0.0%	0.0%	2.51%	1.22%	0.0%	1.38%	6.38%	1.82%	0.0%	0.0%	3.60%	1.75%					
37	"20. ""Политическая партия ""Единая Россия"""	2103	121	44	123	36	67	24	21	5	4	38	37	69	20	40	62	66	28	6	34	26	45	4	37	43	91	44	21	433	175	46	114	29	16	0	46	32	56					
		20.79%	27.68%	28.20%	22.28%	21.95%	22.40%	8.36%	9.25%	4.85%	3.70%	27.33%	20.21%	16.19%	22.22%	32.78%	26.72%	27.27%	13.02%	5.08%	21.79%	13.61%	18.44%	3.47%	14.68%	23.36%	21.16%	28.38%	14.28%	27.23%	26.84%	12.81%	31.57%	30.85%	9.75%	0.0%	11.19%	16.49%	24.56%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	2	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	0	3	1	0	0	0	3	1	0	0	0					
		0.21%	0.45%	0.0%	0.18%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.23%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.64%	0.52%	0.0%	0.86%	0.39%	0.54%	0.23%	0.64%	0.0%	0.18%	0.15%	0.0%	0.0%	0.0%	1.82%	1.19%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	37	0	1	2	1	0	3	1	0	0	0	2	0	1	0	0	1	1	0	0	0	2	0	1	0	1	1	0	5	4	2	0	0	1	4	3	0	0					
		0.36%	0.0%	0.64%	0.36%	0.60%	0.0%	1.04%	0.44%	0.0%	0.0%	0.0%	1.09%	0.0%	1.11%	0.0%	0.0%	0.41%	0.46%	0.0%	0.0%	0.0%	0.81%	0.0%	0.39%	0.0%	0.23%	0.64%	0.0%	0.31%	0.61%	0.55%	0.0%	0.0%	0.60%	4.76%	0.72%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2440	89	27	156	40	36	129	46	56	48	23	60	64	28	12	67	35	64	45	17	73	60	63	80	41	131	15	46	322	115	102	62	5	68	34	141	14	26					
		24.13%	20.36%	17.30%	28.26%	24.39%	12.04%	44.94%	20.26%	54.36%	44.44%	16.54%	32.78%	15.02%	31.11%	9.83%	28.87%	14.46%	29.76%	38.13%	10.89%	38.21%	24.59%	54.78%	31.74%	22.28%	30.46%	9.67%	31.29%	20.25%	17.63%	28.41%	17.17%	5.31%	41.46%	40.47%	34.30%	7.21%	11.40%					
																																												
41	Против всех	235	0	3	21	1	12	2	4	0	1	3	1	7	0	4	2	5	4	1	1	10	5	2	7	2	11	2	7	48	22	10	7	4	7	1	14	4	0					
		2.32%	0.0%	1.92%	3.80%	0.60%	4.01%	0.69%	1.76%	0.0%	0.92%	2.15%	0.54%	1.64%	0.0%	3.27%	0.86%	2.06%	1.86%	0.84%	0.64%	5.23%	2.04%	1.73%	2.77%	1.08%	2.55%	1.29%	4.76%	3.01%	3.37%	2.78%	1.93%	4.25%	4.26%	1.19%	3.40%	2.06%	0.0%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
