Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Николаевская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	92	3	3	5	10	12	0	1	0	2	5	3	3	2	2	1	0	0	5	0	0	0	4	0	4	0	1	1	0	0	1	7	0	4	1	2	2	0	6	2					
		0.58%	0.45%	0.53%	0.58%	1.04%	1.25%	0.0%	0.84%	0.0%	0.44%	0.53%	0.63%	0.29%	0.96%	0.98%	0.34%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	2.56%	0.0%	1.48%	0.0%	0.29%	0.48%	0.0%	0.0%	0.38%	1.28%	0.0%	0.47%	0.19%	0.26%	0.62%	0.0%	1.57%	0.65%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	220	8	4	18	17	13	4	5	2	6	12	8	9	2	4	7	0	2	19	1	0	4	6	0	6	2	2	4	0	0	2	9	5	17	2	2	7	2	6	3					
		1.40%	1.20%	0.71%	2.09%	1.77%	1.36%	3.84%	4.20%	0.64%	1.32%	1.29%	1.68%	0.87%	0.96%	1.97%	2.38%	0.0%	0.90%	2.94%	0.71%	0.0%	0.99%	3.84%	0.0%	2.22%	1.16%	0.58%	1.93%	0.0%	0.0%	0.76%	1.65%	2.85%	2.02%	0.38%	0.26%	2.19%	1.52%	1.57%	0.98%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	125	4	4	8	13	10	4	5	3	3	11	3	5	1	1	0	2	1	3	3	0	1	0	0	3	2	8	4	0	0	1	3	0	3	0	1	5	1	7	2					
		0.79%	0.60%	0.71%	0.93%	1.35%	1.04%	3.84%	4.20%	0.96%	0.66%	1.18%	0.63%	0.48%	0.48%	0.49%	0.0%	1.72%	0.45%	0.46%	2.15%	0.0%	0.24%	0.0%	0.0%	1.11%	1.16%	2.35%	1.93%	0.0%	0.0%	0.38%	0.55%	0.0%	0.35%	0.0%	0.13%	1.56%	0.76%	1.83%	0.65%					
22	"5. ""За Русь Святую"""	62	10	3	5	4	4	1	0	1	0	4	2	2	0	0	1	2	0	3	1	0	1	0	0	1	1	0	3	0	0	0	2	1	2	3	1	2	0	2	0					
		0.39%	1.50%	0.53%	0.58%	0.41%	0.41%	0.96%	0.0%	0.32%	0.0%	0.43%	0.42%	0.19%	0.0%	0.0%	0.34%	1.72%	0.0%	0.46%	0.71%	0.0%	0.24%	0.0%	0.0%	0.37%	0.58%	0.0%	1.44%	0.0%	0.0%	0.0%	0.36%	0.57%	0.23%	0.57%	0.13%	0.62%	0.0%	0.52%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	37	0	1	10	0	3	0	0	3	0	1	1	1	0	2	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	2	1	3	0	1	0	1	0	2	1					
		0.23%	0.0%	0.17%	1.16%	0.0%	0.31%	0.0%	0.0%	0.96%	0.0%	0.10%	0.21%	0.09%	0.0%	0.98%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.29%	0.48%	0.0%	0.0%	0.76%	0.18%	1.71%	0.0%	0.19%	0.0%	0.31%	0.0%	0.52%	0.32%					
24	"7. ""Новый курс - Автомобильная Россия"""	63	0	1	2	3	5	0	1	0	1	5	0	5	1	2	1	0	1	6	1	1	0	0	2	1	0	0	0	0	0	1	3	0	9	4	3	1	2	0	1					
		0.40%	0.0%	0.17%	0.23%	0.31%	0.52%	0.0%	0.84%	0.0%	0.22%	0.53%	0.0%	0.48%	0.48%	0.98%	0.34%	0.0%	0.45%	0.92%	0.71%	0.90%	0.0%	0.0%	0.68%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.55%	0.0%	1.07%	0.76%	0.39%	0.31%	1.52%	0.0%	0.32%					
25	"8. ""Народно-республиканская партия России"""	32	1	1	2	0	1	1	0	2	1	2	2	3	5	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0					
		0.20%	0.15%	0.17%	0.23%	0.0%	0.10%	0.96%	0.0%	0.64%	0.22%	0.21%	0.42%	0.29%	2.40%	0.49%	0.0%	0.0%	0.0%	0.0%	4.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.11%	0.19%	0.0%	0.31%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	1	1	5	0	0	0	0	1	3	3	0	4	0	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1					
		0.17%	0.15%	0.17%	0.58%	0.0%	0.0%	0.0%	0.0%	0.32%	0.66%	0.32%	0.0%	0.38%	0.0%	0.98%	0.68%	0.0%	0.0%	0.0%	0.71%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%					
27	"10. ""Аграрная партия России"""	1092	39	20	42	56	44	4	15	25	40	83	35	40	8	12	55	3	3	81	4	5	33	14	17	12	16	12	16	7	4	16	51	17	51	52	46	23	12	47	32					
		6.95%	5.85%	3.55%	4.88%	5.85%	4.61%	3.84%	12.60%	8.01%	8.83%	8.96%	7.38%	3.89%	3.84%	5.91%	18.70%	2.58%	1.35%	12.53%	2.87%	4.54%	8.18%	8.97%	5.84%	4.44%	9.30%	3.53%	7.72%	3.57%	5.33%	6.08%	9.35%	9.71%	6.08%	9.92%	6.11%	7.21%	9.16%	12.30%	10.45%					
28	"11. ""Истинные патриоты России"""	27	0	0	2	0	3	0	0	0	4	0	0	8	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	2	2	1	1	0	0	0					
		0.17%	0.0%	0.0%	0.23%	0.0%	0.31%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	0.77%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.23%	0.38%	0.13%	0.31%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	150	7	7	7	17	11	1	2	14	5	15	3	1	2	3	6	0	2	8	0	3	2	2	0	1	1	0	1	0	0	3	4	3	5	4	1	3	0	4	2					
		0.95%	1.05%	1.24%	0.81%	1.77%	1.15%	0.96%	1.68%	4.48%	1.10%	1.61%	0.63%	0.09%	0.96%	1.47%	2.04%	0.0%	0.90%	1.23%	0.0%	2.72%	0.49%	1.28%	0.0%	0.37%	0.58%	0.0%	0.48%	0.0%	0.0%	1.14%	0.73%	1.71%	0.59%	0.76%	0.13%	0.94%	0.0%	1.04%	0.65%					
30	"13. ""Демократическая партия России"""	22	0	0	0	1	0	0	0	0	3	1	2	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	2	1	0	2	0	3	0					
		0.14%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.66%	0.10%	0.42%	0.09%	0.0%	0.0%	0.34%	0.0%	0.45%	0.0%	0.0%	0.90%	0.0%	0.64%	0.0%	0.37%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.19%	0.0%	0.62%	0.0%	0.78%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	39	2	0	0	2	4	0	0	2	0	6	1	5	0	0	0	1	0	2	1	1	0	0	0	0	0	1	1	0	0	0	0	3	3	1	2	0	0	1	0					
		0.24%	0.30%	0.0%	0.0%	0.20%	0.41%	0.0%	0.0%	0.64%	0.0%	0.64%	0.21%	0.48%	0.0%	0.0%	0.0%	0.86%	0.0%	0.30%	0.71%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.48%	0.0%	0.0%	0.0%	0.0%	1.71%	0.35%	0.19%	0.26%	0.0%	0.0%	0.26%	0.0%					
32	"15. ""Партия СЛОН"""	17	1	0	0	2	3	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0					
		0.10%	0.15%	0.0%	0.0%	0.20%	0.31%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.26%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	777	40	28	65	114	86	4	11	8	5	52	26	20	10	8	7	2	8	36	0	5	19	10	0	10	8	14	14	1	5	5	38	7	43	11	19	15	0	13	10					
		4.95%	6.00%	4.97%	7.56%	11.92%	9.02%	3.84%	9.24%	2.56%	1.10%	5.61%	5.48%	1.94%	4.80%	3.94%	2.38%	1.72%	3.61%	5.57%	0.0%	4.54%	4.71%	6.41%	0.0%	3.70%	4.65%	4.12%	6.76%	0.51%	6.66%	1.90%	6.97%	4.0%	5.13%	2.09%	2.52%	4.70%	0.0%	3.40%	3.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	2	2	3	2	3	0	0	1	1	1	1	6	0	3	2	2	1	0	0	0	1	1	0	2	0	0	0	3	3	0	1	3	0	0	0	1	0	0	2					
		0.29%	0.30%	0.35%	0.34%	0.20%	0.31%	0.0%	0.0%	0.32%	0.22%	0.10%	0.21%	0.58%	0.0%	1.47%	0.68%	1.72%	0.45%	0.0%	0.0%	0.0%	0.24%	0.64%	0.0%	0.74%	0.0%	0.0%	0.0%	1.53%	4.0%	0.0%	0.18%	1.71%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.65%					
35	"18. ""ЛДПР"""	1597	63	55	142	155	148	22	16	28	12	141	60	63	7	25	22	15	14	71	7	13	24	11	21	38	24	27	24	10	4	17	48	11	87	52	14	37	4	39	26					
		10.17%	9.45%	9.76%	16.53%	16.21%	15.52%	21.15%	13.44%	8.97%	2.64%	15.22%	12.65%	6.13%	3.36%	12.31%	7.48%	12.93%	6.33%	10.99%	5.03%	11.81%	5.95%	7.05%	7.21%	14.07%	13.95%	7.96%	11.59%	5.10%	5.33%	6.46%	8.80%	6.28%	10.38%	9.92%	1.86%	11.59%	3.05%	10.20%	8.49%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	271	15	8	14	23	17	4	2	5	27	11	5	6	6	2	6	3	7	16	1	1	10	5	3	4	3	2	7	2	0	3	6	3	17	6	6	5	2	6	2					
		1.72%	2.25%	1.42%	1.62%	2.40%	1.78%	3.84%	1.68%	1.60%	5.96%	1.18%	1.05%	0.58%	2.88%	0.98%	2.04%	2.58%	3.16%	2.47%	0.71%	0.90%	2.48%	3.20%	1.03%	1.48%	1.74%	0.58%	3.38%	1.02%	0.0%	1.14%	1.10%	1.71%	2.02%	1.14%	0.79%	1.56%	1.52%	1.57%	0.65%					
37	"20. ""Политическая партия ""Единая Россия"""	7896	341	313	320	339	326	40	36	157	209	374	229	633	114	74	125	70	160	235	94	70	209	51	226	135	96	234	80	161	33	166	312	101	420	316	466	151	101	179	200					
		50.31%	51.20%	55.59%	37.25%	35.46%	34.20%	38.46%	30.25%	50.32%	46.13%	40.38%	48.31%	61.63%	54.80%	36.45%	42.51%	60.34%	72.39%	36.37%	67.62%	63.63%	51.86%	32.69%	77.66%	50.0%	55.81%	69.02%	38.64%	82.14%	44.0%	63.11%	57.24%	57.71%	50.11%	60.30%	61.96%	47.33%	77.09%	46.85%	65.35%					
38	"21. ""Российская Конституционно-демократическая партия"""	45	0	2	0	0	3	0	0	1	3	2	0	6	1	0	1	1	1	2	0	0	3	1	0	1	1	0	0	0	0	0	1	2	0	1	7	2	0	2	1					
		0.28%	0.0%	0.35%	0.0%	0.0%	0.31%	0.0%	0.0%	0.32%	0.66%	0.21%	0.0%	0.58%	0.48%	0.0%	0.34%	0.86%	0.45%	0.30%	0.0%	0.0%	0.74%	0.64%	0.0%	0.37%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	1.14%	0.0%	0.19%	0.93%	0.62%	0.0%	0.52%	0.32%					
39	"22. ""Развитие предпринимательства"""	26	0	0	0	2	2	0	0	0	1	6	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0	2	0	0	0	2	0	2	0	1	0	0	1	1					
		0.16%	0.0%	0.0%	0.0%	0.20%	0.20%	0.0%	0.0%	0.0%	0.22%	0.64%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.71%	0.0%	0.24%	0.64%	0.0%	0.37%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.36%	0.0%	0.23%	0.0%	0.13%	0.0%	0.0%	0.26%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2011	80	79	153	127	189	11	14	37	87	136	50	111	31	38	39	10	16	124	14	5	63	30	19	39	8	26	36	6	9	26	34	7	104	38	136	26	1	38	14					
		12.81%	12.01%	14.03%	17.81%	13.28%	19.83%	10.57%	11.76%	11.85%	19.20%	14.68%	10.54%	10.80%	14.90%	18.71%	13.26%	8.62%	7.23%	19.19%	10.07%	4.54%	15.63%	19.23%	6.52%	14.44%	4.65%	7.66%	17.39%	3.06%	12.0%	9.88%	6.23%	4.0%	12.41%	7.25%	18.08%	8.15%	0.76%	9.94%	4.57%					
																																														
41	Против всех	384	7	9	27	47	39	4	4	3	5	21	19	14	6	3	3	1	4	9	3	4	24	5	2	2	2	1	7	6	6	1	10	3	29	16	9	12	0	16	1					
		2.44%	1.05%	1.59%	3.14%	4.91%	4.09%	3.84%	3.36%	0.96%	1.10%	2.26%	4.00%	1.36%	2.88%	1.47%	1.02%	0.86%	1.80%	1.39%	2.15%	3.63%	5.95%	3.20%	0.68%	0.74%	1.16%	0.29%	3.38%	3.06%	8.0%	0.38%	1.83%	1.71%	3.46%	3.05%	1.19%	3.76%	0.0%	4.18%	0.32%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
