Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Федоровская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651					
		0.33%	0.28%	0.64%	0.49%	1.04%	0.26%	0.44%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.59%	0.00%	0.53%	1.06%	0.00%	0.28%	0.79%	0.18%	0.51%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
