Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																				
Дата голосования: 18.09.2016																																				
																																				
Наименование Избирательной комиссии:    Гагаринский район																																				
																																				
Сводная таблица итогов голосования по федеральному избирательному округу																																				
																																				
		Сумма	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №3739									
		2.88%	5.47%	3.41%	2.55%	3.03%	3.29%	2.23%	2.41%	3.86%	3.31%	3.63%	2.29%	1.41%	2.30%	2.48%	2.11%	2.53%	3.28%	2.96%	3.99%	2.91%	2.46%	2.84%	3.39%	3.50%	0.00%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4345	130	138	191	150	210	231	182	152	150	157	166	177	154	193	229	243	266	247	168	228	171	153	177	37	45									
		25.30%	32.34%	29.42%	25.64%	21.68%	24.65%	25.78%	24.33%	20.97%	26.13%	21.90%	23.71%	24.89%	25.33%	23.98%	25.42%	27.93%	31.18%	30.49%	24.85%	25.50%	20.05%	22.90%	23.08%	25.87%	47.87%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	341	6	10	13	10	19	16	15	12	8	17	11	18	16	21	18	24	8	31	9	19	8	10	11	5	6									
		1.99%	1.49%	2.13%	1.74%	1.45%	2.23%	1.79%	2.01%	1.66%	1.39%	2.37%	1.57%	2.53%	2.63%	2.61%	1.99%	2.76%	0.94%	3.83%	1.33%	2.13%	0.94%	1.50%	1.43%	3.50%	6.38%									
24	"6. Политическая партия ""Гражданская Платформа"""	71	3	0	0	1	5	2	3	2	0	4	5	7	4	2	4	8	4	2	1	2	4	3	3	1	1									
		0.41%	0.75%	0.00%	0.00%	0.14%	0.59%	0.22%	0.40%	0.28%	0.00%	0.56%	0.71%	0.98%	0.66%	0.25%	0.44%	0.92%	0.47%	0.25%	0.15%	0.22%	0.47%	0.45%	0.39%	0.70%	1.06%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	1364	48	39	51	43	65	74	69	59	51	56	64	56	40	59	63	74	82	79	45	68	37	43	62	18	19									
		7.94%	11.94%	8.32%	6.85%	6.21%	7.63%	8.26%	9.22%	8.14%	8.89%	7.81%	9.14%	7.88%	6.58%	7.33%	6.99%	8.51%	9.61%	9.75%	6.66%	7.61%	4.34%	6.44%	8.08%	12.59%	20.21%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	867	14	20	43	143	25	50	26	36	26	21	38	24	28	39	38	39	31	42	23	36	55	29	39	2	0									
		5.05%	3.48%	4.26%	5.77%	20.66%	2.93%	5.58%	3.48%	4.97%	4.53%	2.93%	5.43%	3.38%	4.61%	4.84%	4.22%	4.48%	3.63%	5.19%	3.40%	4.03%	6.45%	4.34%	5.08%	1.40%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	1002	14	25	35	40	58	52	42	56	43	49	45	36	42	59	51	44	56	42	30	46	45	42	39	5	6									
		5.83%	3.48%	5.33%	4.70%	5.78%	6.81%	5.80%	5.61%	7.72%	7.49%	6.83%	6.43%	5.06%	6.91%	7.33%	5.66%	5.06%	6.57%	5.19%	4.44%	5.15%	5.28%	6.29%	5.08%	3.50%	6.38%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	34	1	1	5	0	1	3	1	0	3	0	0	2	1	5	0	0	2	2	0	2	1	0	4	0	0									
		0.20%	0.25%	0.21%	0.67%	0.00%	0.12%	0.33%	0.13%	0.00%	0.52%	0.00%	0.00%	0.28%	0.16%	0.62%	0.00%	0.00%	0.23%	0.25%	0.00%	0.22%	0.12%	0.00%	0.52%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3608	34	62	128	102	175	164	170	172	134	170	142	162	133	201	202	152	153	141	153	204	305	157	157	31	4									
		21.01%	8.46%	13.22%	17.18%	14.74%	20.54%	18.30%	22.73%	23.72%	23.34%	23.71%	20.29%	22.78%	21.88%	24.97%	22.42%	17.47%	17.94%	17.41%	22.63%	22.82%	35.76%	23.50%	20.47%	21.68%	4.26%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	2693	69	85	135	99	133	158	124	110	78	123	102	109	96	132	165	139	122	86	112	141	108	117	123	23	4									
		15.68%	17.16%	18.12%	18.12%	14.31%	15.61%	17.63%	16.58%	15.17%	13.59%	17.15%	14.57%	15.33%	15.79%	16.40%	18.31%	15.98%	14.30%	10.62%	16.57%	15.77%	12.66%	17.51%	16.04%	16.08%	4.26%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	90	1	2	4	3	2	6	3	4	4	3	6	5	2	2	5	4	6	6	4	8	2	4	3	1	0									
		0.52%	0.25%	0.43%	0.54%	0.43%	0.23%	0.67%	0.40%	0.55%	0.70%	0.42%	0.86%	0.70%	0.33%	0.25%	0.55%	0.46%	0.70%	0.74%	0.59%	0.89%	0.23%	0.60%	0.39%	0.70%	0.00%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1051	22	40	56	39	62	48	44	49	27	48	42	56	31	29	42	54	38	52	46	57	46	48	65	5	5									
		6.12%	5.47%	8.53%	7.52%	5.64%	7.28%	5.36%	5.88%	6.76%	4.70%	6.69%	6.00%	7.88%	5.10%	3.60%	4.66%	6.21%	4.45%	6.42%	6.80%	6.38%	5.39%	7.19%	8.47%	3.50%	5.32%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
