Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Урванская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	149	0	0	1	4	7	2	27	15	14	22	9	6	5	5	2	0	0	8	4	15	0	3	0					
		0.36%	0.00%	0.00%	0.13%	0.46%	0.39%	0.12%	1.08%	0.99%	0.86%	0.85%	0.45%	0.60%	0.47%	0.18%	0.12%	0.00%	0.00%	0.52%	0.22%	0.91%	0.00%	0.14%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	19	0	4	1	0	0	0	0	0	0	0	5	2	2	1	0	0	0	0	4	0	0	0	0					
		0.05%	0.00%	0.23%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.20%	0.19%	0.04%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	29	0	0	0	0	1	2	0	0	0	0	3	2	2	3	0	0	0	2	5	0	0	9	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.06%	0.12%	0.00%	0.00%	0.00%	0.00%	0.15%	0.20%	0.19%	0.11%	0.00%	0.00%	0.00%	0.13%	0.27%	0.00%	0.00%	0.41%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4310	20	301	99	37	197	218	313	184	243	355	220	110	109	348	182	28	172	175	186	225	90	409	89					
		10.31%	0.75%	17.22%	12.66%	4.22%	11.07%	13.25%	12.55%	12.23%	15.01%	13.70%	10.89%	10.92%	10.27%	12.19%	11.16%	1.39%	8.44%	11.46%	10.12%	13.65%	4.63%	18.42%	3.88%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	22	0	0	1	0	2	1	0	0	0	0	2	3	4	4	1	0	0	0	4	0	0	0	0					
		0.05%	0.00%	0.00%	0.13%	0.00%	0.11%	0.06%	0.00%	0.00%	0.00%	0.00%	0.10%	0.30%	0.38%	0.14%	0.06%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	37216	2630	1440	680	831	1567	1417	2155	1306	1362	2214	1779	875	937	2490	1444	1987	1865	1340	1630	1408	1854	1800	2205					
		89.06%	99.25%	82.38%	86.96%	94.86%	88.03%	86.14%	86.37%	86.78%	84.13%	85.45%	88.07%	86.89%	88.31%	87.22%	88.53%	98.61%	91.56%	87.75%	88.68%	85.44%	95.37%	81.04%	96.12%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	33	0	0	0	0	6	5	0	0	0	0	2	5	2	4	2	0	0	2	5	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.34%	0.30%	0.00%	0.00%	0.00%	0.00%	0.10%	0.50%	0.19%	0.14%	0.12%	0.00%	0.00%	0.13%	0.27%	0.00%	0.00%	0.00%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
