Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Каменск-Шахтинская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №2461	УИК №2462					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1197	25	25	25	30	30	25	30	30	30	40	30	25	25	30	30	30	30	30	25	30	20	30	30	30	45	30	30	30	30	7	30	30	30	30	30	30	30	30	15	25	30	0	30					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	587	4	4	9	12	15	6	18	18	14	32	25	20	21	19	14	21	17	20	19	20	10	10	22	19	37	20	16	15	11	2	18	20	13	11	1	10	5	3	5	0	11	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	718	16	6	7	0	7	7	2	5	2	5	6	68	8	5	2	7	14	7	8	5	2	12	2	6	50	8	7	1	5	6	6	3	14	7	7	7	3	2	4	169	4	141	65					
14	Число погашенных открепительных удостоверений	610	21	21	16	18	15	19	12	12	16	8	5	5	4	11	16	9	13	10	6	10	10	20	8	11	8	10	14	15	19	5	12	10	17	19	29	20	25	27	10	25	19	0	30					
15	Число открепительных удостоверений выданных ТИК	6	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	406	20	3	8	18	12	4	7	9	11	8	8	11	4	8	9	10	9	10	4	7	3	15	8	10	11	13	12	5	8	3	11	11	24	7	8	11	9	15	3	8	11	3	17					
		1.07%	2.20%	0.56%	1.25%	2.16%	1.02%	0.69%	0.73%	1.09%	1.26%	0.65%	0.64%	1.06%	0.68%	0.85%	1.19%	0.79%	0.96%	1.11%	0.50%	0.63%	0.57%	1.81%	0.70%	0.87%	0.77%	1.35%	1.20%	0.52%	0.72%	1.93%	1.12%	0.78%	1.73%	0.72%	1.72%	1.66%	0.92%	2.09%	0.68%	1.21%	1.12%	2.09%	2.30%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	490	34	3	5	9	5	2	2	15	8	22	14	14	15	11	14	23	10	10	9	15	2	8	9	14	22	8	9	13	9	0	13	30	13	8	6	8	8	5	3	8	23	0	31					
		1.29%	3.74%	0.56%	0.78%	1.08%	0.42%	0.34%	0.20%	1.81%	0.91%	1.81%	1.13%	1.35%	2.56%	1.17%	1.85%	1.81%	1.06%	1.11%	1.13%	1.35%	0.38%	0.96%	0.79%	1.22%	1.54%	0.83%	0.90%	1.36%	0.81%	0.0%	1.33%	2.14%	0.94%	0.82%	1.29%	1.21%	0.82%	0.69%	0.68%	1.21%	2.34%	0.0%	4.20%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1700	44	24	41	37	53	23	65	57	44	48	70	51	34	48	52	56	64	56	54	67	22	39	62	50	59	40	46	58	22	6	23	40	31	24	13	21	25	28	11	18	55	5	14					
		4.49%	4.85%	4.51%	6.42%	4.45%	4.50%	4.0%	6.81%	6.90%	5.05%	3.95%	5.65%	4.91%	5.81%	5.12%	6.90%	4.43%	6.83%	6.24%	6.80%	6.04%	4.19%	4.71%	5.44%	4.37%	4.14%	4.17%	4.62%	6.09%	1.99%	3.87%	2.35%	2.86%	2.24%	2.47%	2.79%	3.17%	2.56%	3.90%	2.52%	2.73%	5.60%	3.49%	1.89%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1042	19	10	13	23	16	11	14	31	34	52	38	32	25	30	24	34	26	30	28	26	17	16	37	44	39	23	37	33	30	1	24	47	23	32	15	11	21	10	3	4	37	2	20					
		2.75%	2.09%	1.87%	2.03%	2.76%	1.36%	1.91%	1.46%	3.75%	3.90%	4.28%	3.06%	3.08%	4.27%	3.20%	3.18%	2.68%	2.77%	3.34%	3.52%	2.34%	3.23%	1.93%	3.25%	3.85%	2.73%	2.40%	3.71%	3.46%	2.71%	0.64%	2.45%	3.36%	1.66%	3.30%	3.22%	1.66%	2.15%	1.39%	0.68%	0.60%	3.76%	1.39%	2.71%					
22	"5. ""За Русь Святую"""	166	1	5	3	6	8	5	4	3	4	2	4	3	2	7	6	5	4	1	3	5	2	4	5	2	5	1	2	5	2	1	7	4	16	10	3	3	2	3	3	0	1	0	4					
		0.43%	0.11%	0.93%	0.47%	0.72%	0.68%	0.86%	0.41%	0.36%	0.45%	0.16%	0.32%	0.28%	0.34%	0.74%	0.79%	0.39%	0.42%	0.11%	0.37%	0.45%	0.38%	0.48%	0.43%	0.17%	0.35%	0.10%	0.20%	0.52%	0.18%	0.64%	0.71%	0.28%	1.15%	1.03%	0.64%	0.45%	0.20%	0.41%	0.68%	0.0%	0.10%	0.0%	0.54%					
23	"6. ""Объединенная Российская партия ""Русь"""	101	1	0	0	7	0	4	2	1	0	3	2	5	2	2	5	5	3	1	0	1	0	4	2	2	5	7	2	2	3	0	1	4	3	2	1	2	5	0	2	3	2	0	5					
		0.26%	0.11%	0.0%	0.0%	0.84%	0.0%	0.69%	0.20%	0.12%	0.0%	0.24%	0.16%	0.48%	0.34%	0.21%	0.66%	0.39%	0.32%	0.11%	0.0%	0.09%	0.0%	0.48%	0.17%	0.17%	0.35%	0.73%	0.20%	0.21%	0.27%	0.0%	0.10%	0.28%	0.21%	0.20%	0.21%	0.30%	0.51%	0.0%	0.45%	0.45%	0.20%	0.0%	0.67%					
24	"7. ""Новый курс - Автомобильная Россия"""	368	12	2	6	15	14	7	6	9	6	5	15	4	5	6	4	12	9	8	6	12	8	4	10	11	15	6	7	9	12	2	12	12	9	13	3	9	3	6	4	6	15	2	27					
		0.97%	1.32%	0.37%	0.94%	1.80%	1.19%	1.21%	0.62%	1.09%	0.68%	0.41%	1.21%	0.38%	0.85%	0.64%	0.53%	0.94%	0.96%	0.89%	0.75%	1.08%	1.52%	0.48%	0.87%	0.96%	1.05%	0.62%	0.70%	0.94%	1.08%	1.29%	1.22%	0.85%	0.65%	1.34%	0.64%	1.36%	0.30%	0.83%	0.91%	0.91%	1.52%	1.39%	3.66%					
25	"8. ""Народно-республиканская партия России"""	48	2	1	0	2	1	0	1	1	1	1	3	1	2	2	1	0	1	1	0	1	0	1	0	3	0	1	2	1	0	0	1	2	2	1	0	0	3	1	3	0	1	1	3					
		0.12%	0.22%	0.18%	0.0%	0.24%	0.08%	0.0%	0.10%	0.12%	0.11%	0.08%	0.24%	0.09%	0.34%	0.21%	0.13%	0.0%	0.10%	0.11%	0.0%	0.09%	0.0%	0.12%	0.0%	0.26%	0.0%	0.10%	0.20%	0.10%	0.0%	0.0%	0.10%	0.14%	0.14%	0.10%	0.0%	0.0%	0.30%	0.13%	0.68%	0.0%	0.10%	0.69%	0.40%					
26	"9. ""Российская экологическая партия ""Зеленые"""	93	3	1	1	1	0	2	1	2	1	4	3	0	3	2	3	3	2	2	0	3	0	2	1	0	3	2	2	1	2	0	1	7	4	0	0	2	6	3	0	1	0	0	19					
		0.24%	0.33%	0.18%	0.15%	0.12%	0.0%	0.34%	0.10%	0.24%	0.11%	0.32%	0.24%	0.0%	0.51%	0.21%	0.39%	0.23%	0.21%	0.22%	0.0%	0.27%	0.0%	0.24%	0.08%	0.0%	0.21%	0.20%	0.20%	0.10%	0.18%	0.0%	0.10%	0.50%	0.28%	0.0%	0.0%	0.30%	0.61%	0.41%	0.0%	0.15%	0.0%	0.0%	2.57%					
27	"10. ""Аграрная партия России"""	828	12	12	12	17	39	14	19	17	14	34	26	27	15	30	15	35	30	23	18	29	4	20	16	27	31	15	18	23	20	3	43	32	13	16	18	22	22	7	4	6	23	3	4					
		2.19%	1.32%	2.25%	1.88%	2.04%	3.31%	2.43%	1.99%	2.06%	1.60%	2.80%	2.10%	2.60%	2.56%	3.20%	1.99%	2.76%	3.20%	2.56%	2.26%	2.61%	0.76%	2.41%	1.40%	2.36%	2.17%	1.56%	1.80%	2.41%	1.81%	1.93%	4.40%	2.29%	0.94%	1.65%	3.87%	3.32%	2.26%	0.97%	0.91%	0.91%	2.34%	2.09%	0.54%					
28	"11. ""Истинные патриоты России"""	42	3	0	0	1	1	1	2	2	0	1	1	1	1	1	2	0	1	1	0	0	1	0	2	0	0	0	2	0	1	0	1	0	3	1	0	1	1	1	1	6	0	0	2					
		0.11%	0.33%	0.0%	0.0%	0.12%	0.08%	0.17%	0.20%	0.24%	0.0%	0.08%	0.08%	0.09%	0.17%	0.10%	0.26%	0.0%	0.10%	0.11%	0.0%	0.0%	0.19%	0.0%	0.17%	0.0%	0.0%	0.0%	0.20%	0.0%	0.09%	0.0%	0.10%	0.0%	0.21%	0.10%	0.0%	0.15%	0.10%	0.13%	0.22%	0.91%	0.0%	0.0%	0.27%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	363	6	4	1	12	11	11	18	7	1	11	17	8	4	8	3	4	8	0	8	10	5	8	9	9	17	12	2	6	6	4	13	28	18	14	9	8	2	9	7	5	11	1	8					
		0.96%	0.66%	0.75%	0.15%	1.44%	0.93%	1.91%	1.88%	0.84%	0.11%	0.90%	1.37%	0.77%	0.68%	0.85%	0.39%	0.31%	0.85%	0.0%	1.00%	0.90%	0.95%	0.96%	0.79%	0.78%	1.19%	1.25%	0.20%	0.63%	0.54%	2.58%	1.33%	2.00%	1.30%	1.44%	1.93%	1.21%	0.20%	1.25%	1.60%	0.75%	1.12%	0.69%	1.08%					
30	"13. ""Демократическая партия России"""	90	3	0	1	4	1	0	5	1	2	2	3	2	3	1	2	4	2	5	4	2	1	2	4	3	3	2	2	2	2	1	5	4	4	2	1	0	2	2	0	0	0	0	1					
		0.23%	0.33%	0.0%	0.15%	0.48%	0.08%	0.0%	0.52%	0.12%	0.22%	0.16%	0.24%	0.19%	0.51%	0.10%	0.26%	0.31%	0.21%	0.55%	0.50%	0.18%	0.19%	0.24%	0.35%	0.26%	0.21%	0.20%	0.20%	0.21%	0.18%	0.64%	0.51%	0.28%	0.28%	0.20%	0.21%	0.0%	0.20%	0.27%	0.0%	0.0%	0.0%	0.0%	0.13%					
31	"14. ""Великая Россия - Евразийский Союз"""	53	2	0	0	1	1	0	0	5	0	0	1	0	2	3	1	1	0	2	1	0	0	2	2	1	2	1	4	0	3	1	2	0	0	0	0	1	3	0	2	4	1	0	4					
		0.14%	0.22%	0.0%	0.0%	0.12%	0.08%	0.0%	0.0%	0.60%	0.0%	0.0%	0.08%	0.0%	0.34%	0.32%	0.13%	0.07%	0.0%	0.22%	0.12%	0.0%	0.0%	0.24%	0.17%	0.08%	0.14%	0.10%	0.40%	0.0%	0.27%	0.64%	0.20%	0.0%	0.0%	0.0%	0.0%	0.15%	0.30%	0.0%	0.45%	0.60%	0.10%	0.0%	0.54%					
32	"15. ""Партия СЛОН"""	51	1	1	0	2	1	3	1	0	0	2	2	2	0	1	3	3	2	1	1	2	0	3	0	0	1	1	1	0	4	1	1	2	2	1	0	0	1	0	1	0	0	0	4					
		0.13%	0.11%	0.18%	0.0%	0.24%	0.08%	0.52%	0.10%	0.0%	0.0%	0.16%	0.16%	0.19%	0.0%	0.10%	0.39%	0.23%	0.21%	0.11%	0.12%	0.18%	0.0%	0.36%	0.0%	0.0%	0.07%	0.10%	0.10%	0.0%	0.36%	0.64%	0.10%	0.14%	0.14%	0.10%	0.0%	0.0%	0.10%	0.0%	0.22%	0.0%	0.0%	0.0%	0.54%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3822	56	45	49	76	110	58	78	90	105	135	153	98	58	114	44	132	108	102	63	109	50	91	118	144	149	131	104	102	98	4	120	194	165	100	28	65	97	58	24	32	130	10	25					
		10.11%	6.17%	8.45%	7.68%	9.14%	9.35%	10.08%	8.17%	10.90%	12.05%	11.12%	12.35%	9.45%	9.91%	12.17%	5.84%	10.44%	11.52%	11.37%	7.93%	9.82%	9.52%	10.99%	10.36%	12.60%	10.45%	13.68%	10.45%	10.71%	8.87%	2.58%	12.28%	13.89%	11.94%	10.31%	6.02%	9.83%	9.96%	8.08%	5.50%	4.85%	13.23%	6.99%	3.39%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	60	1	1	1	1	1	1	1	0	0	7	2	0	0	0	1	3	0	1	1	3	0	1	0	0	8	2	3	0	2	1	2	1	4	1	1	2	1	2	0	1	1	1	1					
		0.15%	0.11%	0.18%	0.15%	0.12%	0.08%	0.17%	0.10%	0.0%	0.0%	0.57%	0.16%	0.0%	0.0%	0.0%	0.13%	0.23%	0.0%	0.11%	0.12%	0.27%	0.0%	0.12%	0.0%	0.0%	0.56%	0.20%	0.30%	0.0%	0.18%	0.64%	0.20%	0.07%	0.28%	0.10%	0.21%	0.30%	0.10%	0.27%	0.0%	0.15%	0.10%	0.69%	0.13%					
35	"18. ""ЛДПР"""	5558	166	81	115	142	189	116	150	110	81	177	148	140	70	119	93	166	120	87	111	152	64	123	184	142	245	139	143	132	180	24	125	213	202	136	62	98	113	127	71	108	164	20	210					
		14.70%	18.30%	15.22%	18.02%	17.08%	16.07%	20.17%	15.72%	13.33%	9.29%	14.59%	11.95%	13.50%	11.96%	12.71%	12.35%	13.13%	12.80%	9.69%	13.97%	13.70%	12.19%	14.85%	16.16%	12.43%	17.19%	14.52%	14.37%	13.86%	16.30%	15.48%	12.79%	15.25%	14.62%	14.03%	13.33%	14.82%	11.61%	17.71%	16.28%	16.38%	16.70%	13.98%	28.49%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	721	16	12	11	18	20	10	21	18	25	16	33	21	8	12	11	30	14	21	21	28	3	17	15	21	22	11	23	17	32	3	17	14	42	19	8	9	28	21	7	5	13	1	7					
		1.90%	1.76%	2.25%	1.72%	2.16%	1.70%	1.73%	2.20%	2.18%	2.87%	1.31%	2.66%	2.02%	1.36%	1.28%	1.46%	2.37%	1.49%	2.34%	2.64%	2.52%	0.57%	2.05%	1.31%	1.83%	1.54%	1.14%	2.31%	1.78%	2.89%	1.93%	1.74%	1.00%	3.04%	1.96%	1.72%	1.36%	2.87%	2.92%	1.60%	0.75%	1.32%	0.69%	0.94%					
37	"20. ""Политическая партия ""Единая Россия"""	12980	330	213	256	273	458	182	353	258	294	421	414	386	186	296	282	463	326	305	278	362	231	299	408	383	464	339	355	299	413	75	335	467	486	279	169	172	290	193	137	312	309	61	168					
		34.34%	36.38%	40.03%	40.12%	32.85%	38.94%	31.65%	37.00%	31.27%	33.75%	34.70%	33.44%	37.22%	31.79%	31.62%	37.45%	36.62%	34.79%	34.00%	35.01%	32.64%	44.0%	36.11%	35.85%	33.53%	32.56%	35.42%	35.67%	31.40%	37.40%	48.38%	34.28%	33.45%	35.19%	28.79%	36.34%	26.02%	29.80%	26.91%	31.42%	47.34%	31.46%	42.65%	22.79%					
38	"21. ""Российская Конституционно-демократическая партия"""	72	1	2	1	3	2	1	2	0	1	1	3	2	2	2	3	5	0	0	1	1	0	1	0	1	4	1	0	3	1	1	4	1	4	0	1	2	0	0	0	1	1	0	13					
		0.19%	0.11%	0.37%	0.15%	0.36%	0.17%	0.17%	0.20%	0.0%	0.11%	0.08%	0.24%	0.19%	0.34%	0.21%	0.39%	0.39%	0.0%	0.0%	0.12%	0.09%	0.0%	0.12%	0.0%	0.08%	0.28%	0.10%	0.0%	0.31%	0.09%	0.64%	0.40%	0.07%	0.28%	0.0%	0.21%	0.30%	0.0%	0.0%	0.0%	0.15%	0.10%	0.0%	1.76%					
39	"22. ""Развитие предпринимательства"""	120	3	1	0	1	2	2	0	0	2	3	3	1	1	3	6	7	3	2	1	2	0	1	3	4	3	3	3	5	0	0	3	8	3	5	0	2	3	3	2	1	3	0	22					
		0.31%	0.33%	0.18%	0.0%	0.12%	0.17%	0.34%	0.0%	0.0%	0.22%	0.24%	0.24%	0.09%	0.17%	0.32%	0.79%	0.55%	0.32%	0.22%	0.12%	0.18%	0.0%	0.12%	0.26%	0.35%	0.21%	0.31%	0.30%	0.52%	0.0%	0.0%	0.30%	0.57%	0.21%	0.51%	0.0%	0.30%	0.30%	0.41%	0.45%	0.15%	0.30%	0.0%	2.98%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6577	112	91	71	129	181	76	152	151	188	226	222	179	119	168	122	188	150	182	146	212	88	122	197	212	229	155	162	198	191	16	167	196	213	221	88	180	260	186	125	111	131	17	47					
		17.40%	12.34%	17.10%	11.12%	15.52%	15.39%	13.21%	15.93%	18.30%	21.58%	18.63%	17.93%	17.26%	20.34%	17.94%	16.20%	14.87%	16.00%	20.28%	18.38%	19.11%	16.76%	14.73%	17.31%	18.56%	16.07%	16.19%	16.28%	20.79%	17.30%	10.32%	17.09%	14.04%	15.42%	22.80%	18.92%	27.23%	26.72%	25.94%	28.66%	16.84%	13.34%	11.88%	6.37%					
																																																		
41	Против всех	1631	50	15	36	24	42	36	37	27	36	24	44	35	20	47	35	60	35	33	26	40	17	34	42	44	71	39	43	28	50	4	39	74	85	64	26	28	49	28	18	14	44	14	74					
		4.31%	5.51%	2.81%	5.64%	2.88%	3.57%	6.26%	3.87%	3.27%	4.13%	1.97%	3.55%	3.37%	3.41%	5.02%	4.64%	4.74%	3.73%	3.67%	3.27%	3.60%	3.23%	4.10%	3.69%	3.85%	4.98%	4.07%	4.32%	2.94%	4.52%	2.58%	3.99%	5.30%	6.15%	6.60%	5.59%	4.23%	5.03%	3.90%	4.12%	2.12%	4.48%	9.79%	10.04%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
