Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Локнянская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486					
		4.31%	5.63%	6.01%	8.21%	2.91%	3.31%	9.89%	5.33%	0.94%	7.10%	3.84%	3.57%	2.47%	3.89%	4.16%	6.98%	5.24%	3.65%	2.46%	3.95%	3.87%					
28	"11. ""Истинные патриоты России"""	8	0	3	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1					
		0.12%	0.0%	0.69%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	54	1	2	2	5	1	1	5	1	2	4	0	5	1	1	5	1	4	4	5	4					
		0.86%	0.20%	0.46%	2.73%	0.97%	0.66%	0.52%	2.22%	0.94%	1.18%	1.09%	0.0%	1.12%	1.29%	0.59%	2.18%	0.43%	0.63%	0.70%	0.98%	0.67%					
30	"13. ""Демократическая партия России"""	16	1	2	0	1	1	0	0	0	1	1	1	2	0	1	1	0	0	1	2	1					
		0.25%	0.20%	0.46%	0.0%	0.19%	0.66%	0.0%	0.0%	0.0%	0.59%	0.27%	1.19%	0.45%	0.0%	0.59%	0.43%	0.0%	0.0%	0.17%	0.39%	0.16%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	2	0	1	0	1	0	0	2	3	0	2	1	3	0	0	2	1	0	0					
		0.28%	0.0%	0.46%	0.0%	0.19%	0.0%	0.52%	0.0%	0.0%	1.18%	0.82%	0.0%	0.45%	1.29%	1.78%	0.0%	0.0%	0.31%	0.17%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	1	0	0	1	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	1					
		0.12%	0.20%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.59%	0.27%	0.0%	0.0%	0.0%	1.19%	0.43%	0.0%	0.0%	0.0%	0.0%	0.16%					
33	"16. ""Родина"" (народно-патриотический союз)"""	366	25	19	0	35	7	6	7	10	13	18	1	29	2	10	5	7	58	34	27	53					
		5.87%	5.21%	4.39%	0.0%	6.79%	4.63%	3.12%	3.11%	9.43%	7.69%	4.94%	1.19%	6.53%	2.59%	5.95%	2.18%	3.05%	9.22%	5.99%	5.33%	8.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	1	3	0	7	2	0	2	0	1	1	2	3	1	0	2	1	7	1	2	2					
		0.60%	0.20%	0.69%	0.0%	1.35%	1.32%	0.0%	0.88%	0.0%	0.59%	0.27%	2.38%	0.67%	1.29%	0.0%	0.87%	0.43%	1.11%	0.17%	0.39%	0.33%					
35	"18. ""ЛДПР"""	1043	89	79	5	68	19	21	53	32	18	58	19	76	10	14	44	43	91	112	110	82					
		16.73%	18.58%	18.28%	6.84%	13.20%	12.58%	10.93%	23.55%	30.18%	10.65%	15.93%	22.61%	17.11%	12.98%	8.33%	19.21%	18.77%	14.46%	19.75%	21.73%	13.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	243	12	16	0	23	9	9	10	3	9	13	10	13	1	7	6	25	28	18	14	17					
		3.89%	2.50%	3.70%	0.0%	4.46%	5.96%	4.68%	4.44%	2.83%	5.32%	3.57%	11.90%	2.92%	1.29%	4.16%	2.62%	10.91%	4.45%	3.17%	2.76%	2.86%					
37	"20. ""Политическая партия ""Единая Россия"""	2653	216	183	42	231	71	92	100	44	69	149	27	171	43	94	110	103	240	250	186	232					
		42.56%	45.09%	42.36%	57.53%	44.85%	47.01%	47.91%	44.44%	41.50%	40.82%	40.93%	32.14%	38.51%	55.84%	55.95%	48.03%	44.97%	38.15%	44.09%	36.75%	39.05%					
38	"21. ""Российская Конституционно-демократическая партия"""	8	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	2	0					
		0.12%	0.20%	0.23%	0.0%	0.0%	0.0%	0.0%	0.44%	0.94%	0.59%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%					
39	"22. ""Развитие предпринимательства"""	10	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	3	2					
		0.16%	0.20%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	1.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.59%	0.33%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	662	36	46	1	61	12	17	13	4	15	52	12	68	9	9	12	16	77	45	64	93					
		10.62%	7.51%	10.64%	1.36%	11.84%	7.94%	8.85%	5.77%	3.77%	8.87%	14.28%	14.28%	15.31%	11.68%	5.35%	5.24%	6.98%	12.24%	7.93%	12.64%	15.65%					
																											
41	Против всех	181	16	13	1	10	4	6	4	2	7	12	1	8	1	3	7	3	25	23	17	18					
		2.90%	3.34%	3.00%	1.36%	1.94%	2.64%	3.12%	1.77%	1.88%	4.14%	3.29%	1.19%	1.80%	1.29%	1.78%	3.05%	1.31%	3.97%	4.05%	3.35%	3.03%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
