7	Число избирательных бюллетеней в переносных ящиках для голосования	6046	0	94	67	48	23	9	45	137	10	61	25	45	56	47	30	155	78	190	154	214	126	280	67	91	186	280	77	246	63	58	82	85	71	97	8	96	3	120	145	155	167	24	63	39	79	59	95	26	26	18	0	259	228	183	318	214	215	194	15									
8	Число бюллетеней в стационарных ящиках для голосования	73103	508	1312	1383	998	1756	1455	1304	1121	308	1078	909	584	1090	1553	788	1397	1113	956	1020	986	1378	555	1416	460	1317	1168	883	1351	1127	1030	1433	1563	986	1722	551	1614	1681	1680	1816	1890	1239	2443	1762	1333	1828	1718	1443	1363	1138	70	563	1110	1556	1493	1451	919	1532	1073	1829									
9	Число недействительных избирательных бюллетеней	965	42	18	23	9	24	20	19	18	3	7	11	6	8	18	12	15	15	7	20	2	19	5	29	6	19	18	13	11	13	25	14	23	12	29	5	22	43	14	28	26	15	31	16	11	24	24	23	16	23	0	18	10	11	24	5	3	0	11	29									
10	Число действительных избирательных бюллетеней	78184	466	1388	1427	1037	1755	1444	1330	1240	315	1132	923	623	1138	1582	806	1537	1176	1139	1154	1198	1485	830	1454	545	1484	1430	947	1586	1177	1063	1501	1625	1045	1790	554	1688	1641	1786	1933	2019	1391	2436	1809	1361	1883	1753	1515	1373	1141	88	545	1359	1773	1652	1764	1130	1747	1256	1815									
11	Число полученных открепительных  удостоверений	3365	0	70	65	45	130	95	80	40	5	50	39	20	38	42	27	47	61	62	105	45	39	30	40	25	45	30	70	35	40	40	45	45	65	70	18	51	202	56	56	65	55	95	80	60	83	76	58	45	40	0	0	80	90	30	120	90	120	100	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3362	0	70	63	45	130	95	80	40	5	49	39	20	38	42	27	47	61	62	105	45	39	30	40	25	45	30	70	35	40	40	45	45	65	70	18	51	202	56	56	65	55	95	80	60	83	76	58	45	40	0	0	80	90	30	120	90	120	100	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2587	122	115	41	13	65	44	24	28	26	56	25	47	23	36	53	30	37	44	160	8	16	4	51	20	46	89	55	12	38	23	63	61	34	180	65	46	77	36	15	34	34	64	14	9	31	44	59	25	30	20	74	16	30	30	20	15	0	14	96									
14	Число неиспользованных открепительных удостоверений	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	885	0	13	10	12	21	14	8	7	1	8	15	8	10	11	7	13	15	9	10	7	12	6	8	3	9	6	10	6	9	13	17	17	3	20	10	15	163	41	36	10	8	14	16	11	16	19	15	11	4	0	0	18	8	102	11	5	6	6	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
19	Жириновский Владимир Вольфович	5856	2	134	121	78	138	91	81	133	23	94	96	51	84	120	43	129	92	100	45	102	120	49	122	64	118	83	101	147	72	88	82	125	87	134	39	107	197	124	151	132	116	128	132	101	168	136	101	108	86	6	119	109	151	118	110	65	20	97	86									
		7.40%	0.39%	9.53%	8.34%	7.46%	7.76%	6.22%	6.00%	10.57%	7.23%	8.25%	10.28%	8.11%	7.33%	7.50%	5.26%	8.31%	7.72%	8.73%	3.83%	8.50%	7.98%	5.87%	8.23%	11.62%	7.85%	5.73%	10.52%	9.20%	6.05%	8.09%	5.41%	7.58%	8.23%	7.37%	6.98%	6.26%	11.70%	6.89%	7.70%	6.45%	8.25%	5.19%	7.23%	7.36%	8.81%	7.65%	6.57%	7.78%	7.39%	6.82%	21.14%	7.96%	8.46%	7.04%	6.22%	5.74%	1.14%	7.66%	4.66%									
20	Зюганов Геннадий Андреевич	9782	6	177	218	161	243	197	173	157	43	194	106	80	161	201	49	256	181	118	135	162	207	46	242	108	153	75	106	164	166	171	248	268	130	282	86	263	168	235	246	243	179	285	245	210	253	251	221	220	147	10	23	123	215	144	199	91	117	136	88									
		12.36%	1.18%	12.59%	15.03%	15.39%	13.66%	13.46%	12.82%	12.48%	13.52%	17.03%	11.35%	12.72%	14.05%	12.56%	5.99%	16.49%	15.20%	10.30%	11.50%	13.50%	13.76%	5.51%	16.32%	19.60%	10.18%	5.18%	11.04%	10.27%	13.95%	15.72%	16.37%	16.26%	12.30%	15.50%	15.38%	15.38%	9.98%	13.06%	12.54%	11.88%	12.73%	11.55%	13.42%	15.31%	13.27%	14.12%	14.37%	15.84%	12.63%	11.36%	4.09%	8.98%	12.05%	8.59%	11.25%	8.03%	6.70%	10.73%	4.77%									
21	Миронов Сергей Михайлович	2694	3	54	52	60	71	62	49	30	6	42	27	19	37	58	25	53	53	31	20	25	54	21	50	5	37	22	21	35	53	42	80	56	41	62	17	74	69	60	81	75	36	89	72	44	89	91	50	75	57	5	6	38	54	41	45	24	27	47	72									
		3.40%	0.59%	3.84%	3.59%	5.74%	3.99%	4.23%	3.63%	2.38%	1.89%	3.69%	2.89%	3.02%	3.23%	3.63%	3.06%	3.41%	4.45%	2.71%	1.70%	2.08%	3.59%	2.51%	3.37%	0.91%	2.46%	1.52%	2.19%	2.19%	4.45%	3.86%	5.28%	3.40%	3.88%	3.41%	3.04%	4.33%	4.10%	3.33%	4.13%	3.67%	2.56%	3.61%	3.95%	3.21%	4.67%	5.12%	3.25%	5.40%	4.90%	5.68%	1.07%	2.78%	3.03%	2.45%	2.54%	2.12%	1.55%	3.71%	3.90%									
22	Прохоров Михаил Дмитриевич	7011	3	115	132	117	259	226	160	89	29	89	63	57	98	98	38	140	113	61	77	73	112	40	152	34	90	66	52	65	116	127	164	129	138	268	49	194	284	150	131	204	95	320	230	167	284	238	202	170	139	3	57	39	77	84	68	41	37	77	81									
		8.86%	0.59%	8.18%	9.10%	11.19%	14.56%	15.44%	11.86%	7.07%	9.12%	7.81%	6.75%	9.06%	8.55%	6.13%	4.65%	9.02%	9.49%	5.32%	6.56%	6.08%	7.45%	4.79%	10.25%	6.17%	5.99%	4.56%	5.42%	4.07%	9.75%	11.67%	10.83%	7.83%	13.06%	14.73%	8.77%	11.35%	16.86%	8.33%	6.68%	9.98%	6.76%	12.97%	12.60%	12.17%	14.89%	13.39%	13.13%	12.24%	11.94%	3.41%	10.12%	2.85%	4.32%	5.01%	3.84%	3.62%	2.12%	6.08%	4.39%									
23	Путин Владимир Владимирович	52841	452	908	904	621	1044	868	867	831	214	713	631	416	758	1105	651	959	737	829	877	836	992	674	888	334	1086	1184	667	1175	770	635	927	1047	649	1044	363	1050	923	1217	1324	1365	965	1614	1130	839	1089	1037	941	800	712	64	340	1050	1276	1265	1342	909	1546	899	1488									
		66.76%	88.98%	64.58%	62.34%	59.37%	58.68%	59.29%	64.27%	66.06%	67.30%	62.60%	67.56%	66.14%	66.14%	69.06%	79.58%	61.79%	61.88%	72.34%	74.70%	69.67%	65.96%	80.72%	59.88%	60.62%	72.26%	81.77%	69.48%	73.58%	64.71%	58.36%	61.19%	63.53%	61.40%	57.39%	64.94%	61.40%	54.81%	67.61%	67.52%	66.75%	68.63%	65.42%	61.92%	61.15%	57.11%	58.36%	61.18%	57.60%	61.17%	72.73%	60.39%	76.70%	71.52%	75.48%	75.86%	80.23%	88.49%	70.96%	80.69%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
