7	Число избирательных бюллетеней в переносных ящиках для голосования	3969	0	188	46	119	102	73	65	83	55	64	57	33	42	93	86	105	78	88	5	73	78	50	76	144	181	65	86	67	101	89	22	53	33	0	8	14	72	75	110	41	82	126	100	89	172	163	77	85	127	128					
8	Число бюллетеней в стационарных ящиках для голосования	72337	405	1130	1348	1019	1311	1537	1304	1921	1539	1560	1836	1784	1918	1108	1172	1549	1648	1499	1443	1579	1601	1365	1966	1991	1482	2026	1938	2067	1474	1667	2504	1734	1521	1026	65	1593	566	1721	1570	1063	2062	1585	1400	705	854	1193	1313	1580	871	1224					
9	Число недействительных избирательных бюллетеней	2205	9	53	7	69	25	11	117	30	16	65	18	22	14	22	58	14	85	24	68	18	67	75	82	13	53	0	81	64	67	16	94	95	54	4	1	18	37	71	67	12	140	2	50	90	47	122	5	0	4	29					
10	Число действительных избирательных бюллетеней	74101	396	1265	1387	1069	1388	1599	1252	1974	1578	1559	1875	1795	1946	1179	1200	1640	1641	1563	1380	1634	1612	1340	1960	2122	1610	2091	1943	2070	1508	1740	2432	1692	1500	1022	72	1589	601	1725	1613	1092	2004	1709	1450	704	979	1234	1385	1665	994	1323					
11	Число полученных открепительных  удостоверений	2721	0	70	20	30	30	70	30	90	40	40	30	40	60	30	40	40	70	55	180	70	60	100	50	40	60	160	120	100	60	69	71	90	90	0	0	60	30	30	80	30	40	50	30	20	26	30	60	30	30	70					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2721	0	70	20	30	30	70	30	90	40	40	30	40	60	30	40	40	70	55	180	70	60	100	50	40	60	160	120	100	60	69	71	90	90	0	0	60	30	30	80	30	40	50	30	20	26	30	60	30	30	70					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1781	0	25	13	19	10	24	19	61	24	33	26	23	16	18	19	36	45	34	17	16	20	47	52	45	23	110	11	12	25	17	37	22	18	166	17	9	19	25	414	22	14	26	20	20	10	12	25	27	7	31					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	79	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	1	0	1	2	2	0	4	0	0	2	6	1	4	5	2	2	3	27	0	0	1	0	1	0	2	3	0	2	1	1	0	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	1604	0	58	37	8	18	33	15	37	31	33	24	27	36	15	16	38	28	24	40	29	39	42	61	85	31	34	80	86	61	28	40	85	72	3	0	15	3	23	34	32	86	18	19	12	10	14	6	30	7	1					
		2.10%	0.00%	4.40%	2.65%	0.70%	1.27%	2.05%	1.10%	1.85%	1.94%	2.03%	1.27%	1.49%	1.84%	1.25%	1.27%	2.30%	1.62%	1.51%	2.76%	1.76%	2.32%	2.97%	2.99%	3.98%	1.86%	1.63%	3.95%	4.03%	3.87%	1.59%	1.58%	4.76%	4.63%	0.29%	0.00%	0.93%	0.47%	1.28%	2.02%	2.90%	4.01%	1.05%	1.27%	1.51%	0.97%	1.03%	0.43%	1.80%	0.70%	0.07%					
19	Жириновский Владимир Вольфович	11692	3	194	290	172	240	258	216	347	208	347	313	265	248	167	188	189	261	201	208	313	241	173	307	394	253	108	324	384	241	213	453	270	230	75	14	172	64	294	286	177	300	492	213	95	122	194	98	585	104	188					
		15.32%	0.74%	14.72%	20.80%	15.11%	16.99%	16.02%	15.78%	17.32%	13.05%	21.37%	16.53%	14.58%	12.65%	13.91%	14.94%	11.43%	15.12%	12.67%	14.36%	18.95%	14.35%	12.23%	15.03%	18.45%	15.21%	5.16%	16.01%	17.99%	15.30%	12.13%	17.93%	15.11%	14.80%	7.31%	19.18%	10.70%	10.03%	16.37%	17.02%	16.03%	13.99%	28.76%	14.20%	11.96%	11.89%	14.31%	7.05%	35.14%	10.42%	13.91%					
20	Зюганов Геннадий Андреевич	7279	2	84	143	90	141	196	103	235	183	165	204	317	240	187	190	301	245	232	133	218	140	127	163	149	130	86	121	170	139	179	156	169	152	5	15	102	81	147	118	110	107	171	165	40	51	166	174	100	82	155					
		9.54%	0.49%	6.37%	10.26%	7.91%	9.98%	12.17%	7.52%	11.73%	11.48%	10.16%	10.78%	17.45%	12.24%	15.57%	15.10%	18.20%	14.19%	14.62%	9.19%	13.20%	8.34%	8.98%	7.98%	6.98%	7.82%	4.11%	5.98%	7.97%	8.83%	10.19%	6.18%	9.46%	9.78%	0.49%	20.55%	6.35%	12.70%	8.18%	7.02%	9.96%	4.99%	9.99%	11.00%	5.04%	4.97%	12.24%	12.52%	6.01%	8.22%	11.46%					
21	Медведев Дмитрий Анатольевич	53526	391	929	917	799	989	1112	918	1355	1156	1014	1334	1186	1422	810	806	1112	1107	1106	999	1074	1192	998	1429	1494	1196	1863	1418	1430	1067	1320	1783	1168	1046	939	43	1300	453	1261	1175	773	1511	1028	1053	557	796	860	1107	950	801	979					
		70.15%	96.54%	70.49%	65.78%	70.21%	69.99%	69.07%	67.06%	67.61%	72.52%	62.44%	70.47%	65.27%	72.55%	67.44%	64.07%	67.23%	64.14%	69.69%	68.99%	65.01%	70.99%	70.53%	69.98%	69.98%	71.92%	89.10%	70.06%	67.01%	67.75%	75.17%	70.59%	65.36%	67.31%	91.52%	58.90%	80.90%	71.00%	70.21%	69.94%	70.02%	70.48%	60.08%	70.20%	70.15%	77.58%	63.42%	79.64%	57.06%	80.26%	72.41%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
