Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Княжпогостская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329					
		0.63%	0.35%	1.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.77%	0.76%	0.64%	0.00%	0.00%	1.69%	0.00%	0.00%	0.53%	1.00%	1.44%	1.12%	0.41%	0.22%	0.42%	1.24%	0.40%	0.00%	0.41%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
