Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Княжпогостская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421					
		0.60%	0.31%	1.10%	0.94%	0.00%	0.64%	0.00%	3.43%	0.22%	1.04%	0.00%	0.85%	0.68%	0.00%	1.29%	0.52%	0.00%	0.81%	0.30%	0.71%	0.22%	1.05%	0.22%	0.51%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1786	109	36	8	36	26	19	2	31	247	12	10	40	5	93	58	213	95	290	56	136	193	27	44					
		11.13%	11.26%	13.19%	7.55%	19.89%	8.33%	9.95%	1.14%	3.35%	16.11%	12.90%	4.27%	6.77%	4.46%	10.94%	4.99%	16.89%	7.02%	14.51%	9.91%	15.16%	13.45%	6.04%	11.31%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	106	5	1	0	0	0	2	0	0	18	1	8	2	0	13	3	2	24	5	6	2	8	0	6					
		0.66%	0.52%	0.37%	0.00%	0.00%	0.00%	1.05%	0.00%	0.00%	1.17%	1.08%	3.42%	0.34%	0.00%	1.53%	0.26%	0.16%	1.77%	0.25%	1.06%	0.22%	0.56%	0.00%	1.54%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11337	723	207	87	94	229	104	153	865	748	43	193	468	86	482	981	843	1143	1380	342	688	803	383	292					
		70.63%	74.69%	75.82%	82.08%	51.93%	73.40%	54.45%	87.43%	93.51%	48.79%	46.24%	82.48%	79.19%	76.79%	56.71%	84.50%	66.85%	84.48%	69.03%	60.53%	76.70%	55.96%	85.68%	75.06%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	60	4	1	0	0	1	2	1	0	6	2	1	6	0	8	5	0	7	4	1	1	8	0	2					
		0.37%	0.41%	0.37%	0.00%	0.00%	0.32%	1.05%	0.57%	0.00%	0.39%	2.15%	0.43%	1.02%	0.00%	0.94%	0.43%	0.00%	0.52%	0.20%	0.18%	0.11%	0.56%	0.00%	0.51%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
