7	Число избирательных бюллетеней в переносных ящиках для голосования	5059	30	27	37	28	150	58	33	66	35	51	37	44	32	44	73	20	50	47	43	36	29	48	61	27	61	72	55	229	43	25	56	53	34	71	73	99	49	31	72	74	269	115	66	51	20	200	70	81	85	76	59	97	42	25	44	50	78	33	35	0	65	46	49	26	54	194	136	142	152	69	91	43	67	56	13	17	11	48	60	21									
8	Число бюллетеней в стационарных ящиках для голосования	92076	1414	1106	1025	1048	68	332	1375	897	1616	1044	1180	1414	1392	1291	1467	1348	1577	783	1390	1280	1356	1380	1670	1572	1094	1794	924	1195	914	774	1265	47	1124	1028	1241	1106	1565	954	1452	1132	897	1574	1219	1395	1170	1246	1098	1178	1195	1146	1250	1381	1140	1495	1353	1448	1022	1430	440	32	809	1356	1223	1512	1420	455	632	177	1338	1546	1985	1379	1373	773	171	729	858	1561	1504	1532									
9	Число недействительных избирательных бюллетеней	1022	13	10	10	13	0	2	10	15	15	11	18	19	18	22	24	11	12	10	11	12	17	7	19	11	15	24	7	16	16	7	12	1	5	8	18	16	12	9	22	20	10	8	12	17	11	18	9	9	14	16	14	17	14	17	8	23	12	13	0	1	8	14	12	21	13	9	7	4	18	21	18	18	14	2	0	3	11	36	20	12									
10	Число действительных избирательных бюллетеней	96113	1431	1123	1052	1063	218	388	1398	948	1636	1084	1199	1439	1406	1313	1516	1357	1615	820	1422	1304	1368	1421	1712	1588	1140	1842	972	1408	941	792	1309	99	1153	1091	1296	1189	1602	976	1502	1186	1156	1681	1273	1429	1179	1428	1159	1250	1266	1206	1295	1461	1168	1503	1389	1475	1088	1450	475	31	866	1388	1260	1517	1461	640	761	315	1472	1594	2058	1404	1426	827	184	743	858	1573	1544	1541									
11	Число полученных открепительных  удостоверений	3040	54	34	31	35	0	5	30	30	55	25	70	38	48	50	35	35	55	20	49	45	50	43	40	114	35	44	20	40	30	25	35	0	45	40	50	40	37	30	35	30	23	43	48	40	40	38	30	40	55	45	43	30	33	40	45	35	30	45	15	0	33	43	31	60	55	20	20	5	54	60	32	51	40	30	12	30	21	58	78	62									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2819	50	32	28	29	0	5	28	20	52	20	66	36	48	44	33	33	55	15	46	41	48	40	38	114	30	43	19	36	26	21	34	0	41	40	47	38	34	24	31	30	19	39	44	37	38	36	29	31	54	44	40	28	32	37	43	30	27	41	10	0	30	39	30	55	54	14	18	0	51	60	30	45	39	25	10	27	21	58	77	62									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2119	40	16	26	18	11	9	45	21	41	22	25	31	28	28	35	24	31	19	33	27	19	19	46	35	33	38	18	36	25	10	37	10	14	5	20	20	35	45	40	24	16	48	27	33	27	23	42	21	26	23	39	19	30	26	29	26	28	14	29	1	23	28	30	32	32	21	18	0	27	17	40	33	27	19	7	20	27	32	49	51									
14	Число неиспользованных открепительных удостоверений	221	4	2	3	6	0	0	2	10	3	5	4	2	0	6	2	2	0	5	3	4	2	3	2	0	5	1	1	4	4	4	1	0	4	0	3	2	3	6	4	0	4	4	4	3	2	2	1	9	1	1	3	2	1	3	2	5	3	4	5	0	3	4	1	5	1	6	2	5	3	0	2	6	1	5	2	3	0	0	1	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	147	1	2	0	1	0	1	2	1	3	0	2	2	2	1	3	1	3	0	0	3	3	1	2	5	0	4	3	0	1	2	1	0	2	0	2	0	3	1	2	1	1	1	1	2	1	1	1	2	0	3	2	4	3	0	2	1	0	3	0	0	1	1	2	2	23	2	0	0	2	0	0	3	1	5	1	3	1	1	4	6									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																											
19	Жириновский Владимир Вольфович	10302	97	102	91	78	20	21	120	95	136	101	135	192	161	115	141	137	147	70	129	150	137	147	158	181	108	189	119	132	126	95	145	13	169	169	148	134	178	104	175	172	131	164	144	157	118	167	121	145	171	139	165	190	118	142	154	122	151	172	60	5	119	155	146	155	179	70	99	9	139	208	237	169	138	97	19	77	85	142	138	148									
		10.61%	6.72%	9.00%	8.57%	7.25%	9.17%	5.38%	8.52%	9.87%	8.24%	9.22%	11.09%	13.17%	11.31%	8.61%	9.16%	10.01%	9.04%	8.43%	9.00%	11.40%	9.89%	10.29%	9.13%	11.32%	9.35%	10.13%	12.16%	9.27%	13.17%	11.89%	10.98%	13.00%	14.59%	15.38%	11.26%	11.12%	11.03%	10.56%	11.48%	14.26%	11.23%	9.71%	11.21%	10.86%	9.92%	11.55%	10.36%	11.52%	13.36%	11.37%	12.61%	12.86%	9.98%	9.34%	11.02%	8.14%	13.73%	11.76%	12.63%	15.63%	13.62%	11.06%	11.48%	10.08%	12.14%	10.79%	12.89%	2.82%	9.33%	12.88%	11.42%	11.88%	9.58%	11.70%	10.33%	10.32%	9.78%	8.83%	8.82%	9.53%									
20	Зюганов Геннадий Андреевич	17798	258	224	202	231	47	25	271	167	284	255	230	302	262	262	278	238	307	148	264	223	244	295	346	261	221	310	175	239	185	146	191	21	209	209	245	235	336	197	299	232	175	286	251	301	282	244	254	247	280	225	252	301	208	325	264	235	194	300	114	8	131	284	288	349	169	82	109	11	304	257	132	296	289	149	22	112	155	354	243	242									
		18.32%	17.87%	19.77%	19.02%	21.47%	21.56%	6.41%	19.25%	17.34%	17.20%	23.29%	18.90%	20.71%	18.40%	19.63%	18.05%	17.40%	18.87%	17.83%	18.42%	16.95%	17.62%	20.66%	19.99%	16.32%	19.13%	16.61%	17.88%	16.78%	19.33%	18.27%	14.46%	21.00%	18.05%	19.02%	18.65%	19.50%	20.82%	20.00%	19.62%	19.24%	15.01%	16.93%	19.53%	20.82%	23.70%	16.87%	21.75%	19.62%	21.88%	18.41%	19.25%	20.37%	17.60%	21.38%	18.90%	15.69%	17.64%	20.51%	24.00%	25.00%	14.99%	20.26%	22.64%	22.69%	11.47%	12.63%	14.19%	3.45%	20.40%	15.91%	6.36%	20.82%	20.07%	17.97%	11.96%	15.01%	17.84%	22.00%	15.54%	15.58%									
21	Миронов Сергей Михайлович	5161	68	79	57	62	17	11	103	40	85	61	72	81	89	81	81	63	108	36	76	81	88	73	97	89	51	111	45	85	55	51	50	6	61	56	80	69	97	75	83	65	45	90	64	87	56	62	94	64	67	80	75	82	62	84	97	78	61	68	26	0	38	70	55	79	45	34	34	2	77	90	35	84	56	36	6	36	61	111	67	65									
		5.31%	4.71%	6.97%	5.37%	5.76%	7.80%	2.82%	7.32%	4.15%	5.15%	5.57%	5.92%	5.56%	6.25%	6.07%	5.26%	4.61%	6.64%	4.34%	5.30%	6.16%	6.35%	5.11%	5.60%	5.57%	4.42%	5.95%	4.60%	5.97%	5.75%	6.38%	3.79%	6.00%	5.27%	5.10%	6.09%	5.73%	6.01%	7.61%	5.45%	5.39%	3.86%	5.33%	4.98%	6.02%	4.71%	4.29%	8.05%	5.08%	5.23%	6.55%	5.73%	5.55%	5.25%	5.53%	6.94%	5.21%	5.55%	4.65%	5.47%	0.00%	4.35%	4.99%	4.32%	5.14%	3.05%	5.24%	4.43%	0.63%	5.17%	5.57%	1.69%	5.91%	3.89%	4.34%	3.26%	4.83%	7.02%	6.90%	4.28%	4.19%									
22	Прохоров Михаил Дмитриевич	10202	264	159	183	152	18	22	193	115	305	116	162	142	164	135	150	178	154	102	141	172	153	164	222	213	101	195	98	155	89	76	131	8	105	106	123	119	187	77	132	120	95	160	133	142	121	124	92	102	95	144	139	144	124	127	128	97	90	154	41	3	70	131	100	117	112	55	64	5	118	124	110	131	130	125	8	115	140	193	254	244									
		10.50%	18.28%	14.03%	17.23%	14.13%	8.26%	5.64%	13.71%	11.94%	18.47%	10.59%	13.31%	9.74%	11.52%	10.11%	9.74%	13.01%	9.47%	12.29%	9.84%	13.07%	11.05%	11.48%	12.82%	13.32%	8.74%	10.45%	10.01%	10.88%	9.30%	9.51%	9.92%	8.00%	9.07%	9.65%	9.36%	9.88%	11.59%	7.82%	8.66%	9.95%	8.15%	9.47%	10.35%	9.82%	10.17%	8.58%	7.88%	8.10%	7.42%	11.78%	10.62%	9.74%	10.49%	8.36%	9.16%	6.48%	8.18%	10.53%	8.63%	9.38%	8.01%	9.34%	7.86%	7.61%	7.60%	8.47%	8.33%	1.57%	7.92%	7.68%	5.30%	9.21%	9.03%	15.08%	4.35%	15.42%	16.11%	11.99%	16.24%	15.71%									
23	Путин Владимир Владимирович	52650	744	559	519	540	116	309	711	531	826	551	600	722	730	720	866	741	899	464	812	678	746	742	889	844	659	1037	535	797	486	424	792	51	609	551	700	632	804	523	813	597	710	981	681	742	602	831	598	692	653	618	664	744	656	825	746	943	592	756	234	15	508	748	671	817	956	399	455	288	834	915	1544	724	813	420	129	403	417	773	842	842									
		54.20%	51.52%	49.34%	48.87%	50.19%	53.21%	79.23%	50.50%	55.14%	50.03%	50.32%	49.30%	49.52%	51.26%	53.93%	56.23%	54.17%	55.26%	55.90%	56.66%	51.52%	53.86%	51.96%	51.36%	52.78%	57.06%	55.57%	54.65%	55.97%	50.78%	53.07%	59.95%	51.00%	52.59%	50.14%	53.27%	52.45%	49.81%	53.10%	53.35%	49.50%	60.89%	58.08%	52.99%	51.31%	50.59%	57.47%	51.20%	54.96%	51.02%	50.57%	50.73%	50.34%	55.50%	54.28%	53.40%	62.95%	53.82%	51.67%	49.26%	46.88%	58.12%	53.35%	52.75%	53.12%	64.86%	61.48%	59.24%	90.28%	55.97%	56.66%	74.37%	50.91%	56.46%	50.66%	70.11%	54.02%	47.99%	48.04%	53.84%	54.22%									
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
