Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Новоузенская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	242	20	16	20	3	4	3	15	20	15	10	20	4	6	3	4	2	2	7	2	3	2	1	4	2	1	2	2	7	3	5	3	2	3	2	1	5	2	2	3	2	2	2	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	93	8	6	7	0	1	0	8	18	9	2	11	0	2	0	0	0	0	4	0	0	0	0	4	0	0	0	0	4	0	3	0	0	3	0	0	1	0	0	2	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	66	10	0	1	0	2	2	2	2	1	0	1	2	1	1	1	1	0	0	2	0	1	1	4	2	2	1	0	3	3	2	1	1	1	0	1	1	2	2	1	3	2	2	1					
14	Число погашенных открепительных удостоверений	149	12	10	13	3	3	3	7	2	6	8	9	4	4	3	4	2	2	3	2	3	2	1	0	2	1	2	2	3	3	2	3	2	0	2	1	4	2	2	1	2	2	2	5					
15	Число открепительных удостоверений выданных ТИК	8	2	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	278	23	4	13	3	1	2	10	10	4	9	20	4	31	3	12	5	0	20	0	3	3	1	11	5	5	1	1	5	0	4	2	1	6	5	0	8	3	1	10	5	6	1	17					
		1.49%	1.57%	0.52%	1.07%	1.57%	0.51%	0.94%	1.19%	0.77%	0.44%	1.33%	1.33%	1.90%	4.40%	1.98%	6.18%	3.78%	0.0%	2.01%	0.0%	1.89%	1.97%	1.29%	1.88%	4.31%	5.43%	0.22%	0.89%	0.54%	0.0%	0.61%	0.64%	0.81%	1.84%	3.93%	0.0%	1.37%	1.96%	0.73%	3.11%	3.26%	3.09%	1.09%	3.20%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	149	15	9	8	2	0	0	6	13	13	8	24	1	7	0	0	0	0	0	0	0	0	1	3	0	0	4	1	5	0	6	2	0	2	0	1	5	0	1	2	0	7	2	1					
		0.79%	1.02%	1.18%	0.65%	1.04%	0.0%	0.0%	0.71%	1.00%	1.44%	1.18%	1.60%	0.47%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.51%	0.0%	0.0%	0.90%	0.89%	0.54%	0.0%	0.91%	0.64%	0.0%	0.61%	0.0%	2.70%	0.86%	0.0%	0.73%	0.62%	0.0%	3.60%	2.19%	0.18%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	259	25	9	15	0	9	2	23	30	5	14	14	0	14	1	0	1	0	14	3	3	1	5	11	1	0	4	0	10	5	5	2	0	1	0	2	14	0	1	1	3	1	2	8					
		1.39%	1.70%	1.18%	1.23%	0.0%	4.59%	0.94%	2.74%	2.31%	0.55%	2.08%	0.93%	0.0%	1.99%	0.66%	0.0%	0.75%	0.0%	1.41%	2.91%	1.89%	0.65%	6.49%	1.88%	0.86%	0.0%	0.90%	0.0%	1.09%	1.22%	0.76%	0.64%	0.0%	0.30%	0.0%	5.40%	2.41%	0.0%	0.73%	0.31%	1.96%	0.51%	2.19%	1.50%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	155	16	10	17	2	1	0	10	15	20	4	13	3	9	0	0	0	0	0	0	1	0	0	5	1	1	0	1	5	0	7	0	0	0	0	0	3	0	0	4	0	0	0	7					
		0.83%	1.09%	1.31%	1.40%	1.04%	0.51%	0.0%	1.19%	1.15%	2.22%	0.59%	0.87%	1.42%	1.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.85%	0.86%	1.08%	0.0%	0.89%	0.54%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	1.24%	0.0%	0.0%	0.0%	1.31%					
22	"5. ""За Русь Святую"""	23	3	1	3	1	0	0	1	2	0	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0					
		0.12%	0.20%	0.13%	0.24%	0.52%	0.0%	0.0%	0.11%	0.15%	0.0%	0.0%	0.06%	0.47%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.81%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	4	3	3	0	0	1	1	1	1	1	3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	1	2	0	3					
		0.17%	0.27%	0.39%	0.24%	0.0%	0.0%	0.47%	0.11%	0.07%	0.11%	0.14%	0.20%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.65%	1.03%	0.0%	0.56%					
24	"7. ""Новый курс - Автомобильная Россия"""	29	2	0	4	0	0	0	0	3	1	0	2	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	0	0	0	0	7					
		0.15%	0.13%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.23%	0.11%	0.0%	0.13%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.30%	0.78%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.31%					
25	"8. ""Народно-республиканская партия России"""	11	0	1	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1					
		0.05%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.11%	0.07%	0.0%	0.0%	0.13%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	2.19%	0.18%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	0	1	2	2	1	0	1	2	1	0	5	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.10%	0.0%	0.13%	0.16%	1.04%	0.51%	0.0%	0.11%	0.15%	0.11%	0.0%	0.33%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	630	43	25	93	4	9	4	25	6	24	13	46	5	19	3	5	4	0	52	1	14	2	3	13	1	1	14	4	33	21	43	4	3	1	2	4	42	2	0	11	4	9	0	18					
		3.38%	2.93%	3.28%	7.66%	2.09%	4.59%	1.89%	2.98%	0.46%	2.67%	1.93%	3.08%	2.38%	2.70%	1.98%	2.57%	3.03%	0.0%	5.24%	0.97%	8.86%	1.31%	3.89%	2.22%	0.86%	1.08%	3.17%	3.57%	3.62%	5.15%	6.57%	1.28%	2.45%	0.30%	1.57%	10.81%	7.24%	1.30%	0.0%	3.42%	2.61%	4.63%	0.0%	3.38%					
28	"11. ""Истинные патриоты России"""	66	1	2	7	2	3	1	3	2	4	12	2	0	0	1	0	9	0	0	0	0	0	2	0	0	0	0	0	3	0	0	8	0	0	0	0	3	0	0	0	0	0	0	1					
		0.35%	0.06%	0.26%	0.57%	1.04%	1.53%	0.47%	0.35%	0.15%	0.44%	1.78%	0.13%	0.0%	0.0%	0.66%	0.0%	6.81%	0.0%	0.0%	0.0%	0.0%	0.0%	2.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	2.57%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	103	7	10	6	1	1	1	9	13	7	2	9	4	0	1	0	0	0	0	1	1	2	2	6	0	0	0	3	0	5	6	1	0	0	0	0	1	1	0	1	0	0	0	2					
		0.55%	0.47%	1.31%	0.49%	0.52%	0.51%	0.47%	1.07%	1.00%	0.78%	0.29%	0.60%	1.90%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.97%	0.63%	1.31%	2.59%	1.02%	0.0%	0.0%	0.0%	2.67%	0.0%	1.22%	0.91%	0.32%	0.0%	0.0%	0.0%	0.0%	0.17%	0.65%	0.0%	0.31%	0.0%	0.0%	0.0%	0.37%					
30	"13. ""Демократическая партия России"""	15	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1					
		0.08%	0.06%	0.13%	0.16%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.61%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%					
31	"14. ""Великая Россия - Евразийский Союз"""	31	0	0	4	0	1	0	0	5	0	1	3	1	0	0	0	1	0	0	0	0	0	1	2	1	0	0	2	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	2					
		0.16%	0.0%	0.0%	0.32%	0.0%	0.51%	0.0%	0.0%	0.38%	0.0%	0.14%	0.20%	0.47%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.34%	0.86%	0.0%	0.0%	1.78%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%					
32	"15. ""Партия СЛОН"""	48	7	3	12	1	0	0	1	9	4	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	0	0	0					
		0.25%	0.47%	0.39%	0.98%	0.52%	0.0%	0.0%	0.11%	0.69%	0.44%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.73%	0.93%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	584	70	37	77	11	0	0	43	48	28	24	67	2	0	0	0	0	0	31	4	2	0	2	11	0	0	4	3	19	15	15	4	1	3	4	1	22	1	0	11	3	5	2	14					
		3.13%	4.78%	4.86%	6.34%	5.75%	0.0%	0.0%	5.13%	3.70%	3.12%	3.56%	4.48%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	3.12%	3.88%	1.26%	0.0%	2.59%	1.88%	0.0%	0.0%	0.90%	2.67%	2.08%	3.68%	2.29%	1.28%	0.81%	0.92%	3.14%	2.70%	3.79%	0.65%	0.0%	3.42%	1.96%	2.57%	2.19%	2.63%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	0	2	6	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	2	1	3	4	2	1	3					
		0.19%	0.0%	0.26%	0.49%	0.0%	0.0%	0.0%	0.0%	0.15%	0.11%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.65%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	1.30%	0.73%	0.93%	2.61%	1.03%	1.09%	0.56%					
35	"18. ""ЛДПР"""	1067	87	59	90	6	8	4	83	130	55	49	97	20	34	1	0	0	0	25	6	5	0	12	8	2	4	4	2	75	21	50	21	3	9	3	7	21	2	4	19	2	5	4	30					
		5.72%	5.94%	7.75%	7.41%	3.14%	4.08%	1.89%	9.90%	10.02%	6.13%	7.28%	6.49%	9.52%	4.83%	0.66%	0.0%	0.0%	0.0%	2.52%	5.82%	3.16%	0.0%	15.58%	1.37%	1.72%	4.34%	0.90%	1.78%	8.23%	5.15%	7.64%	6.75%	2.45%	2.76%	2.36%	18.91%	3.62%	1.30%	2.94%	5.91%	1.30%	2.57%	4.39%	5.64%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	187	17	11	15	1	1	0	15	19	12	4	16	2	0	0	0	2	0	13	1	7	3	1	2	1	0	0	0	4	0	3	6	0	0	0	0	5	0	3	7	0	5	3	8					
		1.00%	1.16%	1.44%	1.23%	0.52%	0.51%	0.0%	1.78%	1.46%	1.33%	0.59%	1.07%	0.95%	0.0%	0.0%	0.0%	1.51%	0.0%	1.31%	0.97%	4.43%	1.97%	1.29%	0.34%	0.86%	0.0%	0.0%	0.0%	0.43%	0.0%	0.45%	1.92%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	2.20%	2.18%	0.0%	2.57%	3.29%	1.50%					
37	"20. ""Политическая партия ""Единая Россия"""	11492	850	406	523	92	116	183	421	760	516	386	893	146	507	112	144	97	123	619	64	101	124	33	281	89	62	378	92	606	309	367	234	100	274	84	19	336	134	112	214	111	112	70	292					
		61.69%	58.06%	53.35%	43.11%	48.16%	59.18%	86.72%	50.23%	58.59%	57.52%	57.35%	59.81%	69.52%	72.11%	74.17%	74.22%	73.48%	97.61%	62.46%	62.13%	63.92%	81.57%	42.85%	48.19%	76.72%	67.39%	85.71%	82.14%	66.52%	75.92%	56.11%	75.24%	81.96%	84.30%	66.14%	51.35%	57.93%	87.58%	82.35%	66.66%	72.54%	57.73%	76.92%	54.99%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	2	2	2	0	1	0	0	1	0	2	5	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	1	0	0	1	0	0					
		0.13%	0.13%	0.26%	0.16%	0.0%	0.51%	0.0%	0.0%	0.07%	0.0%	0.29%	0.33%	0.0%	0.14%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.73%	0.0%	0.0%	0.51%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	20	6	0	2	0	0	0	0	4	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1					
		0.10%	0.40%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.30%	0.22%	0.14%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2461	237	138	280	54	27	10	145	166	101	123	198	10	50	10	13	9	2	107	11	4	12	12	196	8	11	9	3	76	26	103	15	2	16	20	2	65	6	3	26	15	35	3	102					
		13.21%	16.18%	18.13%	23.08%	28.27%	13.77%	4.73%	17.30%	12.79%	11.25%	18.27%	13.26%	4.76%	7.11%	6.62%	6.70%	6.81%	1.58%	10.79%	10.67%	2.53%	7.89%	15.58%	33.61%	6.89%	11.95%	2.04%	2.67%	8.34%	6.38%	15.74%	4.82%	1.63%	4.92%	15.74%	5.40%	11.20%	3.92%	2.20%	8.09%	9.80%	18.04%	3.29%	19.20%					
																																																		
41	Против всех	469	48	16	22	8	2	1	35	55	35	12	42	6	23	4	7	2	0	20	9	6	4	0	12	2	7	10	0	16	4	18	0	1	5	0	1	16	2	3	5	3	1	0	6					
		2.51%	3.27%	2.10%	1.81%	4.18%	1.02%	0.47%	4.17%	4.24%	3.90%	1.78%	2.81%	2.85%	3.27%	2.64%	3.60%	1.51%	0.0%	2.01%	8.73%	3.79%	2.63%	0.0%	2.05%	1.72%	7.60%	2.26%	0.0%	1.75%	0.98%	2.75%	0.0%	0.81%	1.53%	0.0%	2.70%	2.75%	1.30%	2.20%	1.55%	1.96%	0.51%	0.0%	1.12%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
