Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Гурьевская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106					
		1.38%	1.05%	1.40%	1.05%	1.38%	3.46%	1.13%	1.45%	1.62%	1.33%	2.17%	1.97%	2.95%	3.02%	1.27%	2.77%	1.16%	1.14%	1.38%	1.75%	1.33%	0.00%	0.74%	1.45%	2.37%	1.16%	1.65%	1.15%	1.06%	0.67%	1.37%	0.57%					
19	2.Всероссийская политическая партия «Гражданская Сила»	354	7	32	33	17	1	2	2	9	6	2	1	6	5	3	5	2	13	31	36	30	4	3	11	4	35	15	8	10	5	14	2					
		1.47%	0.46%	1.86%	1.83%	1.95%	0.35%	0.45%	0.58%	1.12%	1.14%	0.87%	0.18%	2.21%	1.68%	0.95%	1.54%	0.29%	2.47%	2.04%	2.10%	2.34%	1.08%	0.55%	1.45%	0.86%	2.14%	1.54%	1.54%	1.77%	0.48%	1.60%	0.57%					
20	3.Политическая партия «Демократическая партия России»	28	0	2	1	0	0	2	0	1	2	1	0	0	2	0	1	1	2	2	1	2	0	1	0	2	1	2	1	0	0	1	0					
		0.12%	0.00%	0.12%	0.06%	0.00%	0.00%	0.45%	0.00%	0.12%	0.38%	0.43%	0.00%	0.00%	0.67%	0.00%	0.31%	0.14%	0.38%	0.13%	0.06%	0.16%	0.00%	0.18%	0.00%	0.43%	0.06%	0.21%	0.19%	0.00%	0.00%	0.11%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1740	176	127	151	59	27	11	31	27	30	9	30	19	17	17	25	37	31	93	170	105	18	43	59	31	108	61	27	45	51	90	15					
		7.21%	11.55%	7.38%	8.37%	6.78%	9.34%	2.48%	8.96%	3.37%	5.69%	3.91%	5.38%	7.01%	5.70%	5.38%	7.69%	5.36%	5.88%	6.13%	9.92%	8.20%	4.85%	7.95%	7.79%	6.68%	6.61%	6.28%	5.18%	7.95%	4.90%	10.26%	4.25%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	141	7	11	13	4	1	0	3	2	2	1	1	3	0	0	0	5	6	12	12	18	0	4	6	0	6	7	5	7	3	2	0					
		0.58%	0.46%	0.64%	0.72%	0.46%	0.35%	0.00%	0.87%	0.25%	0.38%	0.43%	0.18%	1.11%	0.00%	0.00%	0.00%	0.72%	1.14%	0.79%	0.70%	1.41%	0.00%	0.74%	0.79%	0.00%	0.37%	0.72%	0.96%	1.24%	0.29%	0.23%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	51	2	1	8	2	1	0	0	3	0	1	0	1	1	1	0	1	2	1	4	6	0	0	0	3	4	4	1	1	2	1	0					
		0.21%	0.13%	0.06%	0.44%	0.23%	0.35%	0.00%	0.00%	0.37%	0.00%	0.43%	0.00%	0.37%	0.34%	0.32%	0.00%	0.14%	0.38%	0.07%	0.23%	0.47%	0.00%	0.00%	0.00%	0.65%	0.24%	0.41%	0.19%	0.18%	0.19%	0.11%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2224	110	158	187	101	22	34	30	60	62	25	66	28	27	36	22	51	44	115	160	133	28	28	79	39	176	59	34	58	107	109	36					
		9.21%	7.22%	9.19%	10.37%	11.61%	7.61%	7.66%	8.67%	7.49%	11.76%	10.87%	11.83%	10.33%	9.06%	11.39%	6.77%	7.39%	8.35%	7.58%	9.34%	10.39%	7.55%	5.18%	10.44%	8.41%	10.76%	6.07%	6.53%	10.25%	10.29%	12.43%	10.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1495	145	158	120	66	12	24	6	35	20	9	24	7	11	13	21	18	35	94	147	86	15	25	54	25	78	53	35	34	37	71	17					
		6.19%	9.51%	9.19%	6.66%	7.59%	4.15%	5.41%	1.73%	4.37%	3.80%	3.91%	4.30%	2.58%	3.69%	4.11%	6.46%	2.61%	6.64%	6.20%	8.58%	6.72%	4.04%	4.62%	7.13%	5.39%	4.77%	5.45%	6.72%	6.01%	3.56%	8.10%	4.82%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	376	28	22	37	8	2	4	1	2	7	3	13	3	6	4	8	9	10	26	32	28	6	4	11	5	9	7	5	24	15	32	5					
		1.56%	1.84%	1.28%	2.05%	0.92%	0.69%	0.90%	0.29%	0.25%	1.33%	1.30%	2.33%	1.11%	2.01%	1.27%	2.46%	1.30%	1.90%	1.71%	1.87%	2.19%	1.62%	0.74%	1.45%	1.08%	0.55%	0.72%	0.96%	4.24%	1.44%	3.65%	1.42%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16877	1004	1137	1186	591	210	354	265	636	379	173	396	192	215	232	225	552	363	1082	1084	804	296	421	512	334	1156	726	388	370	799	525	270					
		69.90%	65.88%	66.10%	65.78%	67.93%	72.66%	79.73%	76.59%	79.40%	71.92%	75.22%	70.97%	70.85%	72.15%	73.42%	69.23%	80.00%	68.88%	71.32%	63.28%	62.81%	79.78%	77.82%	67.64%	71.98%	70.70%	74.69%	74.47%	65.37%	76.83%	59.86%	76.49%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	312	17	30	28	3	3	3	3	5	3	1	4	3	2	3	7	6	8	29	25	36	0	5	10	9	21	16	5	8	6	10	3					
		1.29%	1.12%	1.74%	1.55%	0.34%	1.04%	0.68%	0.87%	0.62%	0.57%	0.43%	0.72%	1.11%	0.67%	0.95%	2.15%	0.87%	1.52%	1.91%	1.46%	2.81%	0.00%	0.92%	1.32%	1.94%	1.28%	1.65%	0.96%	1.41%	0.58%	1.14%	0.85%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
