Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
"Наименование Избирательной комиссии:    Калининград, Центральная"																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322					
		3.09%	4.30%	2.99%	2.97%	4.69%	5.23%	2.74%	5.15%	3.22%	2.68%	4.59%	3.49%	3.13%	3.49%	3.13%	2.17%	2.19%	1.82%	3.24%	3.59%	1.80%	2.98%	2.87%	2.37%	2.25%	2.61%	2.65%	2.00%	2.02%					
20	3.Политическая партия «Демократическая партия России»	67	1	1	6	1	4	2	1	3	4	0	2	3	3	6	2	3	4	3	1	2	0	0	3	5	2	1	1	3					
		0.18%	0.09%	0.06%	0.38%	0.06%	0.26%	0.17%	0.07%	0.25%	0.29%	0.00%	0.14%	0.24%	0.39%	0.35%	0.12%	0.18%	0.24%	0.17%	0.08%	0.15%	0.00%	0.00%	0.21%	0.34%	0.13%	0.06%	0.11%	0.50%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	7007	166	342	329	318	265	241	300	274	291	235	303	303	163	294	350	333	334	326	211	236	263	132	187	163	256	270	110	12					
		18.50%	14.89%	21.36%	20.81%	19.63%	17.32%	20.65%	22.08%	22.63%	21.07%	20.72%	20.74%	24.28%	21.06%	17.35%	21.73%	19.68%	20.28%	18.21%	16.12%	17.66%	18.25%	18.94%	13.01%	11.10%	16.69%	17.42%	12.22%	2.02%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	603	30	29	19	41	25	16	59	18	14	25	25	38	7	29	23	18	23	42	36	13	14	6	15	12	9	9	6	2					
		1.59%	2.69%	1.81%	1.20%	2.53%	1.63%	1.37%	4.34%	1.49%	1.01%	2.20%	1.71%	3.04%	0.90%	1.71%	1.43%	1.06%	1.40%	2.35%	2.75%	0.97%	0.97%	0.86%	1.04%	0.82%	0.59%	0.58%	0.67%	0.34%					
23	6.Политическая партия «Партия социальной справедливости»	117	3	6	4	3	7	5	2	6	2	0	3	3	6	6	3	4	2	9	1	5	6	3	2	4	3	8	4	7					
		0.31%	0.27%	0.37%	0.25%	0.19%	0.46%	0.43%	0.15%	0.50%	0.14%	0.00%	0.21%	0.24%	0.78%	0.35%	0.19%	0.24%	0.12%	0.50%	0.08%	0.37%	0.42%	0.43%	0.14%	0.27%	0.20%	0.52%	0.44%	1.18%					
24	7.Политическая партия «Либерально-демократическая партия России»	3732	115	133	129	138	164	92	116	93	128	93	102	107	59	156	127	184	139	148	113	127	163	71	204	189	141	165	119	217					
		9.85%	10.31%	8.31%	8.16%	8.52%	10.72%	7.88%	8.54%	7.68%	9.27%	8.20%	6.98%	8.57%	7.62%	9.20%	7.88%	10.87%	8.44%	8.27%	8.63%	9.51%	11.31%	10.19%	14.20%	12.87%	9.19%	10.65%	13.22%	36.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3284	98	151	131	132	131	117	111	142	127	106	187	120	63	138	142	111	155	171	135	117	114	57	90	86	141	122	68	21					
		8.67%	8.79%	9.43%	8.29%	8.15%	8.56%	10.03%	8.17%	11.73%	9.20%	9.35%	12.80%	9.62%	8.14%	8.14%	8.81%	6.56%	9.41%	9.55%	10.31%	8.76%	7.91%	8.18%	6.26%	5.86%	9.19%	7.87%	7.56%	3.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	854	24	44	27	37	42	27	28	29	26	17	31	32	21	50	45	25	36	47	36	23	19	23	28	33	36	36	20	12					
		2.25%	2.15%	2.75%	1.71%	2.28%	2.75%	2.31%	2.06%	2.39%	1.88%	1.50%	2.12%	2.56%	2.71%	2.95%	2.79%	1.48%	2.19%	2.63%	2.75%	1.72%	1.32%	3.30%	1.95%	2.25%	2.35%	2.32%	2.22%	2.02%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18400	536	696	782	751	682	555	556	502	660	507	645	527	373	848	754	881	814	859	630	703	745	339	803	888	798	807	496	263					
		48.57%	48.07%	43.47%	49.46%	46.36%	44.58%	47.56%	40.91%	41.45%	47.79%	44.71%	44.15%	42.23%	48.19%	50.03%	46.80%	52.07%	49.42%	47.99%	48.13%	52.62%	51.70%	48.64%	55.88%	60.49%	52.02%	52.06%	55.11%	44.20%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1437	55	75	60	77	77	48	75	64	52	54	55	44	18	64	64	38	64	77	67	43	41	24	37	32	45	54	24	9					
		3.79%	4.93%	4.68%	3.80%	4.75%	5.03%	4.11%	5.52%	5.28%	3.77%	4.76%	3.76%	3.53%	2.33%	3.78%	3.97%	2.25%	3.89%	4.30%	5.12%	3.22%	2.85%	3.44%	2.57%	2.18%	2.93%	3.48%	2.67%	1.51%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
