Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
"Наименование Избирательной комиссии:    Калининград, Центральная"																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322					
		25.37%	22.26%	23.50%	23.38%	24.59%	24.26%	22.69%	26.23%	25.32%	23.52%	25.83%	31.28%	26.74%	26.61%	27.58%	22.86%	41.01%	29.68%	28.00%	26.58%	25.35%	21.37%	20.62%	24.77%	20.85%	20.96%	25.34%	20.34%	25.37%	22.83%	28.07%	21.59%	24.90%	24.14%	26.69%	25.82%	22.74%	28.83%	24.76%	23.24%	23.12%	31.96%	26.44%	24.59%	29.33%	52.04%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	473	15	13	13	14	8	12	11	8	19	12	9	10	10	6	8	8	5	7	12	14	13	12	6	22	11	12	11	14	11	4	4	16	6	9	12	10	15	10	6	12	11	9	6	13	4					
		0.89%	1.16%	1.08%	0.92%	1.36%	0.76%	1.01%	0.86%	0.63%	1.31%	0.97%	0.79%	0.88%	0.98%	0.61%	0.69%	1.01%	0.77%	0.55%	0.78%	0.89%	0.90%	0.95%	0.80%	1.86%	1.04%	1.02%	1.09%	0.94%	0.86%	0.44%	0.32%	1.09%	0.71%	0.73%	0.73%	0.66%	1.17%	0.74%	0.98%	1.37%	0.84%	0.66%	0.43%	0.99%	1.36%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
