Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Новоуренгойская городская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	502	21	1	3	21	20	7	24	8	4	6	22	21	12	7	22	6	6	1	5	6	22	8	12	25	5	34	12	14	11	10	13	9	6	6	21	17	5	17	22	10					
		0.98%	2.18%	0.35%	1.02%	1.93%	0.98%	0.50%	1.31%	0.56%	1.72%	0.56%	1.46%	1.23%	0.81%	0.74%	1.19%	0.33%	1.59%	0.57%	1.02%	0.50%	1.87%	0.44%	0.65%	1.22%	0.30%	2.03%	0.66%	0.78%	0.62%	0.54%	0.70%	0.55%	0.32%	0.73%	1.56%	2.72%	1.64%	1.80%	1.79%	1.10%					
19	2.Всероссийская политическая партия «Гражданская Сила»	389	14	1	0	17	17	5	21	6	2	7	22	23	7	11	18	2	3	0	8	8	13	12	10	18	4	14	9	10	7	8	10	8	6	14	11	11	1	13	12	6					
		0.76%	1.45%	0.35%	0.00%	1.56%	0.83%	0.35%	1.14%	0.42%	0.86%	0.65%	1.46%	1.34%	0.47%	1.17%	0.98%	0.11%	0.80%	0.00%	1.64%	0.67%	1.11%	0.66%	0.54%	0.88%	0.24%	0.84%	0.50%	0.56%	0.39%	0.43%	0.54%	0.49%	0.32%	1.69%	0.81%	1.76%	0.33%	1.37%	0.98%	0.66%					
20	3.Политическая партия «Демократическая партия России»	62	1	0	1	1	3	0	0	3	0	2	0	4	2	1	3	2	0	2	1	4	0	3	3	1	3	1	2	2	1	4	2	1	4	0	2	1	1	0	1	0					
		0.12%	0.10%	0.00%	0.34%	0.09%	0.15%	0.00%	0.00%	0.21%	0.00%	0.19%	0.00%	0.23%	0.13%	0.11%	0.16%	0.11%	0.00%	1.15%	0.20%	0.33%	0.00%	0.16%	0.16%	0.05%	0.18%	0.06%	0.11%	0.11%	0.06%	0.22%	0.11%	0.06%	0.22%	0.00%	0.15%	0.16%	0.33%	0.00%	0.08%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2930	46	10	15	64	126	71	114	86	13	66	84	100	82	55	88	125	28	11	32	65	70	99	118	113	93	41	125	98	134	125	124	114	97	43	68	17	10	38	72	50					
		5.72%	4.78%	3.46%	5.12%	5.87%	6.18%	5.03%	6.21%	5.99%	5.58%	6.11%	5.56%	5.83%	5.52%	5.84%	4.77%	6.82%	7.43%	6.32%	6.54%	5.41%	5.96%	5.43%	6.42%	5.51%	5.65%	2.45%	6.89%	5.49%	7.52%	6.79%	6.63%	6.96%	5.24%	5.21%	5.04%	2.72%	3.29%	4.01%	5.85%	5.52%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	177	6	1	0	7	2	2	15	2	1	6	6	13	6	2	6	2	1	1	2	2	6	7	5	11	2	13	4	2	2	2	6	2	4	3	7	9	3	2	2	2					
		0.35%	0.62%	0.35%	0.00%	0.64%	0.10%	0.14%	0.82%	0.14%	0.43%	0.56%	0.40%	0.76%	0.40%	0.21%	0.33%	0.11%	0.27%	0.57%	0.41%	0.17%	0.51%	0.38%	0.27%	0.54%	0.12%	0.78%	0.22%	0.11%	0.11%	0.11%	0.32%	0.12%	0.22%	0.36%	0.52%	1.44%	0.99%	0.21%	0.16%	0.22%					
23	6.Политическая партия «Партия социальной справедливости»	88	2	1	1	1	4	1	3	2	0	3	3	5	4	3	2	2	0	0	0	1	3	2	3	9	3	3	2	2	1	2	2	3	3	2	3	0	0	0	4	3					
		0.17%	0.21%	0.35%	0.34%	0.09%	0.20%	0.07%	0.16%	0.14%	0.00%	0.28%	0.20%	0.29%	0.27%	0.32%	0.11%	0.11%	0.00%	0.00%	0.00%	0.08%	0.26%	0.11%	0.16%	0.44%	0.18%	0.18%	0.11%	0.11%	0.06%	0.11%	0.11%	0.18%	0.16%	0.24%	0.22%	0.00%	0.00%	0.00%	0.33%	0.33%					
24	7.Политическая партия «Либерально-демократическая партия России»	6713	156	57	29	135	198	164	208	202	35	147	184	205	198	110	235	299	42	38	80	152	139	246	232	213	237	144	244	261	215	251	271	197	255	118	200	69	43	184	198	122					
		13.11%	16.20%	19.72%	9.90%	12.39%	9.72%	11.62%	11.34%	14.08%	15.02%	13.60%	12.18%	11.96%	13.33%	11.69%	12.73%	16.32%	11.14%	21.84%	16.36%	12.65%	11.84%	13.50%	12.62%	10.39%	14.41%	8.62%	13.45%	14.63%	12.06%	13.63%	14.50%	12.03%	13.77%	14.29%	14.81%	11.02%	14.14%	19.43%	16.10%	13.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3148	55	14	14	86	136	96	99	100	10	50	98	104	83	56	105	97	18	10	24	88	62	111	93	113	134	128	96	127	121	130	124	113	121	56	77	37	17	49	48	48					
		6.15%	5.71%	4.84%	4.78%	7.89%	6.67%	6.80%	5.40%	6.97%	4.29%	4.63%	6.49%	6.07%	5.59%	5.95%	5.69%	5.29%	4.77%	5.75%	4.91%	7.32%	5.28%	6.09%	5.06%	5.51%	8.15%	7.66%	5.29%	7.12%	6.79%	7.06%	6.63%	6.90%	6.53%	6.78%	5.70%	5.91%	5.59%	5.17%	3.90%	5.30%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	186	6	0	0	4	1	3	8	2	3	4	16	15	0	4	9	5	1	2	0	3	10	13	6	11	5	6	5	3	1	3	2	5	3	1	5	3	4	4	6	4					
		0.36%	0.62%	0.00%	0.00%	0.37%	0.05%	0.21%	0.44%	0.14%	1.29%	0.37%	1.06%	0.88%	0.00%	0.43%	0.49%	0.27%	0.27%	1.15%	0.00%	0.25%	0.85%	0.71%	0.33%	0.54%	0.30%	0.36%	0.28%	0.17%	0.06%	0.16%	0.11%	0.31%	0.16%	0.12%	0.37%	0.48%	1.32%	0.42%	0.49%	0.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	36094	626	199	221	724	1502	1044	1307	1008	162	764	1038	1192	1068	679	1328	1270	272	105	320	857	824	1284	1326	1489	1142	1249	1271	1241	1273	1277	1266	1167	1338	560	924	451	216	629	837	644					
		70.48%	65.01%	68.86%	75.43%	66.42%	73.70%	73.99%	71.23%	70.24%	69.53%	70.68%	68.70%	69.54%	71.92%	72.16%	71.94%	69.32%	72.15%	60.34%	65.44%	71.30%	70.19%	70.47%	72.10%	72.60%	69.42%	74.75%	70.07%	69.56%	71.40%	69.36%	67.74%	71.29%	72.25%	67.80%	68.44%	72.04%	71.05%	66.42%	68.05%	71.16%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	425	19	0	1	14	19	10	14	8	2	10	24	32	9	6	14	9	2	3	5	6	12	18	16	22	7	19	17	11	7	12	13	7	6	10	20	4	0	2	14	1					
		0.83%	1.97%	0.00%	0.34%	1.28%	0.93%	0.71%	0.76%	0.56%	0.86%	0.93%	1.59%	1.87%	0.61%	0.64%	0.76%	0.49%	0.53%	1.72%	1.02%	0.50%	1.02%	0.99%	0.87%	1.07%	0.43%	1.14%	0.94%	0.62%	0.39%	0.65%	0.70%	0.43%	0.32%	1.21%	1.48%	0.64%	0.00%	0.21%	1.14%	0.11%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
