Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Новолялинская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645					
		1.78%	2.23%	1.94%	1.83%	1.64%	1.67%	1.32%	5.86%	1.45%	0.27%	1.01%	1.33%	1.57%	0.32%	0.69%	1.73%	0.00%	0.00%	3.41%	0.00%	3.07%	6.03%	3.33%	2.63%	2.44%	2.38%					
19	2.Всероссийская политическая партия «Гражданская Сила»	275	23	59	18	26	22	18	7	14	6	8	25	23	4	5	6	0	0	1	1	0	4	0	0	5	0					
		2.65%	3.42%	4.08%	2.36%	4.26%	4.60%	2.98%	2.28%	2.26%	1.64%	2.02%	3.03%	2.26%	1.27%	1.16%	1.73%	0.00%	0.00%	0.57%	2.17%	0.00%	3.45%	0.00%	0.00%	6.10%	0.00%					
20	3.Политическая партия «Демократическая партия России»	5	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.32%	0.23%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	585	44	83	40	21	22	23	18	23	27	36	53	79	26	25	18	3	5	7	2	8	7	5	2	3	5					
		5.65%	6.54%	5.74%	5.24%	3.44%	4.60%	3.80%	5.86%	3.72%	7.40%	9.09%	6.43%	7.75%	8.23%	5.79%	5.20%	4.05%	8.47%	3.98%	4.35%	4.91%	6.03%	4.17%	1.75%	3.66%	2.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	38	2	6	6	1	1	1	0	0	2	4	4	7	1	3	0	0	0	0	0	0	0	0	0	0	0					
		0.37%	0.30%	0.42%	0.79%	0.16%	0.21%	0.17%	0.00%	0.00%	0.55%	1.01%	0.49%	0.69%	0.32%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	20	2	3	1	1	1	1	2	3	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	1					
		0.19%	0.30%	0.21%	0.13%	0.16%	0.21%	0.17%	0.65%	0.48%	0.27%	0.00%	0.00%	0.20%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.48%					
24	7.Политическая партия «Либерально-демократическая партия России»	1448	66	144	89	58	42	88	43	112	58	74	198	200	47	89	30	11	9	11	5	8	12	17	6	12	19					
		13.98%	9.81%	9.97%	11.66%	9.49%	8.79%	14.55%	14.01%	18.09%	15.89%	18.69%	24.03%	19.63%	14.87%	20.60%	8.67%	14.86%	15.25%	6.25%	10.87%	4.91%	10.34%	14.17%	5.26%	14.63%	9.05%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	488	32	83	53	15	22	29	10	27	16	16	47	48	14	20	13	4	0	14	2	3	2	8	1	2	7					
		4.71%	4.75%	5.74%	6.95%	2.45%	4.60%	4.79%	3.26%	4.36%	4.38%	4.04%	5.70%	4.71%	4.43%	4.63%	3.76%	5.41%	0.00%	7.95%	4.35%	1.84%	1.72%	6.67%	0.88%	2.44%	3.33%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	40	2	12	5	2	3	1	1	1	0	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.39%	0.30%	0.83%	0.66%	0.33%	0.63%	0.17%	0.33%	0.16%	0.00%	0.51%	0.61%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7113	482	1008	525	467	349	425	205	418	250	242	460	606	219	281	270	56	45	136	36	139	81	85	100	58	170					
		68.66%	71.62%	69.76%	68.81%	76.43%	73.01%	70.25%	66.78%	67.53%	68.49%	61.11%	55.83%	59.47%	69.30%	65.05%	78.03%	75.68%	76.27%	77.27%	78.26%	85.28%	69.83%	70.83%	87.72%	70.73%	80.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	64	2	6	5	4	5	4	0	7	1	3	8	11	1	2	1	0	0	0	0	0	1	0	2	0	1					
		0.62%	0.30%	0.42%	0.66%	0.65%	1.05%	0.66%	0.00%	1.13%	0.27%	0.76%	0.97%	1.08%	0.32%	0.46%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	1.75%	0.00%	0.48%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
