Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Вышневолоцкая 																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	413	8	10	10	5	20	5	5	5	35	5	5	5	5	20	5	5	5	10	10	5	5	15	10	5	15	25	5	5	30	25	5	20	5	5	10	15	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	196	3	3	5	3	20	2	0	0	23	2	0	1	3	4	1	2	0	5	1	1	2	15	10	2	10	11	1	2	2	8	1	12	1	4	5	11	5	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	183	8	2	6	3	5	5	0	7	3	0	4	1	0	4	2	3	1	6	2	0	1	4	1	2	2	14	19	26	2	3	6	3	11	2	6	6	2	11					
14	Число погашенных неиспользованных открепительных удостоверений	217	5	7	5	2	0	3	5	5	12	3	5	4	2	16	4	3	5	5	9	4	3	0	0	3	5	14	4	3	28	17	4	8	4	1	5	4	10	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	443	11	16	12	5	8	20	2	12	31	8	11	5	5	8	2	4	1	24	2	2	4	15	13	0	12	43	13	11	5	30	10	10	5	1	27	23	18	14					
		3.46%	1.85%	5.19%	2.40%	2.55%	2.36%	3.96%	2.56%	5.33%	3.25%	4.19%	9.82%	2.63%	2.75%	1.53%	1.24%	2.11%	0.79%	8.28%	1.24%	2.82%	4.30%	4.26%	5.73%	0.00%	5.02%	4.90%	4.92%	5.76%	2.46%	4.40%	5.95%	2.03%	3.31%	0.82%	5.22%	2.72%	2.45%	2.24%					
19	2.Всероссийская политическая партия «Гражданская Сила»	53	0	1	4	0	1	1	0	0	10	0	0	0	0	2	2	0	0	0	0	0	1	1	0	1	2	6	0	0	1	3	3	3	0	0	0	3	7	1					
		0.41%	0.00%	0.32%	0.80%	0.00%	0.29%	0.20%	0.00%	0.00%	1.05%	0.00%	0.00%	0.00%	0.00%	0.38%	1.24%	0.00%	0.00%	0.00%	0.00%	0.00%	1.08%	0.28%	0.00%	0.74%	0.84%	0.68%	0.00%	0.00%	0.49%	0.44%	1.79%	0.61%	0.00%	0.00%	0.00%	0.35%	0.95%	0.16%					
20	3.Политическая партия «Демократическая партия России»	11	1	0	1	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0					
		0.09%	0.17%	0.00%	0.20%	0.00%	0.00%	0.20%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1267	50	21	50	8	34	41	2	25	101	14	9	15	23	45	14	11	8	29	13	13	12	11	17	19	16	88	15	18	21	107	6	40	8	7	54	142	97	63					
		9.88%	8.42%	6.82%	10.00%	4.08%	10.03%	8.12%	2.56%	11.11%	10.58%	7.33%	8.04%	7.89%	12.64%	8.59%	8.70%	5.79%	6.30%	10.00%	8.07%	18.31%	12.90%	3.13%	7.49%	14.07%	6.69%	10.03%	5.68%	9.42%	10.34%	15.69%	3.57%	8.13%	5.30%	5.74%	10.44%	16.77%	13.20%	10.06%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	28	0	3	0	0	1	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	6	0	1	0	0	4	2	1	0					
		0.22%	0.00%	0.97%	0.00%	0.00%	0.29%	0.00%	0.00%	0.44%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.23%	0.00%	0.00%	0.00%	0.88%	0.00%	0.20%	0.00%	0.00%	0.77%	0.24%	0.14%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1					
		0.09%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	1.08%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.66%	0.82%	0.00%	0.12%	0.14%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	1275	46	32	54	16	21	69	6	19	112	30	10	18	9	58	8	13	7	16	17	5	5	28	17	6	30	99	33	23	14	93	11	69	11	23	58	71	48	70					
		9.95%	7.74%	10.39%	10.80%	8.16%	6.19%	13.66%	7.69%	8.44%	11.73%	15.71%	8.93%	9.47%	4.95%	11.07%	4.97%	6.84%	5.51%	5.52%	10.56%	7.04%	5.38%	7.95%	7.49%	4.44%	12.55%	11.29%	12.50%	12.04%	6.90%	13.64%	6.55%	14.02%	7.28%	18.85%	11.22%	8.38%	6.53%	11.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	874	50	24	35	9	18	23	6	17	75	4	6	6	7	37	15	16	4	19	13	4	7	12	16	4	9	65	15	0	28	64	5	27	11	7	29	69	61	57					
		6.82%	8.42%	7.79%	7.00%	4.59%	5.31%	4.55%	7.69%	7.56%	7.85%	2.09%	5.36%	3.16%	3.85%	7.06%	9.32%	8.42%	3.15%	6.55%	8.07%	5.63%	7.53%	3.41%	7.05%	2.96%	3.77%	7.41%	5.68%	0.00%	13.79%	9.38%	2.98%	5.49%	7.28%	5.74%	5.61%	8.15%	8.30%	9.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	84	4	1	3	0	0	2	0	1	6	0	1	2	0	2	0	0	1	0	2	0	0	1	1	0	3	12	0	1	2	7	1	1	4	1	2	6	8	9					
		0.66%	0.67%	0.32%	0.60%	0.00%	0.00%	0.40%	0.00%	0.44%	0.63%	0.00%	0.89%	1.05%	0.00%	0.38%	0.00%	0.00%	0.79%	0.00%	1.24%	0.00%	0.00%	0.28%	0.44%	0.00%	1.26%	1.37%	0.00%	0.52%	0.99%	1.03%	0.60%	0.20%	2.65%	0.82%	0.39%	0.71%	1.09%	1.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8607	423	207	328	157	250	347	62	149	594	131	75	141	137	365	120	143	105	201	113	47	63	276	162	102	160	554	182	137	131	352	129	337	110	82	333	522	481	399					
		67.14%	71.21%	67.21%	65.60%	80.10%	73.75%	68.71%	79.49%	66.22%	62.20%	68.59%	66.96%	74.21%	75.27%	69.66%	74.53%	75.26%	82.68%	69.31%	70.19%	66.20%	67.74%	78.41%	71.37%	75.56%	66.95%	63.17%	68.94%	71.73%	64.53%	51.61%	76.79%	68.50%	72.85%	67.21%	64.41%	61.63%	65.44%	63.74%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	93	3	1	7	0	1	0	0	1	10	3	0	1	0	3	0	2	1	0	0	0	0	6	1	0	5	4	6	1	0	9	3	2	0	0	6	6	8	3					
		0.73%	0.51%	0.32%	1.40%	0.00%	0.29%	0.00%	0.00%	0.44%	1.05%	1.57%	0.00%	0.53%	0.00%	0.57%	0.00%	1.05%	0.79%	0.00%	0.00%	0.00%	0.00%	1.70%	0.44%	0.00%	2.09%	0.46%	2.27%	0.52%	0.00%	1.32%	1.79%	0.41%	0.00%	0.00%	1.16%	0.71%	1.09%	0.48%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
