Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Вышневолоцкая 																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	521	10	15	25	15	23	5	4	30	40	6	3	2	18	6	7	2	28	3	3	20	15	10	40	20	7	5	27	2	45	5	4	15	20	20	21					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	448	7	9	22	11	23	3	2	24	40	4	3	2	18	6	7	1	28	3	0	20	12	8	38	20	7	3	23	0	45	3	4	10	15	16	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	176	6	3	5	4	3	6	4	5	4	1	7	2	10	6	1	1	4	0	2	17	6	4	7	3	3	2	4	7	6	7	4	7	10	10	5					
14	Число погашенных неиспользованных открепительных удостоверений	73	3	6	3	4	0	2	2	6	0	2	0	0	0	0	0	1	0	0	3	0	3	2	2	0	0	2	4	2	0	2	0	5	5	4	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	25	2	2	1	2	1	0	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	2	0	1	0	3	0	0	0	0	1	2	2	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1633	37	26	45	17	38	57	39	153	14	24	18	13	60	13	29	13	29	31	8	13	21	44	141	52	23	37	108	24	63	21	19	69	118	102	114					
		14.59%	8.71%	10.66%	12.06%	12.78%	13.92%	12.61%	16.74%	19.62%	9.21%	22.64%	9.73%	8.72%	15.46%	10.24%	15.51%	14.77%	13.30%	16.49%	11.43%	3.32%	8.94%	11.28%	15.16%	17.39%	11.11%	23.13%	20.97%	18.32%	14.45%	16.94%	17.76%	14.20%	14.51%	15.45%	21.15%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1388	55	41	39	12	28	64	38	107	25	12	28	16	59	15	21	15	41	14	5	12	20	35	122	50	16	22	58	14	77	20	20	69	82	68	68					
		12.40%	12.94%	16.80%	10.46%	9.02%	10.26%	14.16%	16.31%	13.72%	16.45%	11.32%	15.14%	10.74%	15.21%	11.81%	11.23%	17.05%	18.81%	7.45%	7.14%	3.07%	8.51%	8.97%	13.12%	16.72%	7.73%	13.75%	11.26%	10.69%	17.66%	16.13%	18.69%	14.20%	10.09%	10.30%	12.62%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	93	4	5	7	2	1	2	3	8	2	0	3	2	5	1	0	0	1	1	1	2	0	2	6	1	0	1	11	1	2	2	0	1	9	2	5					
		0.83%	0.94%	2.05%	1.88%	1.50%	0.37%	0.44%	1.29%	1.03%	1.32%	0.00%	1.62%	1.34%	1.29%	0.79%	0.00%	0.00%	0.46%	0.53%	1.43%	0.51%	0.00%	0.51%	0.65%	0.33%	0.00%	0.63%	2.14%	0.76%	0.46%	1.61%	0.00%	0.21%	1.11%	0.30%	0.93%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1981	109	47	86	7	18	64	33	143	20	12	19	35	87	26	42	10	35	21	18	14	11	47	161	41	24	30	158	17	79	7	16	89	202	154	99					
		17.70%	25.65%	19.26%	23.06%	5.26%	6.59%	14.16%	14.16%	18.33%	13.16%	11.32%	10.27%	23.49%	22.42%	20.47%	22.46%	11.36%	16.06%	11.17%	25.71%	3.58%	4.68%	12.05%	17.31%	13.71%	11.59%	18.75%	30.68%	12.98%	18.12%	5.65%	14.95%	18.31%	24.85%	23.33%	18.37%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	216	6	2	4	0	4	4	2	26	2	1	0	1	8	6	5	1	0	0	1	2	1	4	18	5	8	5	14	2	14	3	3	8	30	18	8					
		1.93%	1.41%	0.82%	1.07%	0.00%	1.47%	0.88%	0.86%	3.33%	1.32%	0.94%	0.00%	0.67%	2.06%	4.72%	2.67%	1.14%	0.00%	0.00%	1.43%	0.51%	0.43%	1.03%	1.94%	1.67%	3.86%	3.13%	2.72%	1.53%	3.21%	2.42%	2.80%	1.65%	3.69%	2.73%	1.48%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5721	202	118	185	93	182	259	115	335	85	57	113	78	168	62	89	47	112	121	36	333	177	258	470	147	134	61	158	73	194	68	46	243	359	308	235					
		51.11%	47.53%	48.36%	49.60%	69.92%	66.67%	57.30%	49.36%	42.95%	55.92%	53.77%	61.08%	52.35%	43.30%	48.82%	47.59%	53.41%	51.38%	64.36%	51.43%	85.17%	75.32%	66.15%	50.54%	49.16%	64.73%	38.13%	30.68%	55.73%	44.50%	54.84%	42.99%	50.00%	44.16%	46.67%	43.60%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	47	3	3	2	0	1	1	3	1	2	0	1	0	0	4	1	2	0	0	0	1	0	0	2	0	2	1	4	0	2	1	1	3	2	3	1					
		0.42%	0.71%	1.23%	0.54%	0.00%	0.37%	0.22%	1.29%	0.13%	1.32%	0.00%	0.54%	0.00%	0.00%	3.15%	0.53%	2.27%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.22%	0.00%	0.97%	0.63%	0.78%	0.00%	0.46%	0.81%	0.93%	0.62%	0.25%	0.45%	0.19%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
