Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Первомайская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	349	5	2	2	10	3	3	17	15	3	3	3	5	5	3	2	21	43	20	5	15	4	3	11	7	2	14	3	10	3	6	3	3	10	20	10	3	5	14	3	9	8	3	3	5	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	256	3	0	0	10	3	0	11	12	0	1	1	1	3	0	0	21	38	17	5	15	3	0	8	6	0	14	1	7	2	5	3	0	5	19	7	2	4	11	3	9	1	0	0	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	308	1	0	0	5	1	1	11	8	1	2	0	5	0	0	0	17	18	9	9	14	14	3	8	9	2	10	1	5	3	4	5	3	59	6	5	1	2	9	5	15	13	2	3	17	2					
14	Число погашенных неиспользованных открепительных удостоверений	93	2	2	2	0	0	3	6	3	3	2	2	4	2	3	2	0	5	3	0	0	1	3	3	1	2	0	2	3	1	1	0	3	5	1	3	1	1	3	0	0	7	3	3	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	1.Политическая партия «Аграрная партия России»	717	11	4	2	24	3	1	47	35	5	1	0	31	6	15	0	25	45	28	9	35	11	5	43	27	0	27	3	6	3	44	9	6	28	28	16	6	6	74	4	11	11	2	6	7	7					
		3.24%	2.65%	3.85%	3.92%	3.50%	1.38%	0.69%	3.79%	3.42%	4.46%	0.59%	0.00%	6.87%	9.52%	6.36%	0.00%	2.47%	2.55%	2.62%	2.25%	2.72%	3.58%	2.31%	6.68%	3.89%	0.00%	2.94%	1.62%	2.94%	1.89%	8.35%	9.28%	5.77%	3.08%	1.67%	2.32%	2.14%	2.70%	6.06%	1.36%	1.54%	1.78%	0.80%	2.93%	4.38%	6.19%					
19	2.Всероссийская политическая партия «Гражданская Сила»	112	1	0	0	3	2	0	6	3	1	1	0	3	0	0	0	3	6	3	1	4	0	1	3	5	0	11	0	0	0	3	0	0	4	8	12	0	10	8	4	1	2	1	1	1	0					
		0.51%	0.24%	0.00%	0.00%	0.44%	0.92%	0.00%	0.48%	0.29%	0.89%	0.59%	0.00%	0.67%	0.00%	0.00%	0.00%	0.30%	0.34%	0.28%	0.25%	0.31%	0.00%	0.46%	0.47%	0.72%	0.00%	1.20%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.44%	0.48%	1.74%	0.00%	4.50%	0.65%	1.36%	0.14%	0.32%	0.40%	0.49%	0.63%	0.00%					
20	3.Политическая партия «Демократическая партия России»	20	1	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	3	0	1	0	1	0	0	1					
		0.09%	0.24%	0.00%	0.00%	0.15%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.06%	0.00%	0.00%	0.08%	0.00%	0.46%	0.00%	0.14%	0.00%	0.00%	0.54%	0.00%	0.00%	0.19%	0.00%	0.96%	0.00%	0.00%	0.14%	0.00%	0.00%	0.25%	0.00%	0.14%	0.00%	0.40%	0.00%	0.00%	0.88%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2966	105	11	5	99	29	26	136	113	9	23	8	73	9	16	1	118	235	154	62	255	37	41	113	79	5	162	28	21	16	48	12	31	150	173	84	22	14	196	40	84	71	4	11	25	12					
		13.41%	25.30%	10.58%	9.80%	14.43%	13.30%	18.06%	10.96%	11.05%	8.04%	13.61%	6.90%	16.19%	14.29%	6.78%	1.89%	11.64%	13.34%	14.41%	15.50%	19.84%	12.05%	18.98%	17.55%	11.38%	5.56%	17.65%	15.14%	10.29%	10.06%	9.11%	12.37%	29.81%	16.48%	10.31%	12.16%	7.86%	6.31%	16.04%	13.56%	11.80%	11.51%	1.59%	5.37%	15.63%	10.62%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	192	1	1	1	1	0	0	3	5	0	0	1	1	2	1	0	2	18	14	0	24	6	0	7	9	0	4	0	2	0	4	0	0	8	23	9	6	8	14	1	3	10	0	3	0	0					
		0.87%	0.24%	0.96%	1.96%	0.15%	0.00%	0.00%	0.24%	0.49%	0.00%	0.00%	0.86%	0.22%	3.17%	0.42%	0.00%	0.20%	1.02%	1.31%	0.00%	1.87%	1.95%	0.00%	1.09%	1.30%	0.00%	0.44%	0.00%	0.98%	0.00%	0.76%	0.00%	0.00%	0.88%	1.37%	1.30%	2.14%	3.60%	1.15%	0.34%	0.42%	1.62%	0.00%	1.46%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	40	0	0	0	0	1	0	3	1	0	1	0	1	0	1	0	4	3	3	1	1	0	0	1	0	0	2	1	0	0	3	0	0	0	5	1	1	0	1	0	1	2	1	1	0	0					
		0.18%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.24%	0.10%	0.00%	0.59%	0.00%	0.22%	0.00%	0.42%	0.00%	0.39%	0.17%	0.28%	0.25%	0.08%	0.00%	0.00%	0.16%	0.00%	0.00%	0.22%	0.54%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.30%	0.14%	0.36%	0.00%	0.08%	0.00%	0.14%	0.32%	0.40%	0.49%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2399	77	26	25	74	13	40	80	85	7	9	15	24	10	19	3	109	164	117	49	114	27	16	81	83	18	131	8	12	24	72	13	6	114	250	87	28	21	139	23	53	47	25	20	25	16					
		10.85%	18.55%	25.00%	49.02%	10.79%	5.96%	27.78%	6.45%	8.31%	6.25%	5.33%	12.93%	5.32%	15.87%	8.05%	5.66%	10.75%	9.31%	10.94%	12.25%	8.87%	8.79%	7.41%	12.58%	11.96%	20.00%	14.27%	4.32%	5.88%	15.09%	13.66%	13.40%	5.77%	12.53%	14.90%	12.59%	10.00%	9.46%	11.37%	7.80%	7.44%	7.62%	9.96%	9.76%	15.63%	14.16%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1776	22	6	5	27	11	7	189	85	5	11	8	32	0	38	5	64	108	63	28	105	26	6	40	45	8	95	10	36	16	47	5	3	79	124	33	11	16	91	18	75	68	44	14	16	31					
		8.03%	5.30%	5.77%	9.80%	3.94%	5.05%	4.86%	15.23%	8.31%	4.46%	6.51%	6.90%	7.10%	0.00%	16.10%	9.43%	6.31%	6.13%	5.89%	7.00%	8.17%	8.47%	2.78%	6.21%	6.48%	8.89%	10.35%	5.41%	17.65%	10.06%	8.92%	5.15%	2.88%	8.68%	7.39%	4.78%	3.93%	7.21%	7.45%	6.10%	10.53%	11.02%	17.53%	6.83%	10.00%	27.43%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	185	1	1	0	2	0	0	35	13	4	0	0	1	0	0	0	10	12	4	1	10	0	3	10	8	1	11	4	0	1	5	0	2	5	15	6	0	0	4	1	2	9	2	0	1	1					
		0.84%	0.24%	0.96%	0.00%	0.29%	0.00%	0.00%	2.82%	1.27%	3.57%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.99%	0.68%	0.37%	0.25%	0.78%	0.00%	1.39%	1.55%	1.15%	1.11%	1.20%	2.16%	0.00%	0.63%	0.95%	0.00%	1.92%	0.55%	0.89%	0.87%	0.00%	0.00%	0.33%	0.34%	0.28%	1.46%	0.80%	0.00%	0.63%	0.88%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13310	189	53	13	447	158	67	721	666	78	122	82	284	36	144	42	665	1144	661	243	706	195	143	344	423	55	453	125	125	92	299	51	55	500	1011	426	201	133	658	197	473	390	167	149	80	44					
		60.19%	45.54%	50.96%	25.49%	65.16%	72.48%	46.53%	58.10%	65.10%	69.64%	72.19%	70.69%	62.97%	57.14%	61.02%	79.25%	65.58%	64.93%	61.83%	60.75%	54.94%	63.52%	66.20%	53.42%	60.95%	61.11%	49.35%	67.57%	61.27%	57.86%	56.74%	52.58%	52.88%	54.95%	60.25%	61.65%	71.79%	59.91%	53.85%	66.78%	66.43%	63.21%	66.53%	72.68%	50.00%	38.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	154	1	0	0	3	0	0	6	3	1	0	0	1	0	0	0	2	11	8	2	13	1	0	0	5	2	4	2	0	2	1	1	0	9	18	7	1	13	21	3	2	6	0	0	4	1					
		0.70%	0.24%	0.00%	0.00%	0.44%	0.00%	0.00%	0.48%	0.29%	0.89%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.20%	0.62%	0.75%	0.50%	1.01%	0.33%	0.00%	0.00%	0.72%	2.22%	0.44%	1.08%	0.00%	1.26%	0.19%	1.03%	0.00%	0.99%	1.07%	1.01%	0.36%	5.86%	1.72%	1.02%	0.28%	0.97%	0.00%	0.00%	2.50%	0.88%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
