Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Железногорская городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №2198					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	835	15	25	15	15	20	15	51	15	15	15	25	25	15	15	15	15	15	15	15	15	25	15	35	25	19	20	30	25	20	30	15	15	15	20	20	20	20	20	20	20	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	519	13	22	3	8	18	7	33	9	14	10	16	16	11	11	13	4	7	10	10	13	13	11	24	15	15	18	19	21	18	28	5	3	8	3	1	11	10	17	4	0	27					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	311	11	16	5	5	35	4	13	5	11	8	10	6	7	9	9	6	6	2	10	5	5	2	5	3	4	8	7	7	7	6	8	8	11	5	2	13	4	9	2	5	7					
14	Число погашенных неиспользованных открепительных удостоверений	316	2	3	12	7	2	8	18	6	1	5	9	9	4	4	2	11	8	5	5	2	12	4	11	10	4	2	11	4	2	2	10	12	7	17	19	9	10	3	16	20	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	0	0	0	0	0	0	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	7612	207	227	153	195	233	239	171	227	242	166	223	161	148	158	167	131	115	209	258	139	155	183	292	262	225	222	259	314	289	294	45	135	161	52	31	230	242	139	37	8	268					
		17.35%	13.38%	17.79%	17.33%	18.70%	14.70%	20.12%	12.56%	20.34%	19.15%	16.87%	21.16%	16.77%	16.05%	15.48%	16.32%	16.42%	15.48%	16.06%	19.75%	16.77%	15.39%	19.51%	18.88%	18.42%	18.52%	16.18%	18.09%	20.78%	18.63%	18.50%	16.42%	14.52%	15.32%	22.13%	12.50%	17.32%	17.10%	15.34%	14.12%	6.56%	20.33%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	8139	264	250	178	192	263	184	292	176	192	163	164	189	206	202	203	167	142	265	232	168	203	160	236	244	203	304	279	271	359	310	50	190	219	64	64	212	217	193	38	19	212					
		18.55%	17.07%	19.59%	20.16%	18.41%	16.59%	15.49%	21.44%	15.77%	15.19%	16.57%	15.56%	19.69%	22.34%	19.78%	19.84%	20.93%	19.11%	20.37%	17.76%	20.27%	20.16%	17.06%	15.26%	17.16%	16.71%	22.16%	19.48%	17.94%	23.15%	19.51%	18.25%	20.43%	20.84%	27.23%	25.81%	15.96%	15.34%	21.30%	14.50%	15.57%	16.08%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	440	15	9	8	13	13	11	12	16	9	14	15	11	6	9	6	8	7	13	14	9	9	12	17	14	14	14	13	17	19	18	1	9	3	2	4	14	17	9	4	2	10					
		1.00%	0.97%	0.71%	0.91%	1.25%	0.82%	0.93%	0.88%	1.43%	0.71%	1.42%	1.42%	1.15%	0.65%	0.88%	0.59%	1.00%	0.94%	0.99%	1.07%	1.09%	0.89%	1.28%	1.10%	0.98%	1.15%	1.02%	0.91%	1.13%	1.23%	1.13%	0.36%	0.97%	0.29%	0.85%	1.61%	1.05%	1.20%	0.99%	1.53%	1.64%	0.76%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	10088	288	282	188	235	353	294	236	297	312	264	229	213	211	224	223	138	166	258	287	200	210	219	368	333	296	290	308	331	295	351	68	229	282	42	57	421	473	202	86	28	301					
		22.99%	18.62%	22.10%	21.29%	22.53%	22.27%	24.75%	17.33%	26.61%	24.68%	26.83%	21.73%	22.19%	22.89%	21.94%	21.80%	17.29%	22.34%	19.83%	21.98%	24.13%	20.85%	23.35%	23.79%	23.42%	24.36%	21.14%	21.51%	21.91%	19.02%	22.09%	24.82%	24.62%	26.83%	17.87%	22.98%	31.70%	33.43%	22.30%	32.82%	22.95%	22.84%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2142	65	70	36	52	104	71	56	71	80	53	63	46	29	51	38	40	20	56	80	40	55	50	101	75	67	54	83	87	73	91	15	16	28	5	4	39	63	38	7	0	70					
		4.88%	4.20%	5.49%	4.08%	4.99%	6.56%	5.98%	4.11%	6.36%	6.33%	5.39%	5.98%	4.79%	3.15%	4.99%	3.71%	5.01%	2.69%	4.30%	6.13%	4.83%	5.46%	5.33%	6.53%	5.27%	5.51%	3.94%	5.80%	5.76%	4.71%	5.73%	5.47%	1.72%	2.66%	2.13%	1.61%	2.94%	4.45%	4.19%	2.67%	0.00%	5.31%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14040	663	398	287	319	569	359	540	311	385	288	315	311	294	349	360	288	258	447	389	246	338	276	490	444	366	450	441	445	463	464	86	324	324	67	78	377	373	301	80	62	415					
		31.99%	42.86%	31.19%	32.50%	30.58%	35.90%	30.22%	39.65%	27.87%	30.46%	29.27%	29.89%	32.40%	31.89%	34.18%	35.19%	36.09%	34.72%	34.36%	29.79%	29.67%	33.57%	29.42%	31.67%	31.22%	30.12%	32.80%	30.80%	29.45%	29.85%	29.20%	31.39%	34.84%	30.83%	28.51%	31.45%	28.39%	26.36%	33.22%	30.53%	50.82%	31.49%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	602	17	13	9	14	31	14	21	8	18	14	24	15	9	8	15	10	14	24	22	3	12	11	14	24	22	22	23	26	28	27	3	3	11	0	1	17	11	14	6	2	22					
		1.37%	1.10%	1.02%	1.02%	1.34%	1.96%	1.18%	1.54%	0.72%	1.42%	1.42%	2.28%	1.56%	0.98%	0.78%	1.47%	1.25%	1.88%	1.84%	1.68%	0.36%	1.19%	1.17%	0.90%	1.69%	1.81%	1.60%	1.61%	1.72%	1.81%	1.70%	1.09%	0.32%	1.05%	0.00%	0.40%	1.28%	0.78%	1.55%	2.29%	1.64%	1.67%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
