Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Бузулукская городская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387					
27	"10. ""Аграрная партия России"""	788	10	33	3	41	38	21	42	12	34	30	19	16	26	16	21	34	29	27	13	25	35	30	28	34	17	22	32	31	36	31	2					
		2.43%	1.49%	2.76%	1.23%	2.83%	2.82%	1.62%	2.82%	2.42%	2.78%	3.52%	3.02%	1.67%	1.91%	2.01%	2.99%	2.82%	2.30%	3.29%	2.60%	2.76%	3.03%	2.39%	2.56%	2.54%	1.38%	1.86%	2.11%	2.71%	2.37%	2.14%	1.03%					
28	"11. ""Истинные патриоты России"""	15	0	1	0	0	1	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	1	0	0	0	0					
		0.04%	0.0%	0.08%	0.0%	0.0%	0.07%	0.0%	0.13%	0.0%	0.08%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	254	4	11	0	14	7	11	5	3	3	3	1	9	8	6	4	8	12	8	6	16	21	11	7	14	8	7	12	10	11	11	3					
		0.78%	0.59%	0.92%	0.0%	0.96%	0.52%	0.85%	0.33%	0.60%	0.24%	0.35%	0.15%	0.93%	0.58%	0.75%	0.57%	0.66%	0.95%	0.97%	1.20%	1.76%	1.81%	0.87%	0.64%	1.04%	0.65%	0.59%	0.79%	0.87%	0.72%	0.75%	1.54%					
30	"13. ""Демократическая партия России"""	107	2	7	1	6	4	2	10	2	2	4	2	2	5	2	2	2	3	0	6	3	4	5	2	0	0	7	7	7	2	5	1					
		0.33%	0.29%	0.58%	0.41%	0.41%	0.29%	0.15%	0.67%	0.40%	0.16%	0.47%	0.31%	0.20%	0.36%	0.25%	0.28%	0.16%	0.23%	0.0%	1.20%	0.33%	0.34%	0.39%	0.18%	0.0%	0.0%	0.59%	0.46%	0.61%	0.13%	0.34%	0.51%					
31	"14. ""Великая Россия - Евразийский Союз"""	78	2	2	1	4	2	1	11	0	7	6	2	0	3	0	1	2	1	1	0	10	3	6	5	1	0	0	0	1	4	2	0					
		0.24%	0.29%	0.16%	0.41%	0.27%	0.14%	0.07%	0.73%	0.0%	0.57%	0.70%	0.31%	0.0%	0.22%	0.0%	0.14%	0.16%	0.07%	0.12%	0.0%	1.10%	0.25%	0.47%	0.45%	0.07%	0.0%	0.0%	0.0%	0.08%	0.26%	0.13%	0.0%					
32	"15. ""Партия СЛОН"""	41	2	0	0	2	3	3	3	0	0	1	2	1	1	0	1	0	2	2	0	0	0	2	0	3	3	1	5	1	1	1	1					
		0.12%	0.29%	0.0%	0.0%	0.13%	0.22%	0.23%	0.20%	0.0%	0.0%	0.11%	0.31%	0.10%	0.07%	0.0%	0.14%	0.0%	0.15%	0.24%	0.0%	0.0%	0.0%	0.15%	0.0%	0.22%	0.24%	0.08%	0.33%	0.08%	0.06%	0.06%	0.51%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2569	35	88	1	106	80	89	132	51	91	74	51	88	126	57	76	80	71	44	33	59	98	126	98	95	111	90	165	109	124	111	10					
		7.92%	5.23%	7.37%	0.41%	7.33%	5.94%	6.87%	8.87%	10.32%	7.45%	8.70%	8.12%	9.18%	9.26%	7.16%	10.84%	6.64%	5.65%	5.37%	6.61%	6.52%	8.48%	10.05%	8.98%	7.11%	9.02%	7.63%	10.92%	9.54%	8.17%	7.66%	5.15%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	51	0	0	0	4	0	3	1	1	0	2	1	5	0	1	0	1	3	3	2	4	3	3	4	3	1	2	1	0	1	1	1					
		0.15%	0.0%	0.0%	0.0%	0.27%	0.0%	0.23%	0.06%	0.20%	0.0%	0.23%	0.15%	0.52%	0.0%	0.12%	0.0%	0.08%	0.23%	0.36%	0.40%	0.44%	0.25%	0.23%	0.36%	0.22%	0.08%	0.16%	0.06%	0.0%	0.06%	0.06%	0.51%					
35	"18. ""ЛДПР"""	5505	137	212	28	253	231	238	269	97	171	118	99	182	182	128	118	185	229	191	84	157	189	209	166	211	231	213	252	211	252	223	39					
		16.98%	20.50%	17.75%	11.57%	17.49%	17.17%	18.39%	18.09%	19.63%	14.00%	13.88%	15.76%	18.99%	13.38%	16.08%	16.83%	15.36%	18.23%	23.32%	16.83%	17.36%	16.36%	16.67%	15.21%	15.79%	18.78%	18.06%	16.68%	18.47%	16.62%	15.40%	20.10%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	664	14	22	10	24	28	27	29	13	27	12	16	27	29	25	17	24	30	11	15	17	25	21	16	16	28	23	20	15	40	36	7					
		2.04%	2.09%	1.84%	4.13%	1.65%	2.08%	2.08%	1.95%	2.63%	2.21%	1.41%	2.54%	2.81%	2.13%	3.14%	2.42%	1.99%	2.38%	1.34%	3.00%	1.88%	2.16%	1.67%	1.46%	1.19%	2.27%	1.95%	1.32%	1.31%	2.63%	2.48%	3.60%					
37	"20. ""Политическая партия ""Единая Россия"""	9270	170	303	109	414	389	360	427	155	354	239	183	276	414	275	192	333	366	222	153	310	292	337	326	356	356	335	444	307	448	375	50					
		28.59%	25.44%	25.37%	45.04%	28.63%	28.92%	27.82%	28.71%	31.37%	28.99%	28.11%	29.14%	28.81%	30.44%	34.54%	27.38%	27.65%	29.14%	27.10%	30.66%	34.29%	25.28%	26.89%	29.88%	26.64%	28.94%	28.41%	29.40%	26.88%	29.55%	25.89%	25.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	61	0	3	2	3	4	3	2	1	3	0	2	0	1	3	0	2	5	4	0	0	3	0	3	3	1	4	3	0	4	2	0					
		0.18%	0.0%	0.25%	0.82%	0.20%	0.29%	0.23%	0.13%	0.20%	0.24%	0.0%	0.31%	0.0%	0.07%	0.37%	0.0%	0.16%	0.39%	0.48%	0.0%	0.0%	0.25%	0.0%	0.27%	0.22%	0.08%	0.33%	0.19%	0.0%	0.26%	0.13%	0.0%					
39	"22. ""Развитие предпринимательства"""	102	0	4	1	1	4	6	6	3	4	7	1	4	2	3	6	4	1	4	2	0	6	5	4	3	4	4	4	0	4	5	0					
		0.31%	0.0%	0.33%	0.41%	0.06%	0.29%	0.46%	0.40%	0.60%	0.32%	0.82%	0.15%	0.41%	0.14%	0.37%	0.85%	0.33%	0.07%	0.48%	0.40%	0.0%	0.51%	0.39%	0.36%	0.22%	0.32%	0.33%	0.26%	0.0%	0.26%	0.34%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	7125	173	301	44	320	348	319	285	89	320	202	125	185	340	162	135	315	285	136	90	162	268	274	215	328	251	252	262	207	317	359	56					
		21.97%	25.89%	25.20%	18.18%	22.13%	25.87%	24.65%	19.16%	18.01%	26.20%	23.76%	19.90%	19.31%	25.0%	20.35%	19.25%	26.16%	22.69%	16.60%	18.03%	17.92%	23.20%	21.86%	19.70%	24.55%	20.40%	21.37%	17.35%	18.12%	20.91%	24.79%	28.86%					
																																						
41	Против всех	1251	37	58	28	47	40	51	61	10	45	27	23	28	37	22	15	37	41	40	21	34	44	35	39	47	41	59	72	60	88	58	6					
		3.85%	5.53%	4.85%	11.57%	3.25%	2.97%	3.94%	4.10%	2.02%	3.68%	3.17%	3.66%	2.92%	2.72%	2.76%	2.13%	3.07%	3.26%	4.88%	4.20%	3.76%	3.80%	2.79%	3.57%	3.51%	3.33%	5.00%	4.76%	5.25%	5.80%	4.00%	3.09%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
