Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Железноводская городская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	425	20	10	15	25	25	20	20	15	15	15	0	0	5	0	30	0	15	40	10	15	25	15	15	5	10	15	0	10	15	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	295	19	9	11	18	20	16	11	13	12	15	0	0	1	0	21	0	3	27	3	7	20	14	15	5	3	13	0	6	2	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	625	7	8	12	6	6	9	5	3	48	9	104	79	41	34	57	95	9	7	4	6	5	7	7	1	4	9	0	6	29	8					
14	Число погашенных неиспользованных открепительных удостоверений	130	1	1	4	7	5	4	9	2	3	0	0	0	4	0	9	0	12	13	7	8	5	1	0	0	7	2	0	4	13	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	552	40	15	12	27	28	24	20	23	39	32	9	3	14	13	20	7	13	34	15	26	14	20	5	8	20	15	5	12	25	14					
		2.71%	3.39%	2.51%	1.61%	3.34%	3.26%	3.63%	2.91%	2.74%	4.10%	3.61%	3.18%	2.24%	3.76%	7.98%	2.44%	2.47%	4.94%	2.80%	2.43%	2.75%	1.87%	2.41%	0.69%	1.82%	3.57%	1.59%	1.06%	1.70%	2.98%	1.79%					
19	2.Всероссийская политическая партия «Гражданская Сила»	233	23	5	14	14	5	6	5	11	8	4	2	3	6	2	14	10	1	14	11	9	11	6	7	7	6	13	0	2	8	6					
		1.14%	1.95%	0.84%	1.88%	1.73%	0.58%	0.91%	0.73%	1.31%	0.84%	0.45%	0.71%	2.24%	1.61%	1.23%	1.71%	3.53%	0.38%	1.15%	1.78%	0.95%	1.47%	0.72%	0.96%	1.59%	1.07%	1.38%	0.00%	0.28%	0.95%	0.77%					
20	3.Политическая партия «Демократическая партия России»	30	2	1	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	5	0	2	1	1	1	0	0	4	1	1	2	4					
		0.15%	0.17%	0.17%	0.13%	0.12%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.41%	0.00%	0.21%	0.13%	0.12%	0.14%	0.00%	0.00%	0.43%	0.21%	0.14%	0.24%	0.51%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3300	194	122	121	129	145	115	119	139	152	127	48	27	67	35	129	49	34	186	111	166	92	155	131	93	94	142	37	105	153	83					
		16.21%	16.45%	20.44%	16.24%	15.97%	16.90%	17.37%	17.30%	16.57%	15.98%	14.32%	16.96%	20.15%	18.01%	21.47%	15.73%	17.31%	12.93%	15.32%	17.99%	17.57%	12.30%	18.70%	17.99%	21.18%	16.76%	15.09%	7.87%	14.87%	18.21%	10.61%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	214	13	0	6	10	5	10	5	11	16	6	1	3	3	4	11	5	8	33	3	8	4	6	8	4	3	4	5	1	12	6					
		1.05%	1.10%	0.00%	0.81%	1.24%	0.58%	1.51%	0.73%	1.31%	1.68%	0.68%	0.35%	2.24%	0.81%	2.45%	1.34%	1.77%	3.04%	2.72%	0.49%	0.85%	0.53%	0.72%	1.10%	0.91%	0.53%	0.43%	1.06%	0.14%	1.43%	0.77%					
23	6.Политическая партия «Партия социальной справедливости»	58	4	2	1	4	1	1	4	2	2	5	3	1	1	0	3	0	1	3	0	0	4	2	4	0	2	2	0	4	2	0					
		0.28%	0.34%	0.34%	0.13%	0.50%	0.12%	0.15%	0.58%	0.24%	0.21%	0.56%	1.06%	0.75%	0.27%	0.00%	0.37%	0.00%	0.38%	0.25%	0.00%	0.00%	0.53%	0.24%	0.55%	0.00%	0.36%	0.21%	0.00%	0.57%	0.24%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1778	111	53	60	62	68	39	71	97	103	90	9	6	31	14	74	13	25	92	61	90	83	81	65	39	56	78	8	48	62	89					
		8.74%	9.41%	8.88%	8.05%	7.67%	7.93%	5.89%	10.32%	11.56%	10.83%	10.15%	3.18%	4.48%	8.33%	8.59%	9.02%	4.59%	9.51%	7.58%	9.89%	9.52%	11.10%	9.77%	8.93%	8.88%	9.98%	8.29%	1.70%	6.80%	7.38%	11.38%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2464	113	94	93	105	93	93	92	127	112	113	22	16	39	11	119	26	12	151	81	85	100	89	102	69	66	129	13	81	125	93					
		12.11%	9.58%	15.75%	12.48%	12.99%	10.84%	14.05%	13.37%	15.14%	11.78%	12.74%	7.77%	11.94%	10.48%	6.75%	14.51%	9.19%	4.56%	12.44%	13.13%	8.99%	13.37%	10.74%	14.01%	15.72%	11.76%	13.71%	2.77%	11.47%	14.88%	11.89%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	186	14	9	2	3	11	3	4	3	10	11	5	1	5	1	5	3	2	10	9	4	7	4	13	5	8	0	1	8	15	10					
		0.91%	1.19%	1.51%	0.27%	0.37%	1.28%	0.45%	0.58%	0.36%	1.05%	1.24%	1.77%	0.75%	1.34%	0.61%	0.61%	1.06%	0.76%	0.82%	1.46%	0.42%	0.94%	0.48%	1.79%	1.14%	1.43%	0.00%	0.21%	1.13%	1.79%	1.28%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11040	640	283	412	431	486	359	358	410	485	480	172	70	192	80	425	155	164	664	309	532	408	438	376	207	301	521	372	430	414	466					
		54.25%	54.28%	47.40%	55.30%	53.34%	56.64%	54.23%	52.03%	48.87%	50.99%	54.11%	60.78%	52.24%	51.61%	49.08%	51.83%	54.77%	62.36%	54.70%	50.08%	56.30%	54.55%	52.83%	51.65%	47.15%	53.65%	55.37%	79.15%	60.91%	49.29%	59.59%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	269	11	8	17	13	10	7	7	12	12	9	9	4	5	1	11	6	3	13	9	13	12	13	9	3	5	18	2	8	15	4					
		1.32%	0.93%	1.34%	2.28%	1.61%	1.17%	1.06%	1.02%	1.43%	1.26%	1.01%	3.18%	2.99%	1.34%	0.61%	1.34%	2.12%	1.14%	1.07%	1.46%	1.38%	1.60%	1.57%	1.24%	0.68%	0.89%	1.91%	0.43%	1.13%	1.79%	0.51%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
