Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Якшур-Бодьинская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319	УИК №3320	УИК №3321	УИК №3322	УИК №3323	УИК №3324	УИК №3325	УИК №3326	УИК №3327	УИК №3328					
		0.31%	0.22%	0.10%	0.49%	0.40%	0.29%	0.00%	0.30%	0.00%	0.23%	0.00%	0.00%	0.31%	0.08%	0.73%	0.52%	0.39%	0.29%	0.90%	0.00%	0.33%	0.20%	0.00%	0.96%	0.00%	0.81%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	3	1	1	0	2	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0					
		0.11%	0.34%	0.10%	0.12%	0.00%	0.29%	0.66%	0.00%	0.00%	0.11%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.81%	0.00%	1.27%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	959	119	65	90	25	44	11	22	20	37	5	7	21	98	2	28	34	99	16	16	23	19	26	92	12	4	15	5	4					
		7.71%	13.36%	6.73%	11.10%	4.98%	6.31%	7.24%	6.59%	6.87%	4.23%	3.27%	3.70%	6.52%	8.23%	1.46%	7.24%	6.58%	14.45%	4.78%	7.21%	7.59%	3.82%	11.35%	9.80%	8.70%	3.25%	7.58%	6.33%	1.49%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	34	3	2	4	1	2	0	0	1	5	1	4	0	1	0	0	1	4	0	0	0	0	0	5	0	0	0	0	0					
		0.27%	0.34%	0.21%	0.49%	0.20%	0.29%	0.00%	0.00%	0.34%	0.57%	0.65%	2.12%	0.00%	0.08%	0.00%	0.00%	0.19%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	2	0	3	1	0	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0					
		0.10%	0.22%	0.00%	0.37%	0.20%	0.00%	0.00%	0.30%	0.00%	0.11%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.19%	0.15%	0.00%	0.45%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1084	65	84	87	50	52	16	24	13	100	6	12	25	132	12	39	48	65	20	14	11	40	15	91	16	11	9	10	17					
		8.72%	7.30%	8.70%	10.73%	9.96%	7.46%	10.53%	7.19%	4.47%	11.43%	3.92%	6.35%	7.76%	11.08%	8.76%	10.08%	9.28%	9.49%	5.97%	6.31%	3.63%	8.03%	6.55%	9.69%	11.59%	8.94%	4.55%	12.66%	6.34%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	727	76	58	66	23	27	6	15	3	64	6	6	9	80	10	26	31	31	15	0	12	26	15	86	15	10	7	0	4					
		5.85%	8.53%	6.00%	8.14%	4.58%	3.87%	3.95%	4.49%	1.03%	7.31%	3.92%	3.17%	2.80%	6.72%	7.30%	6.72%	5.99%	4.53%	4.48%	0.00%	3.96%	5.22%	6.55%	9.16%	10.87%	8.13%	3.54%	0.00%	1.49%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	81	8	2	6	1	2	0	1	1	8	2	0	4	7	3	4	5	2	2	2	2	3	0	10	1	1	3	0	1					
		0.65%	0.90%	0.21%	0.74%	0.20%	0.29%	0.00%	0.30%	0.34%	0.91%	1.31%	0.00%	1.24%	0.59%	2.19%	1.03%	0.97%	0.29%	0.60%	0.90%	0.66%	0.60%	0.00%	1.06%	0.72%	0.81%	1.52%	0.00%	0.37%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9086	590	731	523	375	536	111	262	242	636	124	157	254	843	108	280	368	457	265	185	242	402	171	596	86	93	161	61	227					
		73.09%	66.22%	75.67%	64.49%	74.70%	76.90%	73.03%	78.44%	83.16%	72.69%	81.05%	83.07%	78.88%	70.78%	78.83%	72.35%	71.18%	66.72%	79.10%	83.33%	79.87%	80.72%	74.67%	63.47%	62.32%	75.61%	81.31%	77.22%	84.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	39	2	0	4	1	3	1	1	0	1	1	0	0	1	0	3	2	3	1	1	0	1	0	7	3	1	0	0	2					
		0.31%	0.22%	0.00%	0.49%	0.20%	0.43%	0.66%	0.30%	0.00%	0.11%	0.65%	0.00%	0.00%	0.08%	0.00%	0.78%	0.39%	0.44%	0.30%	0.45%	0.00%	0.20%	0.00%	0.75%	2.17%	0.81%	0.00%	0.00%	0.75%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
