Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Прикубанская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192					
		95.77%	81.56%	96.92%	96.35%	97.09%	97.37%	96.23%	96.46%	97.26%	96.34%	96.07%	97.04%	97.01%	99.21%	94.21%	98.31%	95.98%	97.48%	96.72%	99.25%	97.09%	99.50%	99.44%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	14	6	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0					
		0.07%	0.27%	0.00%	0.00%	0.00%	0.00%	0.13%	0.09%	0.00%	0.00%	0.19%	0.12%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.08%	0.04%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
