Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Прикубанская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185					
		0.18%	0.13%	0.00%	0.00%	0.00%	0.43%	0.39%	0.35%	0.00%	0.00%	0.00%	0.51%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.17%	0.04%	0.53%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.04%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	298	76	9	3	4	2	93	3	3	2	4	4	10	3	7	6	10	10	2	7	25	5	10					
		1.45%	3.23%	1.63%	0.80%	0.60%	0.87%	12.16%	0.26%	1.12%	1.06%	0.73%	0.51%	0.93%	0.52%	1.42%	0.95%	0.87%	1.50%	0.23%	0.58%	0.97%	0.29%	0.59%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.02%	0.08%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0					
		0.03%	0.08%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.17%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	25	2	0	0	0	0	14	2	0	0	0	0	4	1	1	0	0	0	1	0	0	0	0					
		0.12%	0.08%	0.00%	0.00%	0.00%	0.00%	1.83%	0.17%	0.00%	0.00%	0.00%	0.00%	0.37%	0.17%	0.20%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	14	3	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.13%	0.00%	0.00%	0.00%	0.00%	1.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	70	2	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	56	2	0	0	0	5					
		0.34%	0.08%	0.00%	0.00%	0.00%	0.00%	0.13%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	8.41%	0.23%	0.00%	0.00%	0.00%	0.29%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20056	2258	533	373	660	227	626	1140	265	186	542	775	1050	573	483	626	1134	600	867	1195	2559	1693	1691					
		97.60%	95.88%	96.56%	99.20%	99.40%	98.70%	81.83%	99.04%	98.88%	98.94%	99.27%	98.98%	97.77%	98.45%	97.97%	99.05%	99.13%	90.09%	98.86%	99.09%	98.99%	99.18%	99.12%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.13%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
