Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Донская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	446	8	20	11	11	20	23	1	16	10	35	14	15	13	8	6	2	6	13	11	10	2	15	15	20	20	3	21	4	7	9	5	11	0	21	3	17	2	18					
		1.60%	4.10%	1.57%	1.26%	1.94%	1.50%	1.72%	1.47%	1.81%	1.47%	2.47%	1.84%	2.00%	1.58%	1.52%	1.11%	0.67%	4.96%	2.16%	2.99%	1.18%	0.58%	1.63%	1.22%	1.56%	1.70%	6.00%	1.94%	2.52%	1.24%	0.96%	0.55%	0.91%	0.00%	2.02%	1.14%	2.12%	0.50%	1.52%					
19	2.Всероссийская политическая партия «Гражданская Сила»	148	1	8	3	3	8	10	0	2	8	9	3	4	3	3	1	2	1	2	1	6	5	3	7	1	5	0	7	1	3	2	4	8	0	2	1	6	7	8					
		0.53%	0.51%	0.63%	0.34%	0.53%	0.60%	0.75%	0.00%	0.23%	1.17%	0.63%	0.39%	0.53%	0.36%	0.57%	0.18%	0.67%	0.83%	0.33%	0.27%	0.71%	1.46%	0.33%	0.57%	0.08%	0.43%	0.00%	0.65%	0.63%	0.53%	0.21%	0.44%	0.66%	0.00%	0.19%	0.38%	0.75%	1.76%	0.67%					
20	3.Политическая партия «Демократическая партия России»	33	0	2	0	1	0	1	0	1	2	1	2	2	0	3	2	0	0	1	0	0	0	1	0	2	0	0	2	2	0	1	1	2	0	0	0	1	2	1					
		0.12%	0.00%	0.16%	0.00%	0.18%	0.00%	0.07%	0.00%	0.11%	0.29%	0.07%	0.26%	0.27%	0.00%	0.57%	0.37%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.11%	0.00%	0.16%	0.00%	0.00%	0.18%	1.26%	0.00%	0.11%	0.11%	0.17%	0.00%	0.00%	0.00%	0.12%	0.50%	0.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3433	19	175	114	91	144	124	5	132	90	158	86	131	130	57	84	33	11	97	46	105	34	143	142	177	177	4	155	19	41	92	59	134	3	113	37	108	50	113					
		12.32%	9.74%	13.76%	13.03%	16.02%	10.79%	9.29%	7.35%	14.95%	13.20%	11.14%	11.29%	17.47%	15.80%	10.82%	15.50%	11.04%	9.09%	16.14%	12.50%	12.37%	9.91%	15.54%	11.59%	13.77%	15.05%	8.00%	14.29%	11.95%	7.26%	9.81%	6.45%	11.13%	7.14%	10.88%	14.07%	13.45%	12.59%	9.51%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	147	0	10	7	4	3	11	0	5	5	11	0	8	5	2	3	4	0	2	0	2	1	2	4	9	8	1	12	0	3	4	5	3	0	0	0	5	1	7					
		0.53%	0.00%	0.79%	0.80%	0.70%	0.22%	0.82%	0.00%	0.57%	0.73%	0.78%	0.00%	1.07%	0.61%	0.38%	0.55%	1.34%	0.00%	0.33%	0.00%	0.24%	0.29%	0.22%	0.33%	0.70%	0.68%	2.00%	1.11%	0.00%	0.53%	0.43%	0.55%	0.25%	0.00%	0.00%	0.00%	0.62%	0.25%	0.59%					
23	6.Политическая партия «Партия социальной справедливости»	58	2	2	1	2	1	2	0	7	2	8	2	2	1	1	1	0	0	0	0	2	0	4	2	5	0	0	3	0	1	2	3	1	0	0	0	1	0	0					
		0.21%	1.03%	0.16%	0.11%	0.35%	0.07%	0.15%	0.00%	0.79%	0.29%	0.56%	0.26%	0.27%	0.12%	0.19%	0.18%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.43%	0.16%	0.39%	0.00%	0.00%	0.28%	0.00%	0.18%	0.21%	0.33%	0.08%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2008	12	99	75	56	101	103	8	58	62	97	52	63	61	34	29	16	10	46	37	51	16	54	81	93	71	6	73	10	32	42	77	114	5	88	17	55	18	86					
		7.20%	6.15%	7.78%	8.57%	9.86%	7.57%	7.72%	11.76%	6.57%	9.09%	6.84%	6.82%	8.40%	7.41%	6.45%	5.35%	5.35%	8.26%	7.65%	10.05%	6.01%	4.66%	5.87%	6.61%	7.24%	6.04%	12.00%	6.73%	6.29%	5.66%	4.48%	8.42%	9.47%	11.90%	8.47%	6.46%	6.85%	4.53%	7.24%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2561	20	111	71	53	143	113	3	114	78	155	80	122	65	46	37	26	14	59	28	78	25	88	117	165	112	4	84	13	22	38	55	59	0	87	30	98	34	114					
		9.19%	10.26%	8.73%	8.11%	9.33%	10.71%	8.46%	4.41%	12.91%	11.44%	10.93%	10.50%	16.27%	7.90%	8.73%	6.83%	8.70%	11.57%	9.82%	7.61%	9.19%	7.29%	9.57%	9.55%	12.84%	9.52%	8.00%	7.74%	8.18%	3.89%	4.05%	6.01%	4.90%	0.00%	8.37%	11.41%	12.20%	8.56%	9.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	313	2	11	14	7	13	67	1	10	8	18	9	7	6	7	12	1	8	6	3	10	6	8	6	10	11	0	4	1	2	6	3	8	0	9	2	5	4	8					
		1.12%	1.03%	0.86%	1.60%	1.23%	0.97%	5.02%	1.47%	1.13%	1.17%	1.27%	1.18%	0.93%	0.73%	1.33%	2.21%	0.33%	6.61%	0.99%	0.82%	1.18%	1.75%	0.87%	0.49%	0.78%	0.94%	0.00%	0.37%	0.63%	0.35%	0.64%	0.33%	0.66%	0.00%	0.87%	0.76%	0.62%	1.01%	0.67%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18189	129	813	549	317	882	859	50	517	398	892	496	384	525	355	359	210	65	354	238	573	251	583	826	778	750	29	703	106	450	734	690	840	34	703	170	491	272	814					
		65.26%	66.15%	63.92%	62.74%	55.81%	66.07%	64.34%	73.53%	58.55%	58.36%	62.91%	65.09%	51.20%	63.79%	67.36%	66.24%	70.23%	53.72%	58.90%	64.67%	67.49%	73.18%	63.37%	67.43%	60.54%	63.78%	58.00%	64.79%	66.67%	79.65%	78.25%	75.41%	69.77%	80.95%	67.66%	64.64%	61.15%	68.51%	68.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	285	2	11	24	19	12	10	0	12	9	18	12	8	8	4	4	2	1	13	1	7	1	13	9	11	16	2	8	1	4	3	6	5	0	5	2	9	4	9					
		1.02%	1.03%	0.86%	2.74%	3.35%	0.90%	0.75%	0.00%	1.36%	1.32%	1.27%	1.57%	1.07%	0.97%	0.76%	0.74%	0.67%	0.83%	2.16%	0.27%	0.82%	0.29%	1.41%	0.73%	0.86%	1.36%	4.00%	0.74%	0.63%	0.71%	0.32%	0.66%	0.42%	0.00%	0.48%	0.76%	1.12%	1.01%	0.76%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
