Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																											
Дата голосования: 18.09.2016																																											
																																											
Наименование Избирательной комиссии:    Гурьевская - 97																																											
																																											
Сводная таблица итогов голосования по федеральному избирательному округу																																											
																																											
		Сумма	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	424	30	15	21	11	21	12	8	3	6	11	4	5	6	3	11	9	12	11	21	22	26	20	9	14	6	11	60	14	4	10	5	3									
		1.99%	3.46%	1.61%	3.15%	2.04%	1.90%	1.73%	2.74%	1.07%	2.08%	1.53%	1.85%	1.77%	1.66%	1.00%	2.62%	2.06%	2.14%	1.25%	2.04%	2.29%	1.97%	2.00%	1.09%	1.15%	0.69%	2.06%	5.31%	1.26%	1.14%	1.52%	2.29%	1.10%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12076	325	358	274	192	467	387	165	185	169	446	88	132	161	153	199	181	348	576	537	602	858	634	590	802	637	320	662	723	206	426	117	156									
		56.59%	37.49%	38.41%	41.08%	35.62%	42.34%	55.68%	56.51%	65.84%	58.48%	61.86%	40.74%	46.81%	44.60%	51.00%	47.38%	41.42%	61.92%	65.68%	52.14%	62.64%	65.00%	63.46%	71.43%	66.06%	73.39%	59.93%	58.58%	64.84%	58.52%	64.84%	53.67%	57.14%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	114	3	7	6	4	12	5	4	0	1	2	1	1	3	2	2	5	7	5	6	7	0	6	5	8	1	3	4	1	1	0	0	2									
		0.53%	0.35%	0.75%	0.90%	0.74%	1.09%	0.72%	1.37%	0.00%	0.35%	0.28%	0.46%	0.35%	0.83%	0.67%	0.48%	1.14%	1.25%	0.57%	0.58%	0.73%	0.00%	0.60%	0.61%	0.66%	0.12%	0.56%	0.35%	0.09%	0.28%	0.00%	0.00%	0.73%									
24	"6. Политическая партия ""Гражданская Платформа"""	45	1	6	0	2	1	1	0	0	0	0	0	0	1	1	0	3	1	0	4	0	1	2	3	0	1	3	2	5	3	3	0	1									
		0.21%	0.12%	0.64%	0.00%	0.37%	0.09%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.33%	0.00%	0.69%	0.18%	0.00%	0.39%	0.00%	0.08%	0.20%	0.36%	0.00%	0.12%	0.56%	0.18%	0.45%	0.85%	0.46%	0.00%	0.37%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	2980	163	160	109	101	210	112	47	34	32	93	65	58	65	43	83	81	79	72	175	104	142	139	61	149	71	95	100	121	48	85	43	40									
		13.97%	18.80%	17.17%	16.34%	18.74%	19.04%	16.12%	16.10%	12.10%	11.07%	12.90%	30.09%	20.57%	18.01%	14.33%	19.76%	18.54%	14.06%	8.21%	16.99%	10.82%	10.76%	13.91%	7.38%	12.27%	8.18%	17.79%	8.85%	10.85%	13.64%	12.94%	19.72%	14.65%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	164	11	13	8	6	17	6	1	3	0	2	0	3	3	0	1	1	4	3	10	14	11	9	10	5	4	1	4	7	1	2	3	1									
		0.77%	1.27%	1.39%	1.20%	1.11%	1.54%	0.86%	0.34%	1.07%	0.00%	0.28%	0.00%	1.06%	0.83%	0.00%	0.24%	0.23%	0.71%	0.34%	0.97%	1.46%	0.83%	0.90%	1.21%	0.41%	0.46%	0.19%	0.35%	0.63%	0.28%	0.30%	1.38%	0.37%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	401	13	36	27	14	37	14	6	2	0	8	4	2	5	7	10	6	8	5	26	16	18	18	29	24	15	6	10	18	5	6	0	6									
		1.88%	1.50%	3.86%	4.05%	2.60%	3.35%	2.01%	2.05%	0.71%	0.00%	1.11%	1.85%	0.71%	1.39%	2.33%	2.38%	1.37%	1.42%	0.57%	2.52%	1.66%	1.36%	1.80%	3.51%	1.98%	1.73%	1.12%	0.88%	1.61%	1.42%	0.91%	0.00%	2.20%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	33	2	5	1	4	3	1	0	0	0	0	0	0	0	0	0	3	2	2	1	1	2	0	2	0	0	1	1	1	0	0	1	0									
		0.15%	0.23%	0.54%	0.15%	0.74%	0.27%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.69%	0.36%	0.23%	0.10%	0.10%	0.15%	0.00%	0.24%	0.00%	0.00%	0.19%	0.09%	0.09%	0.00%	0.00%	0.46%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	343	15	28	17	26	21	5	1	1	2	11	3	2	1	8	14	20	8	9	24	10	15	12	16	31	20	2	7	6	3	2	2	1									
		1.61%	1.73%	3.00%	2.55%	4.82%	1.90%	0.72%	0.34%	0.36%	0.69%	1.53%	1.39%	0.71%	0.28%	2.67%	3.33%	4.58%	1.42%	1.03%	2.33%	1.04%	1.14%	1.20%	1.94%	2.55%	2.30%	0.37%	0.62%	0.54%	0.85%	0.30%	0.92%	0.37%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	2234	136	172	115	107	147	62	33	27	39	68	27	44	31	46	48	68	41	90	117	97	136	87	49	73	38	48	65	87	25	59	23	29									
		10.47%	15.69%	18.45%	17.24%	19.85%	13.33%	8.92%	11.30%	9.61%	13.49%	9.43%	12.50%	15.60%	8.59%	15.33%	11.43%	15.56%	7.30%	10.26%	11.36%	10.09%	10.30%	8.71%	5.93%	6.01%	4.38%	8.99%	5.75%	7.80%	7.10%	8.98%	10.55%	10.62%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	450	40	25	17	15	31	6	7	1	3	13	7	6	5	3	6	14	8	29	26	9	23	10	11	15	4	9	59	22	6	9	2	9									
		2.11%	4.61%	2.68%	2.55%	2.78%	2.81%	0.86%	2.40%	0.36%	1.04%	1.80%	3.24%	2.13%	1.39%	1.00%	1.43%	3.20%	1.42%	3.31%	2.52%	0.94%	1.74%	1.00%	1.33%	1.24%	0.46%	1.69%	5.22%	1.97%	1.70%	1.37%	0.92%	3.30%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	693	48	45	32	16	61	25	4	11	5	26	2	6	6	15	15	18	17	31	30	43	38	20	13	31	29	10	26	40	12	11	0	7									
		3.25%	5.54%	4.83%	4.80%	2.97%	5.53%	3.60%	1.37%	3.91%	1.73%	3.61%	0.93%	2.13%	1.66%	5.00%	3.57%	4.12%	3.02%	3.53%	2.91%	4.47%	2.88%	2.00%	1.57%	2.55%	3.34%	1.87%	2.30%	3.59%	3.41%	1.67%	0.00%	2.56%									
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
