Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    район Зюзино																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №3256	УИК №3257					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	89	2	0	2	3	7	3	3	1	3	6	6	2	2	4	4	3	3	2	1	4	2	2	2	2	2	2	5	4	2	5	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	1146	35	47	22	27	49	33	46	58	37	34	43	38	31	27	62	40	47	29	37	37	45	40	30	31	29	40	40	24	45	23	19	1					
		3.09%	3.08%	4.17%	2.12%	2.49%	4.32%	2.64%	3.72%	4.23%	3.22%	2.83%	3.76%	2.98%	2.27%	2.66%	4.75%	3.16%	3.69%	2.56%	2.98%	2.47%	3.46%	4.41%	2.92%	2.83%	3.28%	3.08%	3.19%	1.89%	3.26%	1.87%	1.84%	0.64%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1042	30	27	31	37	24	32	33	28	28	43	38	30	55	30	32	33	42	39	40	48	57	36	34	21	7	44	27	32	38	31	9	6					
		2.81%	2.64%	2.39%	2.98%	3.41%	2.12%	2.56%	2.67%	2.04%	2.43%	3.58%	3.32%	2.35%	4.03%	2.96%	2.45%	2.61%	3.29%	3.44%	3.22%	3.20%	4.38%	3.96%	3.30%	1.92%	0.79%	3.38%	2.15%	2.51%	2.75%	2.52%	0.87%	3.85%					
20	3.Политическая партия «Демократическая партия России»	60	1	1	2	3	1	1	2	2	3	2	4	2	2	2	2	2	0	2	5	2	3	1	0	1	4	0	0	2	2	1	4	1					
		0.16%	0.09%	0.09%	0.19%	0.28%	0.09%	0.08%	0.16%	0.15%	0.26%	0.17%	0.35%	0.16%	0.15%	0.20%	0.15%	0.16%	0.00%	0.18%	0.40%	0.13%	0.23%	0.11%	0.00%	0.09%	0.45%	0.00%	0.00%	0.16%	0.14%	0.08%	0.39%	0.64%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5352	138	186	132	161	153	133	171	189	178	184	224	184	191	133	176	148	195	198	237	223	169	153	134	151	136	167	238	178	207	168	106	11					
		14.43%	12.15%	16.49%	12.70%	14.84%	13.49%	10.64%	13.82%	13.80%	15.48%	15.33%	19.56%	14.44%	13.98%	13.12%	13.50%	11.70%	15.29%	17.48%	19.08%	14.88%	12.98%	16.85%	13.02%	13.78%	15.37%	12.85%	18.98%	13.98%	14.99%	13.68%	10.29%	7.05%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1199	24	52	48	42	35	30	33	46	23	53	42	36	90	54	19	30	39	48	42	47	50	28	20	30	24	55	33	38	42	31	12	3					
		3.23%	2.11%	4.61%	4.62%	3.87%	3.09%	2.40%	2.67%	3.36%	2.00%	4.42%	3.67%	2.83%	6.59%	5.33%	1.46%	2.37%	3.06%	4.24%	3.38%	3.14%	3.84%	3.08%	1.94%	2.74%	2.71%	4.23%	2.63%	2.99%	3.04%	2.52%	1.17%	1.92%					
23	6.Политическая партия «Партия социальной справедливости»	176	9	4	2	2	6	4	11	8	1	4	4	15	11	4	8	4	6	5	4	3	4	3	4	6	3	6	3	10	3	11	8	0					
		0.47%	0.79%	0.35%	0.19%	0.18%	0.53%	0.32%	0.89%	0.58%	0.09%	0.33%	0.35%	1.18%	0.81%	0.39%	0.61%	0.32%	0.47%	0.44%	0.32%	0.20%	0.31%	0.33%	0.39%	0.55%	0.34%	0.46%	0.24%	0.79%	0.22%	0.90%	0.78%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2709	82	65	65	80	68	79	78	77	75	55	53	74	86	71	122	128	83	64	78	99	100	61	76	91	51	100	92	85	101	90	272	8					
		7.30%	7.22%	5.76%	6.26%	7.37%	5.99%	6.32%	6.31%	5.62%	6.52%	4.58%	4.63%	5.81%	6.30%	7.00%	9.36%	10.12%	6.51%	5.65%	6.28%	6.60%	7.68%	6.72%	7.39%	8.30%	5.76%	7.69%	7.34%	6.68%	7.31%	7.33%	26.41%	5.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3001	98	107	97	82	112	99	102	104	88	96	112	98	82	92	86	88	121	101	105	112	108	72	64	64	70	119	115	120	107	112	60	8					
		8.09%	8.63%	9.49%	9.34%	7.56%	9.88%	7.92%	8.25%	7.59%	7.65%	8.00%	9.78%	7.69%	6.00%	9.07%	6.60%	6.96%	9.49%	8.91%	8.45%	7.47%	8.29%	7.93%	6.22%	5.84%	7.91%	9.15%	9.17%	9.43%	7.75%	9.12%	5.83%	5.13%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	537	13	22	14	14	30	10	18	17	16	15	16	24	22	16	18	18	21	24	12	21	12	7	17	11	17	22	19	12	21	15	22	1					
		1.45%	1.14%	1.95%	1.35%	1.29%	2.65%	0.80%	1.46%	1.24%	1.39%	1.25%	1.40%	1.88%	1.61%	1.58%	1.38%	1.42%	1.65%	2.12%	0.97%	1.40%	0.92%	0.77%	1.65%	1.00%	1.92%	1.69%	1.52%	0.94%	1.52%	1.22%	2.14%	0.64%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19065	643	522	543	548	573	756	664	720	607	605	509	678	685	505	718	701	613	485	581	777	642	454	573	617	479	638	591	687	704	661	479	107					
		51.40%	56.60%	46.28%	52.26%	50.51%	50.53%	60.48%	53.68%	52.55%	52.78%	50.42%	44.45%	53.22%	50.15%	49.80%	55.06%	55.42%	48.08%	42.81%	46.78%	51.83%	49.31%	50.00%	55.69%	56.30%	54.12%	49.08%	47.13%	53.97%	50.98%	53.83%	46.50%	68.59%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2239	41	71	64	68	68	61	61	107	76	95	89	81	93	72	43	56	89	105	79	102	95	42	61	54	46	86	78	72	92	66	17	9					
		6.04%	3.61%	6.29%	6.16%	6.27%	5.99%	4.88%	4.93%	7.81%	6.61%	7.92%	7.77%	6.36%	6.81%	7.10%	3.30%	4.43%	6.98%	9.27%	6.36%	6.80%	7.30%	4.63%	5.93%	4.93%	5.20%	6.62%	6.22%	5.66%	6.66%	5.37%	1.65%	5.77%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
