7	Число избирательных бюллетеней в переносных ящиках для голосования	1610	19	20	51	118	73	11	49	21	112	79	11	76	18	30	4	41	59	20	56	13	26	33	6	25	25	10	9	13	51	13	17	5	74	32	17	14	13	20	31	40	1	20	16	45	11	51	28	1	33	49					
8	Число бюллетеней в стационарных ящиках для голосования	9456	185	67	717	602	631	102	393	167	410	183	67	325	87	177	42	148	177	74	212	65	71	291	76	96	155	48	88	73	347	49	86	81	337	117	89	171	115	87	229	285	60	122	59	396	91	210	236	39	223	298					
9	Число недействительных избирательных бюллетеней	92	3	0	4	5	12	0	4	1	3	1	1	2	4	1	0	1	1	0	2	0	0	4	1	0	2	0	0	0	7	0	0	2	5	0	0	1	1	1	3	1	0	0	0	4	0	1	9	1	2	2					
10	Число действительных избирательных бюллетеней	10974	201	87	764	715	692	113	438	187	519	261	77	399	101	206	46	188	235	94	266	78	97	320	81	121	178	58	97	86	391	62	103	84	406	149	106	184	127	106	257	324	61	142	75	437	102	260	255	39	254	345					
11	Число полученных открепительных  удостоверений	487	15	0	35	40	23	7	22	6	14	10	2	8	5	14	5	16	12	7	22	2	2	8	2	7	12	2	11	10	10	6	10	7	13	4	4	4	4	4	12	16	2	2	5	14	2	11	16	2	8	12					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	444	15	0	32	34	23	6	19	6	7	10	1	8	5	14	5	16	11	4	22	0	1	8	0	7	12	2	11	10	10	6	10	6	13	4	0	4	4	4	12	16	2	1	5	14	2	11	15	1	4	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	161	3	1	11	8	10	4	7	4	3	0	1	4	3	6	1	6	3	7	2	3	2	2	2	2	7	1	3	1	6	4	2	2	2	2	0	1	0	3	4	4	2	1	0	3	1	3	5	1	5	3					
14	Число неиспользованных открепительных удостоверений	43	0	0	3	6	0	1	3	0	7	0	1	0	0	0	0	0	1	3	0	2	1	0	2	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	1	0	0	0	0	1	1	4	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	13	0	0	0	5	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	122	4	1	7	12	10	0	5	1	6	2	1	3	2	2	1	3	3	0	0	1	1	2	0	1	2	1	0	0	3	1	0	2	7	0	0	4	2	0	5	4	0	0	1	7	0	0	7	0	4	4					
		1.10%	1.96%	1.15%	0.91%	1.67%	1.42%	0.00%	1.13%	0.53%	1.15%	0.76%	1.28%	0.75%	1.90%	0.97%	2.17%	1.59%	1.27%	0.00%	0.00%	1.28%	1.03%	0.62%	0.00%	0.83%	1.11%	1.72%	0.00%	0.00%	0.75%	1.61%	0.00%	2.33%	1.70%	0.00%	0.00%	2.16%	1.56%	0.00%	1.92%	1.23%	0.00%	0.00%	1.33%	1.59%	0.00%	0.00%	2.65%	0.00%	1.56%	1.15%					
19	Жириновский Владимир Вольфович	1531	25	9	102	99	91	12	54	32	81	23	12	48	17	18	3	23	28	11	44	9	16	43	10	14	13	8	6	3	58	7	22	19	67	20	11	24	33	22	30	51	5	21	8	51	9	52	50	9	54	54					
		13.84%	12.25%	10.34%	13.28%	13.75%	12.93%	10.62%	12.22%	17.02%	15.52%	8.78%	15.38%	11.97%	16.19%	8.70%	6.52%	12.17%	11.86%	11.70%	16.42%	11.54%	16.49%	13.27%	12.20%	11.57%	7.22%	13.79%	6.19%	3.49%	14.57%	11.29%	21.36%	22.09%	16.30%	13.42%	10.38%	12.97%	25.78%	20.56%	11.54%	15.69%	8.20%	14.79%	10.67%	11.56%	8.82%	19.92%	18.94%	22.50%	21.09%	15.56%					
20	Зюганов Геннадий Андреевич	2205	43	14	163	146	124	8	102	53	108	30	12	84	26	31	8	55	32	20	56	26	11	66	13	42	58	14	38	7	65	14	9	12	40	44	7	18	21	26	61	37	16	41	13	108	12	50	56	7	74	84					
		19.93%	21.08%	16.09%	21.22%	20.28%	17.61%	7.08%	23.08%	28.19%	20.69%	11.45%	15.38%	20.95%	24.76%	14.98%	17.39%	29.10%	13.56%	21.28%	20.90%	33.33%	11.34%	20.37%	15.85%	34.71%	32.22%	24.14%	39.18%	8.14%	16.33%	22.58%	8.74%	13.95%	9.73%	29.53%	6.60%	9.73%	16.41%	24.30%	23.46%	11.38%	26.23%	28.87%	17.33%	24.49%	11.76%	19.16%	21.21%	17.50%	28.91%	24.21%					
21	Медведев Дмитрий Анатольевич	7116	129	63	492	458	467	93	277	101	324	206	52	264	56	155	34	107	172	63	166	42	69	209	58	64	105	35	53	76	265	40	72	51	292	85	88	138	71	58	161	232	40	80	53	271	81	158	142	23	122	203					
		64.31%	63.24%	72.41%	64.06%	63.61%	66.34%	82.30%	62.67%	53.72%	62.07%	78.63%	66.67%	65.84%	53.33%	74.88%	73.91%	56.61%	72.88%	67.02%	61.94%	53.85%	71.13%	64.51%	70.73%	52.89%	58.33%	60.34%	54.64%	88.37%	66.58%	64.52%	69.90%	59.30%	71.05%	57.05%	83.02%	74.59%	55.47%	54.21%	61.92%	71.38%	65.57%	56.34%	70.67%	61.45%	79.41%	60.54%	53.79%	57.50%	47.66%	58.50%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
