Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Белозерская																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255					
11	Число полученных открепительных  удостоверений	414	7	5	20	15	20	5	15	7	10	7	5	10	5	10	5	10	10	5	15	5	5	10	5	5	10	5	10	5	15	5	7	5	7	7	5	7	5	5	10	13	5	5	5	10	7	7	13	5	10	10					
12	Число выданных открепительных удостоверений	211	4	2	8	13	8	1	5	5	3	4	2	1	0	10	5	6	3	3	15	0	0	6	3	4	0	0	3	0	11	1	3	1	7	0	0	5	1	4	10	13	0	4	0	9	1	3	12	0	4	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	76	0	0	7	7	3	1	0	1	2	0	1	0	0	1	0	1	4	2	0	0	0	4	2	0	3	0	1	1	2	1	0	1	3	0	0	0	0	0	8	2	0	0	0	3	1	7	5	0	2	0					
14	Число неиспользованных открепительных удостоверений	203	3	3	12	2	12	4	10	2	7	3	3	9	5	0	0	4	7	2	0	5	5	4	2	1	10	5	7	5	4	4	4	4	0	7	5	2	4	1	0	0	5	1	5	1	6	4	1	5	6	2					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	. Глазьев Сергей Юрьевич	287	0	0	29	10	25	7	11	11	9	5	2	16	2	4	0	12	2	2	7	3	4	10	4	1	2	0	1	3	8	2	5	0	6	4	2	5	2	1	12	3	2	4	0	7	3	12	8	4	10	5					
		2.61%	0.00%	0.00%	4.41%	1.68%	3.86%	5.34%	2.69%	4.82%	1.91%	1.89%	2.11%	4.18%	2.04%	1.92%	0.00%	6.09%	0.93%	1.89%	2.30%	3.41%	3.81%	3.19%	4.17%	0.74%	1.15%	0.00%	0.89%	2.80%	2.11%	3.08%	4.03%	0.00%	1.60%	2.58%	1.69%	2.31%	1.53%	0.85%	4.88%	1.00%	2.86%	3.03%	0.00%	1.54%	2.75%	4.24%	2.83%	6.06%	3.62%	1.45%					
19	. Малышкин Олег Александрович	569	7	9	24	26	40	4	9	17	13	14	3	9	4	11	3	18	11	1	11	6	1	10	0	7	9	1	9	4	21	2	9	4	18	11	6	21	9	10	14	11	4	2	6	23	8	35	21	4	34	15					
		5.17%	3.18%	9.38%	3.65%	4.37%	6.18%	3.05%	2.20%	7.46%	2.77%	5.28%	3.16%	2.35%	4.08%	5.29%	4.05%	9.14%	5.09%	0.94%	3.62%	6.82%	0.95%	3.19%	0.00%	5.15%	5.17%	1.85%	8.04%	3.74%	5.53%	3.08%	7.26%	4.35%	4.80%	7.10%	5.08%	9.72%	6.87%	8.55%	5.69%	3.67%	5.71%	1.52%	6.90%	5.04%	7.34%	12.37%	7.42%	6.06%	12.32%	4.34%					
20	. Миронов Сергей Михайлович	78	1	1	9	1	7	1	2	2	2	0	1	1	1	0	0	4	2	0	4	0	1	0	1	1	0	0	2	0	3	2	0	1	1	1	2	1	0	0	2	3	0	0	0	4	0	3	3	0	6	2					
		0.71%	0.45%	1.04%	1.37%	0.17%	1.08%	0.76%	0.49%	0.88%	0.43%	0.00%	1.05%	0.26%	1.02%	0.00%	0.00%	2.03%	0.93%	0.00%	1.32%	0.00%	0.95%	0.00%	1.04%	0.74%	0.00%	0.00%	1.79%	0.00%	0.79%	3.08%	0.00%	1.09%	0.27%	0.65%	1.69%	0.46%	0.00%	0.00%	0.81%	1.00%	0.00%	0.00%	0.00%	0.88%	0.00%	1.06%	1.06%	0.00%	2.17%	0.58%					
21	. Путин Владимир Владимирович	7474	170	63	434	417	429	107	296	145	330	189	73	248	73	158	62	107	148	56	186	58	76	218	73	68	106	40	59	83	258	44	80	78	275	107	93	158	98	78	136	224	36	86	76	316	80	172	186	42	155	224					
		67.88%	77.27%	65.62%	66.06%	70.08%	66.31%	81.68%	72.37%	63.60%	70.21%	71.32%	76.84%	64.75%	74.49%	75.96%	83.78%	54.31%	68.52%	52.83%	61.18%	65.91%	72.38%	69.65%	76.04%	50.00%	60.92%	74.07%	52.68%	77.57%	67.89%	67.69%	64.52%	84.78%	73.33%	69.03%	78.81%	73.15%	74.81%	66.67%	55.28%	74.67%	51.43%	65.15%	87.36%	69.30%	73.39%	60.78%	65.72%	63.64%	56.16%	64.74%					
22	. Хакамада Ирина Муцуовна	198	6	2	13	15	22	1	4	4	7	3	0	4	1	1	1	3	2	1	5	2	2	2	3	4	1	0	0	1	10	0	0	0	7	1	1	0	2	2	8	9	0	6	0	12	1	2	6	3	14	4					
		1.80%	2.73%	2.08%	1.98%	2.52%	3.40%	0.76%	0.98%	1.75%	1.49%	1.13%	0.00%	1.04%	1.02%	0.48%	1.35%	1.52%	0.93%	0.94%	1.64%	2.27%	1.90%	0.64%	3.12%	2.94%	0.57%	0.00%	0.00%	0.93%	2.63%	0.00%	0.00%	0.00%	1.87%	0.65%	0.85%	0.00%	1.53%	1.71%	3.25%	3.00%	0.00%	4.55%	0.00%	2.63%	0.92%	0.71%	2.12%	4.55%	5.07%	1.16%					
23	. Харитонов Николай Михайлович	2036	24	16	126	106	92	8	70	44	95	50	15	80	17	23	6	45	47	44	75	17	20	58	14	41	48	11	36	14	60	12	25	9	65	28	13	25	18	21	68	45	28	32	4	82	15	50	42	11	53	88					
		18.49%	10.91%	16.67%	19.18%	17.82%	14.22%	6.11%	17.11%	19.30%	20.21%	18.87%	15.79%	20.89%	17.35%	11.06%	8.11%	22.84%	21.76%	41.51%	24.67%	19.32%	19.05%	18.53%	14.58%	30.15%	27.59%	20.37%	32.14%	13.08%	15.79%	18.46%	20.16%	9.78%	17.33%	18.06%	11.02%	11.57%	13.74%	17.95%	27.64%	15.00%	40.00%	24.24%	4.60%	17.98%	13.76%	17.67%	14.84%	16.67%	19.20%	25.43%					
																																																									
24	Против всех	284	11	2	14	16	25	3	16	3	13	2	1	18	0	2	1	5	3	2	16	2	1	12	1	13	7	1	3	2	16	2	4	0	2	3	1	4	2	4	6	4	0	2	1	7	1	7	12	2	4	5					
		2.58%	5.00%	2.08%	2.13%	2.69%	3.86%	2.29%	3.91%	1.32%	2.77%	0.75%	1.05%	4.70%	0.00%	0.96%	1.35%	2.54%	1.39%	1.89%	5.26%	2.27%	0.95%	3.83%	1.04%	9.56%	4.02%	1.85%	2.68%	1.87%	4.21%	3.08%	3.23%	0.00%	0.53%	1.94%	0.85%	1.85%	1.53%	3.42%	2.44%	1.33%	0.00%	1.52%	1.15%	1.54%	0.92%	2.47%	4.24%	3.03%	1.45%	1.45%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
