Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Рязанская																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533					
11	Число полученных открепительных  удостоверений	771	8	2	10	14	14	11	2	5	9	12	10	19	3	26	10	24	10	4	16	41	13	7	31	15	9	29	34	19	3	10	6	10	14	32	37	10	42	42	28	14	15	9	8	7	12	31	14	12	6	2					
12	Число выданных открепительных удостоверений	176	0	0	0	1	1	3	0	0	1	0	3	2	0	10	2	2	0	0	3	10	3	0	9	4	7	3	4	0	0	1	1	1	1	10	18	4	15	14	10	2	6	1	2	1	7	8	1	1	3	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	302	10	4	5	4	16	4	2	26	0	4	3	4	5	6	3	4	3	1	7	5	27	5	3	5	7	4	14	6	12	3	5	1	5	11	9	1	6	14	7	1	3	7	8	5	2	1	1	6	3	4					
14	Число неиспользованных открепительных удостоверений	595	8	2	10	13	13	8	2	5	8	12	7	17	3	16	8	22	10	4	13	31	10	7	22	11	2	26	30	19	3	9	5	9	13	22	19	6	27	28	18	12	9	8	6	6	5	23	13	11	3	1					
15	"Число открепительных удостоверений, выданных в ТИК"	27	0	0	0	0	2	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	2	0	1	1	0	3	0	0	0	0	0	0	0	0	2	3	2	0	1	0	0	0	0	3	1	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	. Глазьев Сергей Юрьевич	814	7	1	10	15	18	13	3	6	5	4	3	16	10	21	12	14	4	5	13	31	11	6	22	19	9	40	33	13	5	12	5	10	13	46	71	18	54	54	47	3	16	2	2	11	16	37	15	5	8	0					
		3.27%	2.24%	0.97%	3.46%	3.57%	3.31%	3.32%	3.53%	2.79%	1.52%	3.70%	0.92%	2.75%	6.67%	2.54%	3.26%	2.12%	1.48%	3.31%	3.32%	2.34%	2.51%	2.27%	2.04%	3.39%	2.77%	4.91%	3.51%	2.52%	5.56%	3.26%	2.18%	2.56%	2.89%	3.88%	5.80%	4.86%	3.60%	4.73%	5.27%	1.09%	3.20%	0.62%	0.79%	4.51%	3.76%	3.74%	2.81%	1.03%	4.30%	0.00%					
19	. Малышкин Олег Александрович	369	3	0	5	5	10	2	1	2	3	4	4	8	1	12	8	4	9	3	4	12	3	4	22	7	3	18	11	6	1	5	3	6	13	23	24	10	16	14	11	3	16	9	0	3	3	18	7	7	2	1					
		1.48%	0.96%	0.00%	1.73%	1.19%	1.84%	0.51%	1.18%	0.93%	0.91%	3.70%	1.23%	1.38%	0.67%	1.45%	2.17%	0.61%	3.32%	1.99%	1.02%	0.91%	0.68%	1.52%	2.04%	1.25%	0.92%	2.21%	1.17%	1.17%	1.11%	1.36%	1.31%	1.53%	2.89%	1.94%	1.96%	2.70%	1.07%	1.23%	1.23%	1.09%	3.20%	2.80%	0.00%	1.23%	0.70%	1.82%	1.31%	1.44%	1.08%	1.79%					
20	. Миронов Сергей Михайлович	148	0	1	0	4	1	4	0	4	2	0	1	3	0	6	3	5	2	1	3	4	1	0	6	0	6	9	5	6	0	2	0	2	5	7	12	1	6	6	1	3	2	3	1	3	2	7	4	2	1	1					
		0.59%	0.00%	0.97%	0.00%	0.95%	0.18%	1.02%	0.00%	1.86%	0.61%	0.00%	0.31%	0.52%	0.00%	0.72%	0.82%	0.76%	0.74%	0.66%	0.77%	0.30%	0.23%	0.00%	0.56%	0.00%	1.85%	1.10%	0.53%	1.17%	0.00%	0.54%	0.00%	0.51%	1.11%	0.59%	0.98%	0.27%	0.40%	0.53%	0.11%	1.09%	0.40%	0.93%	0.40%	1.23%	0.47%	0.71%	0.75%	0.41%	0.54%	1.79%					
21	. Путин Владимир Владимирович	19317	234	83	226	331	447	319	75	154	283	73	236	478	104	659	289	508	219	109	298	1128	344	203	784	457	254	620	747	356	56	293	177	309	355	905	839	251	1178	895	670	234	389	265	211	156	344	737	448	381	154	52					
		77.59%	75.00%	80.58%	78.20%	78.81%	82.32%	81.38%	88.24%	71.63%	86.02%	67.59%	72.62%	82.27%	69.33%	79.59%	78.53%	77.09%	80.81%	72.19%	76.02%	85.13%	78.36%	76.89%	72.53%	81.46%	78.15%	76.07%	79.38%	69.13%	62.22%	79.62%	77.29%	79.03%	78.89%	76.37%	68.55%	67.84%	78.53%	78.44%	75.20%	85.40%	77.80%	82.55%	83.73%	63.93%	80.75%	74.44%	83.90%	78.40%	82.80%	92.86%					
22	. Хакамада Ирина Муцуовна	465	5	1	4	3	4	6	0	3	1	2	3	6	2	18	6	15	3	2	5	16	10	4	23	13	6	17	16	16	4	9	6	7	6	28	28	4	47	20	21	1	11	3	3	5	3	25	11	10	2	1					
		1.87%	1.60%	0.97%	1.38%	0.71%	0.74%	1.53%	0.00%	1.40%	0.30%	1.85%	0.92%	1.03%	1.33%	2.17%	1.63%	2.28%	1.11%	1.32%	1.28%	1.21%	2.28%	1.52%	2.13%	2.32%	1.85%	2.09%	1.70%	3.11%	4.44%	2.45%	2.62%	1.79%	1.33%	2.36%	2.29%	1.08%	3.13%	1.75%	2.36%	0.36%	2.20%	0.93%	1.19%	2.05%	0.70%	2.53%	2.06%	2.06%	1.08%	1.79%					
23	. Харитонов Николай Михайлович	2836	49	14	29	42	33	39	3	44	24	25	69	49	24	67	40	81	29	17	46	97	56	36	176	34	34	93	107	99	21	36	25	44	45	130	184	67	157	127	104	18	46	23	28	51	44	114	36	63	16	1					
		11.39%	15.71%	13.59%	10.03%	10.00%	6.08%	9.95%	3.53%	20.47%	7.29%	23.15%	21.23%	8.43%	16.00%	8.09%	10.87%	12.29%	10.70%	11.26%	11.73%	7.32%	12.76%	13.64%	16.28%	6.06%	10.46%	11.41%	11.37%	19.22%	23.33%	9.78%	10.92%	11.25%	10.00%	10.97%	15.03%	18.11%	10.47%	11.13%	11.67%	6.57%	9.20%	7.17%	11.11%	20.90%	10.33%	11.52%	6.74%	12.96%	8.60%	1.79%					
																																																									
24	Против всех	571	5	1	4	10	13	9	3	1	8	0	4	17	4	27	9	17	3	10	6	23	9	7	33	20	8	13	16	8	1	3	7	10	7	29	40	12	34	16	29	4	10	9	6	7	10	27	11	8	3	0					
		2.29%	1.60%	0.97%	1.38%	2.38%	2.39%	2.30%	3.53%	0.47%	2.43%	0.00%	1.23%	2.93%	2.67%	3.26%	2.45%	2.58%	1.11%	6.62%	1.53%	1.74%	2.05%	2.65%	3.05%	3.57%	2.46%	1.60%	1.70%	1.55%	1.11%	0.82%	3.06%	2.56%	1.56%	2.45%	3.27%	3.24%	2.27%	1.40%	3.25%	1.46%	2.00%	2.80%	2.38%	2.87%	2.35%	2.73%	2.06%	1.65%	1.61%	0.00%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
