Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																										
Дата голосования: 04.12.2011																																																										
																																																										
"Наименование Избирательной комиссии:    Саратов, Октябрьская"																																																										
																																																										
Сводная таблица результатов выборов																																																										
																																																										
		Сумма	УИК №283	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	2770	70	65	96	90	68	65	37	72	30	53	55	55	57	49	54	102	86	68	68	70	89	77	63	61	41	67	66	44	61	59	45	90	82	94	100	88	94	76	35	40	52	0	0	0	0	0	0	0	0	0	36					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	4808	38	36	11	19	17	16	3	23	116	78	30	28	56	16	83	13	86	119	160	251	17	31	147	23	58	27	34	13	52	24	17	126	29	37	185	152	10	268	40	168	190	122	200	48	29	64	245	144	279	751	79					
14	Число погашенных неиспользованных открепительных удостоверений	666	0	35	4	10	32	35	33	28	40	17	15	45	13	21	16	38	24	2	2	0	11	3	7	9	29	3	4	26	9	11	25	0	18	6	0	7	1	0	35	30	18	0	0	0	0	0	0	0	0	0	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	191	6	3	8	7	5	4	2	5	8	2	3	5	1	9	3	4	6	5	7	6	5	5	5	3	6	3	9	2	4	3	1	3	7	4	7	10	3	3	2	1	6	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6263	256	141	195	225	168	10	129	74	118	193	157	104	180	131	256	182	30	233	55	225	180	171	181	144	164	152	83	21	82	192	131	145	246	205	208	83	163	43	50	91	109	7	5	6	18	3	24	44	19	115	116					
		10.52%	14.18%	16.65%	14.82%	16.97%	16.20%	0.59%	11.46%	4.63%	13.98%	13.70%	10.77%	10.84%	17.46%	10.36%	17.06%	16.74%	1.51%	16.88%	3.24%	14.26%	15.32%	15.42%	10.90%	9.64%	12.96%	11.48%	7.48%	2.26%	5.67%	19.73%	19.61%	7.57%	20.13%	18.82%	12.55%	6.12%	10.95%	1.99%	9.38%	15.17%	13.83%	4.00%	2.50%	2.78%	4.40%	1.64%	3.05%	5.98%	3.28%	9.98%	5.30%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4637	132	60	120	121	93	102	117	128	157	170	76	50	96	83	247	89	143	107	146	119	132	120	153	53	85	86	77	121	51	106	77	120	152	22	158	58	131	84	64	92	97	1	0	4	8	3	11	30	5	74	106					
		7.79%	7.31%	7.08%	9.12%	9.13%	8.97%	5.99%	10.39%	8.01%	18.60%	12.07%	5.21%	5.21%	9.31%	6.56%	16.46%	8.19%	7.21%	7.75%	8.61%	7.54%	11.23%	10.82%	9.22%	3.55%	6.72%	6.50%	6.94%	12.99%	3.53%	10.89%	11.53%	6.27%	12.44%	2.02%	9.54%	4.27%	8.80%	3.91%	12.01%	15.33%	12.31%	0.57%	0.00%	1.85%	1.96%	1.64%	1.40%	4.08%	0.86%	6.42%	4.84%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	401	14	3	12	19	10	4	9	22	9	18	2	0	7	0	23	9	1	1	0	12	0	22	13	9	0	15	3	0	2	19	0	6	14	14	22	9	2	19	5	5	6	0	1	1	1	0	0	3	3	14	18					
		0.67%	0.78%	0.35%	0.91%	1.43%	0.96%	0.23%	0.80%	1.38%	1.07%	1.28%	0.14%	0.00%	0.68%	0.00%	1.53%	0.83%	0.05%	0.07%	0.00%	0.76%	0.00%	1.98%	0.78%	0.60%	0.00%	1.13%	0.27%	0.00%	0.14%	1.95%	0.00%	0.31%	1.15%	1.29%	1.33%	0.66%	0.13%	0.88%	0.94%	0.83%	0.76%	0.00%	0.50%	0.46%	0.24%	0.00%	0.00%	0.41%	0.52%	1.22%	0.82%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9128	283	193	261	311	278	85	200	259	109	321	84	175	256	172	241	246	84	382	312	336	129	235	253	157	203	191	178	176	287	237	174	210	308	273	314	183	247	150	95	86	121	1	2	3	17	4	13	37	9	124	123					
		15.33%	15.68%	22.79%	19.83%	23.45%	26.81%	4.99%	17.76%	16.21%	12.91%	22.78%	5.76%	18.25%	24.83%	13.60%	16.06%	22.63%	4.23%	27.68%	18.40%	21.29%	10.98%	21.19%	15.24%	10.51%	16.05%	14.43%	16.04%	18.90%	19.86%	24.36%	26.05%	10.97%	25.20%	25.07%	18.95%	13.49%	16.60%	6.97%	17.82%	14.33%	15.36%	0.57%	1.00%	1.39%	4.16%	2.19%	1.65%	5.03%	1.55%	10.76%	5.62%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2387	163	80	100	180	66	3	87	133	37	85	16	30	71	0	56	76	56	124	0	91	5	92	62	13	0	64	21	59	3	57	53	23	105	70	78	51	12	2	24	29	20	1	1	0	3	3	5	14	4	46	13					
		4.01%	9.03%	9.45%	7.60%	13.57%	6.36%	0.18%	7.73%	8.32%	4.38%	6.03%	1.10%	3.13%	6.89%	0.00%	3.73%	6.99%	2.82%	8.99%	0.00%	5.77%	0.43%	8.30%	3.73%	0.87%	0.00%	4.83%	1.89%	6.34%	0.21%	5.86%	7.93%	1.20%	8.59%	6.43%	4.71%	3.76%	0.81%	0.09%	4.50%	4.83%	2.54%	0.57%	0.50%	0.00%	0.73%	1.64%	0.64%	1.90%	0.69%	3.99%	0.59%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	35759	908	368	598	438	402	1498	568	950	395	577	1064	578	397	879	634	458	1670	532	1183	756	727	446	959	1095	812	797	722	536	1019	348	214	1405	368	483	798	946	927	1828	288	284	411	164	191	201	353	169	724	601	538	751	1801					
		60.07%	50.30%	43.45%	45.44%	33.03%	38.77%	87.91%	50.44%	59.45%	46.80%	40.95%	72.98%	60.27%	38.51%	69.49%	42.24%	42.13%	84.17%	38.55%	69.75%	47.91%	61.87%	40.22%	57.77%	73.29%	64.19%	60.20%	65.05%	57.57%	70.52%	35.77%	32.04%	73.37%	30.11%	44.35%	48.16%	69.71%	62.30%	84.98%	54.03%	47.33%	52.16%	93.71%	95.50%	93.06%	86.31%	92.35%	91.99%	81.66%	92.92%	65.19%	82.24%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	258	7	2	10	7	5	2	3	12	7	17	3	0	8	0	19	9	0	1	0	15	0	3	9	3	0	4	2	0	1	2	10	3	11	7	13	6	6	25	0	3	8	0	0	0	0	0	0	0	0	11	4					
		0.43%	0.39%	0.24%	0.76%	0.53%	0.48%	0.12%	0.27%	0.75%	0.83%	1.21%	0.21%	0.00%	0.78%	0.00%	1.27%	0.83%	0.00%	0.07%	0.00%	0.95%	0.00%	0.27%	0.54%	0.20%	0.00%	0.30%	0.18%	0.00%	0.07%	0.21%	1.50%	0.16%	0.90%	0.64%	0.78%	0.44%	0.40%	1.16%	0.00%	0.50%	1.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.95%	0.18%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
