Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																									
Дата голосования: 04.12.2011																																																									
																																																									
Наименование Избирательной комиссии:    Печорская городская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1424	22	27	29	22	3	10	40	32	25	23	63	20	4	30	19	41	60	6	25	30	29	35	37	19	28	30	27	27	34	47	36	32	13	7	2	31	26	70	4	28	12	8	57	132	2	40	15	15	50	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	691	18	53	7	8	0	8	17	10	7	8	2	2	3	7	4	14	0	5	0	4	6	28	19	13	26	27	17	69	18	28	16	16	6	3	1	74	17	4	3	5	15	4	27	26	1	2	1	1	41	0					
14	Число погашенных неиспользованных открепительных удостоверений	128	0	0	0	0	2	0	0	2	0	0	7	0	6	0	1	4	0	4	10	0	2	0	0	0	0	0	1	3	1	0	1	2	0	0	0	24	4	0	0	0	3	2	13	23	13	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	148	5	4	9	4	0	0	3	4	5	1	5	2	0	1	2	2	1	0	0	4	4	8	6	7	4	10	12	6	7	8	5	3	4	0	1	5	2	0	0	0	0	1	0	2	1	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4920	172	171	166	139	47	17	41	201	189	186	18	21	6	22	14	76	34	3	17	185	144	192	198	186	193	198	199	196	208	191	190	169	102	35	2	244	108	39	16	46	15	10	46	152	7	15	8	10	44	32					
		13.27%	21.53%	17.01%	18.24%	18.76%	9.25%	18.68%	17.67%	20.10%	11.39%	11.36%	12.00%	17.21%	7.79%	13.02%	13.46%	22.42%	18.68%	8.82%	18.68%	11.36%	11.33%	16.70%	18.70%	11.33%	18.52%	11.37%	11.43%	11.28%	11.19%	11.33%	11.37%	11.33%	11.51%	14.29%	3.57%	11.33%	11.18%	19.21%	19.05%	20.72%	15.00%	10.75%	15.13%	11.05%	11.67%	10.79%	11.76%	12.82%	17.32%	14.10%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3775	101	159	149	109	120	24	47	135	125	123	25	10	10	21	16	65	27	6	21	122	95	166	129	123	131	131	232	130	138	126	126	111	67	37	2	161	72	18	14	18	29	16	66	101	9	20	16	9	35	32					
		10.18%	12.64%	15.82%	16.37%	14.71%	23.62%	26.37%	20.26%	13.50%	7.53%	7.51%	16.67%	8.20%	12.99%	12.43%	15.38%	19.17%	14.84%	17.65%	23.08%	7.49%	7.47%	14.43%	12.18%	7.49%	12.57%	7.52%	13.33%	7.48%	7.43%	7.47%	7.54%	7.44%	7.56%	15.10%	3.57%	7.48%	7.45%	8.87%	16.67%	8.11%	29.00%	17.20%	21.71%	7.35%	15.00%	14.39%	23.53%	11.54%	13.78%	14.10%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	204	12	10	17	11	10	1	2	20	1	1	9	1	0	3	2	3	2	1	1	1	1	26	13	1	17	1	1	1	1	1	1	1	1	4	0	1	1	2	1	2	2	0	6	1	1	1	2	1	3	2					
		0.55%	1.50%	0.99%	1.87%	1.48%	1.97%	1.10%	0.86%	2.00%	0.06%	0.06%	6.00%	0.82%	0.00%	1.78%	1.92%	0.88%	1.10%	2.94%	1.10%	0.06%	0.08%	2.26%	1.23%	0.06%	1.63%	0.06%	0.06%	0.06%	0.05%	0.06%	0.06%	0.07%	0.11%	1.63%	0.00%	0.05%	0.10%	0.99%	1.19%	0.90%	2.00%	0.00%	1.97%	0.07%	1.67%	0.72%	2.94%	1.28%	1.18%	0.88%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5339	140	170	156	129	60	18	14	158	226	223	24	12	2	25	12	42	28	1	16	221	172	245	216	223	229	237	138	235	249	229	228	202	122	53	10	292	130	28	9	32	14	16	33	183	6	16	7	10	65	33					
		14.40%	17.52%	16.92%	17.14%	17.41%	11.81%	19.78%	6.03%	15.80%	13.62%	13.61%	16.00%	9.84%	2.60%	14.79%	11.54%	12.39%	15.38%	2.94%	17.58%	13.57%	13.53%	21.30%	20.40%	13.58%	21.98%	13.61%	7.93%	13.52%	13.40%	13.58%	13.64%	13.55%	13.77%	21.63%	17.86%	13.56%	13.46%	13.79%	10.71%	14.41%	14.00%	17.20%	10.86%	13.31%	10.00%	11.51%	10.29%	12.82%	25.59%	14.54%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	349	32	29	31	15	5	0	8	41	1	1	1	2	2	4	1	5	3	0	0	1	1	41	46	1	40	1	1	1	1	1	1	1	1	3	1	1	1	1	1	4	0	0	6	1	1	1	3	0	3	3					
		0.94%	4.01%	2.89%	3.41%	2.02%	0.98%	0.00%	3.45%	4.10%	0.06%	0.06%	0.67%	1.64%	2.60%	2.37%	0.96%	1.47%	1.65%	0.00%	0.00%	0.06%	0.08%	3.57%	4.34%	0.06%	3.84%	0.06%	0.06%	0.06%	0.05%	0.06%	0.06%	0.07%	0.11%	1.22%	1.79%	0.05%	0.10%	0.49%	1.19%	1.80%	0.00%	0.00%	1.97%	0.07%	1.67%	0.72%	4.41%	0.00%	1.18%	1.32%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	22157	323	432	364	320	252	29	118	410	1116	1103	71	69	57	88	59	136	82	23	35	1097	857	445	426	1107	413	1173	1169	1174	1260	1137	1124	1006	592	108	36	1453	653	108	42	115	37	47	143	936	36	81	32	47	96	120					
		59.75%	40.43%	42.99%	40.00%	43.18%	49.61%	31.87%	50.86%	41.00%	67.27%	67.34%	47.33%	56.56%	74.03%	52.07%	56.73%	40.12%	45.05%	67.65%	38.46%	67.38%	67.43%	38.70%	40.23%	67.42%	39.64%	67.34%	67.15%	67.55%	67.81%	67.44%	67.27%	67.47%	66.82%	44.08%	64.29%	67.49%	67.60%	53.20%	50.00%	51.80%	37.00%	50.54%	47.04%	68.07%	60.00%	58.27%	47.06%	60.26%	37.80%	52.86%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	112	6	9	9	4	5	2	0	6	1	1	2	1	0	3	0	3	3	0	1	1	1	9	9	1	10	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	1	2	4					
		0.30%	0.75%	0.90%	0.99%	0.54%	0.98%	2.20%	0.00%	0.60%	0.06%	0.06%	1.33%	0.82%	0.00%	1.78%	0.00%	0.88%	1.65%	0.00%	1.10%	0.06%	0.08%	0.78%	0.85%	0.06%	0.96%	0.06%	0.06%	0.06%	0.05%	0.06%	0.06%	0.07%	0.11%	0.41%	1.79%	0.05%	0.10%	0.00%	1.19%	0.45%	1.00%	0.00%	0.33%	0.07%	0.00%	0.72%	0.00%	1.28%	0.79%	1.76%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
