Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
Наименование Избирательной комиссии:    Печорская городская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126					
14	Число погашенных неиспользованных открепительных удостоверений	41	0	0	0	0	0	0	0	2	0	0	2	4	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	3	3	0	2	0	3	0	0	0	2	0	3	0	3	0	0	0	1	4	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1014	12	13	26	14	3	21	5	3	166	2	7	2	25	31	19	26	184	19	159	27	86	21	19	15	7	0	18	3	2	1	5	4	2	25	1	0	0	5	0	0	1	2	2	13	1	7	3	0	1	6					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	1.Политическая партия «Аграрная партия России»	768	30	26	32	4	20	36	29	15	4	3	6	12	37	3	39	47	10	57	7	6	4	53	51	21	4	5	54	14	12	0	6	4	0	17	0	3	1	17	3	5	1	8	2	14	8	11	12	0	1	14					
		2.40%	3.02%	2.16%	2.92%	0.29%	2.08%	3.21%	2.72%	2.72%	1.41%	1.11%	0.66%	2.82%	2.48%	0.23%	3.33%	3.80%	0.83%	4.80%	0.60%	0.46%	0.32%	4.32%	3.56%	3.07%	1.57%	4.95%	3.64%	2.46%	4.20%	0.00%	2.37%	1.24%	0.00%	2.00%	0.00%	1.59%	1.32%	8.85%	2.36%	6.33%	1.04%	4.35%	1.92%	3.63%	3.03%	2.61%	6.82%	0.00%	1.06%	5.28%					
19	2.Всероссийская политическая партия «Гражданская Сила»	254	8	18	14	2	14	16	11	9	0	3	0	9	29	2	9	22	1	11	3	11	3	10	14	5	0	1	4	4	0	0	2	5	0	5	0	2	0	0	0	0	0	1	1	1	2	1	0	0	1	0					
		0.79%	0.80%	1.49%	1.28%	0.15%	1.46%	1.43%	1.03%	1.63%	0.00%	1.11%	0.00%	2.12%	1.94%	0.15%	0.77%	1.78%	0.08%	0.93%	0.26%	0.85%	0.24%	0.82%	0.98%	0.73%	0.00%	0.99%	0.27%	0.70%	0.00%	0.00%	0.79%	1.55%	0.00%	0.59%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.96%	0.26%	0.76%	0.24%	0.00%	0.00%	1.06%	0.00%					
20	3.Политическая партия «Демократическая партия России»	45	0	4	2	4	1	2	4	1	0	1	0	2	1	1	1	3	2	2	2	1	2	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0					
		0.14%	0.00%	0.33%	0.18%	0.29%	0.10%	0.18%	0.38%	0.18%	0.00%	0.37%	0.00%	0.47%	0.07%	0.08%	0.09%	0.24%	0.17%	0.17%	0.17%	0.08%	0.16%	0.08%	0.21%	0.00%	0.00%	0.00%	0.07%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2996	100	115	88	103	70	126	108	60	9	14	61	16	142	128	142	146	159	148	125	127	137	149	147	54	9	0	134	33	34	2	21	27	11	92	2	10	2	8	3	2	5	13	4	20	13	31	15	0	17	14					
		9.37%	10.05%	9.54%	8.02%	7.52%	7.28%	11.25%	10.14%	10.89%	3.18%	5.19%	6.71%	3.76%	9.52%	9.60%	12.13%	11.81%	13.12%	12.47%	10.78%	9.82%	10.96%	12.15%	10.25%	7.88%	3.54%	0.00%	9.03%	5.81%	11.89%	2.94%	8.30%	8.36%	10.78%	10.84%	3.23%	5.29%	2.63%	4.17%	2.36%	2.53%	5.21%	7.07%	3.85%	5.18%	4.92%	7.35%	8.52%	0.00%	18.09%	5.28%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	217	8	6	8	10	8	4	7	0	2	0	3	2	11	9	8	13	9	12	6	6	17	7	9	6	0	0	4	6	2	0	2	1	1	5	1	1	1	1	1	2	1	0	0	3	1	12	0	0	0	1					
		0.68%	0.80%	0.50%	0.73%	0.73%	0.83%	0.36%	0.66%	0.00%	0.71%	0.00%	0.33%	0.47%	0.74%	0.68%	0.68%	1.05%	0.74%	1.01%	0.52%	0.46%	1.36%	0.57%	0.63%	0.88%	0.00%	0.00%	0.27%	1.06%	0.70%	0.00%	0.79%	0.31%	0.98%	0.59%	1.61%	0.53%	1.32%	0.52%	0.79%	2.53%	1.04%	0.00%	0.00%	0.78%	0.38%	2.84%	0.00%	0.00%	0.00%	0.38%					
23	6.Политическая партия «Партия социальной справедливости»	68	1	1	2	2	4	2	0	2	1	0	0	0	2	1	2	0	1	6	0	4	0	2	12	2	1	0	5	3	2	0	1	2	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	2					
		0.21%	0.10%	0.08%	0.18%	0.15%	0.42%	0.18%	0.00%	0.36%	0.35%	0.00%	0.00%	0.00%	0.13%	0.08%	0.17%	0.00%	0.08%	0.51%	0.00%	0.31%	0.00%	0.16%	0.84%	0.29%	0.39%	0.00%	0.34%	0.53%	0.70%	0.00%	0.40%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	1.09%	0.00%	0.00%	0.00%	0.24%	0.57%	0.00%	0.00%	0.75%					
24	7.Политическая партия «Либерально-демократическая партия России»	3729	129	144	139	146	114	134	123	53	15	35	107	68	193	167	122	131	144	126	140	173	134	139	147	76	22	11	168	59	47	10	23	41	2	84	10	15	13	22	24	14	8	15	12	42	51	60	29	6	16	26					
		11.66%	12.96%	11.95%	12.67%	10.66%	11.85%	11.96%	11.55%	9.62%	5.30%	12.96%	11.77%	16.00%	12.94%	12.53%	10.42%	10.60%	11.88%	10.61%	12.07%	13.38%	10.72%	11.34%	10.25%	11.09%	8.66%	10.89%	11.32%	10.39%	16.43%	14.71%	9.09%	12.69%	1.96%	9.89%	16.13%	7.94%	17.11%	11.46%	18.90%	17.72%	8.33%	8.15%	11.54%	10.88%	19.32%	14.22%	16.48%	12.00%	17.02%	9.81%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2577	104	95	118	100	83	75	98	37	10	21	33	10	109	110	108	107	115	116	73	115	100	94	123	58	20	6	135	54	21	1	24	19	3	88	5	19	4	13	6	1	18	7	4	34	15	28	11	1	9	19					
		8.06%	10.45%	7.88%	10.76%	7.30%	8.63%	6.70%	9.20%	6.72%	3.53%	7.78%	3.63%	2.35%	7.31%	8.25%	9.22%	8.66%	9.49%	9.77%	6.29%	8.89%	8.00%	7.67%	8.58%	8.47%	7.87%	5.94%	9.10%	9.51%	7.34%	1.47%	9.49%	5.88%	2.94%	10.37%	8.06%	10.05%	5.26%	6.77%	4.72%	1.27%	18.75%	3.80%	3.85%	8.81%	5.68%	6.64%	6.25%	2.00%	9.57%	7.17%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	191	11	10	6	4	9	13	8	2	2	1	2	4	22	7	9	6	3	6	2	1	4	4	6	4	2	3	10	6	2	0	3	2	0	4	0	2	0	0	1	0	1	1	1	3	1	1	0	1	1	0					
		0.60%	1.11%	0.83%	0.55%	0.29%	0.94%	1.16%	0.75%	0.36%	0.71%	0.37%	0.22%	0.94%	1.47%	0.53%	0.77%	0.49%	0.25%	0.51%	0.17%	0.08%	0.32%	0.33%	0.42%	0.58%	0.79%	2.97%	0.67%	1.06%	0.70%	0.00%	1.19%	0.62%	0.00%	0.47%	0.00%	1.06%	0.00%	0.00%	0.79%	0.00%	1.04%	0.54%	0.96%	0.78%	0.38%	0.24%	0.00%	2.00%	1.06%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20466	573	759	657	972	618	665	659	352	237	187	682	295	912	886	699	722	744	662	782	840	837	736	889	444	195	74	949	375	159	54	167	213	82	531	44	135	55	128	89	52	59	130	79	263	171	274	106	42	46	185					
		63.99%	57.59%	62.99%	59.89%	70.95%	64.24%	59.38%	61.88%	63.88%	83.75%	69.26%	75.03%	69.41%	61.13%	66.47%	59.69%	58.41%	61.39%	55.77%	67.41%	64.97%	66.96%	60.03%	61.99%	64.82%	76.77%	73.27%	63.95%	66.02%	55.59%	79.41%	66.01%	65.94%	80.39%	62.54%	70.97%	71.43%	72.37%	66.67%	70.08%	65.82%	61.46%	70.65%	75.96%	68.13%	64.77%	64.93%	60.23%	84.00%	48.94%	69.81%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	354	17	16	17	7	10	32	12	14	0	0	4	5	18	8	19	24	8	23	6	3	1	23	25	7	1	0	15	2	3	0	3	4	2	11	0	1	0	0	0	2	0	0	0	3	2	2	1	0	0	3					
		1.11%	1.71%	1.33%	1.55%	0.51%	1.04%	2.86%	1.13%	2.54%	0.00%	0.00%	0.44%	1.18%	1.21%	0.60%	1.62%	1.94%	0.66%	1.94%	0.52%	0.23%	0.08%	1.88%	1.74%	1.02%	0.39%	0.00%	1.01%	0.35%	1.05%	0.00%	1.19%	1.24%	1.96%	1.30%	0.00%	0.53%	0.00%	0.00%	0.00%	2.53%	0.00%	0.00%	0.00%	0.78%	0.76%	0.47%	0.57%	0.00%	0.00%	1.13%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
