Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Прикубанская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	213	34	22	4	3	2	41	29	1	2	0	2	6	1	4	2	0	5	3	7	12	1	10	16	6					
		1.44%	2.86%	5.22%	2.05%	0.73%	1.61%	7.19%	4.08%	0.58%	1.86%	0.0%	0.51%	1.99%	0.29%	0.96%	0.59%	0.0%	2.04%	0.70%	0.68%	1.42%	0.47%	0.90%	1.87%	0.19%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	248	12	0	0	2	1	7	3	0	2	1	0	14	1	4	3	140	5	2	3	14	0	12	11	11					
		1.67%	1.01%	0.0%	0.0%	0.49%	0.80%	1.22%	0.42%	0.0%	1.86%	0.21%	0.0%	4.65%	0.29%	0.96%	0.89%	16.03%	2.04%	0.47%	0.29%	1.66%	0.0%	1.08%	1.28%	0.35%					
22	"5. ""За Русь Святую"""	30	13	0	1	0	1	2	1	0	0	0	0	1	2	0	1	0	1	0	0	3	0	4	0	0					
		0.20%	1.09%	0.0%	0.51%	0.0%	0.80%	0.35%	0.14%	0.0%	0.0%	0.0%	0.0%	0.33%	0.59%	0.0%	0.29%	0.0%	0.40%	0.0%	0.0%	0.35%	0.0%	0.36%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	38	1	0	8	1	1	4	2	0	0	0	0	0	0	1	0	2	1	3	2	0	2	0	6	4					
		0.25%	0.08%	0.0%	4.10%	0.24%	0.80%	0.70%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.22%	0.40%	0.70%	0.19%	0.0%	0.95%	0.0%	0.70%	0.12%					
24	"7. ""Новый курс - Автомобильная Россия"""	45	3	1	0	2	1	3	3	0	0	0	2	0	0	0	4	2	3	0	0	5	3	5	6	2					
		0.30%	0.25%	0.23%	0.0%	0.49%	0.80%	0.52%	0.42%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	1.19%	0.22%	1.22%	0.0%	0.0%	0.59%	1.42%	0.45%	0.70%	0.06%					
25	"8. ""Народно-республиканская партия России"""	28	2	0	2	2	0	2	2	0	1	0	0	6	0	4	0	0	1	0	0	0	1	2	2	1					
		0.18%	0.16%	0.0%	1.02%	0.49%	0.0%	0.35%	0.28%	0.0%	0.93%	0.0%	0.0%	1.99%	0.0%	0.96%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.47%	0.18%	0.23%	0.03%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	0	4	0					
		0.08%	0.08%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.23%	0.09%	0.23%	0.0%	0.0%	0.46%	0.0%					
27	"10. ""Аграрная партия России"""	273	23	6	7	17	8	19	45	1	2	1	0	9	4	8	24	15	4	2	8	23	3	17	10	17					
		1.84%	1.93%	1.42%	3.58%	4.18%	6.45%	3.33%	6.33%	0.58%	1.86%	0.21%	0.0%	2.99%	1.19%	1.93%	7.18%	1.71%	1.63%	0.47%	0.78%	2.73%	1.42%	1.53%	1.17%	0.55%					
28	"11. ""Истинные патриоты России"""	624	24	30	5	6	1	1	23	0	6	3	7	11	13	59	52	125	13	9	26	44	0	63	8	95					
		4.22%	2.02%	7.12%	2.56%	1.47%	0.80%	0.17%	3.23%	0.0%	5.60%	0.64%	1.81%	3.65%	3.88%	14.28%	15.56%	14.31%	5.32%	2.12%	2.55%	5.22%	0.0%	5.70%	0.93%	3.08%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	353	5	21	3	3	2	10	2	1	5	0	2	5	2	4	4	17	3	13	43	140	0	57	3	8					
		2.38%	0.42%	4.98%	1.53%	0.73%	1.61%	1.75%	0.28%	0.58%	4.67%	0.0%	0.51%	1.66%	0.59%	0.96%	1.19%	1.94%	1.22%	3.06%	4.22%	16.62%	0.0%	5.16%	0.35%	0.25%					
30	"13. ""Демократическая партия России"""	41	6	1	3	0	0	1	1	0	2	0	2	1	1	0	1	1	2	2	2	6	2	2	2	3					
		0.27%	0.50%	0.23%	1.53%	0.0%	0.0%	0.17%	0.14%	0.0%	1.86%	0.0%	0.51%	0.33%	0.29%	0.0%	0.29%	0.11%	0.81%	0.47%	0.19%	0.71%	0.95%	0.18%	0.23%	0.09%					
31	"14. ""Великая Россия - Евразийский Союз"""	291	22	3	0	2	0	2	5	0	4	1	3	6	4	3	1	6	5	2	5	33	4	81	6	93					
		1.96%	1.85%	0.71%	0.0%	0.49%	0.0%	0.35%	0.70%	0.0%	3.73%	0.21%	0.77%	1.99%	1.19%	0.72%	0.29%	0.68%	2.04%	0.47%	0.49%	3.91%	1.90%	7.33%	0.70%	3.01%					
32	"15. ""Партия СЛОН"""	19	1	0	0	0	0	2	1	0	2	0	0	1	0	0	0	0	2	0	1	2	2	2	1	2					
		0.12%	0.08%	0.0%	0.0%	0.0%	0.0%	0.35%	0.14%	0.0%	1.86%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.09%	0.23%	0.95%	0.18%	0.11%	0.06%					
33	"16. ""Родина"" (народно-патриотический союз)"""	522	46	6	10	12	3	88	20	0	3	2	4	2	4	4	8	13	2	9	14	35	7	162	44	24					
		3.53%	3.87%	1.42%	5.12%	2.95%	2.41%	15.43%	2.81%	0.0%	2.80%	0.42%	1.03%	0.66%	1.19%	0.96%	2.39%	1.48%	0.81%	2.12%	1.37%	4.15%	3.33%	14.67%	5.15%	0.77%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	61	3	2	1	1	2	1	2	1	4	0	3	3	5	2	2	3	0	5	3	4	1	3	3	7					
		0.41%	0.25%	0.47%	0.51%	0.24%	1.61%	0.17%	0.28%	0.58%	3.73%	0.0%	0.77%	0.99%	1.49%	0.48%	0.59%	0.34%	0.0%	1.17%	0.29%	0.47%	0.47%	0.27%	0.35%	0.22%					
35	"18. ""ЛДПР"""	483	101	2	13	41	9	83	62	7	2	2	4	4	6	7	12	20	2	6	15	33	1	36	9	6					
		3.26%	8.50%	0.47%	6.66%	10.09%	7.25%	14.56%	8.73%	4.11%	1.86%	0.42%	1.03%	1.32%	1.79%	1.69%	3.59%	2.29%	0.81%	1.41%	1.47%	3.91%	0.47%	3.26%	1.05%	0.19%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	133	24	1	2	3	2	7	6	1	1	4	4	3	0	5	8	0	5	7	6	19	4	0	10	11					
		0.89%	2.02%	0.23%	1.02%	0.73%	1.61%	1.22%	0.84%	0.58%	0.93%	0.85%	1.03%	0.99%	0.0%	1.21%	2.39%	0.0%	2.04%	1.65%	0.58%	2.25%	1.90%	0.0%	1.17%	0.35%					
37	"20. ""Политическая партия ""Единая Россия"""	7101	520	223	84	251	63	158	376	139	38	399	248	102	230	238	172	271	113	260	630	234	137	364	478	1373					
		48.04%	43.80%	52.96%	43.07%	61.82%	50.80%	27.71%	52.95%	81.76%	35.51%	85.25%	64.41%	33.88%	68.65%	57.62%	51.49%	31.04%	46.31%	61.32%	61.88%	27.79%	65.23%	32.97%	55.97%	44.52%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	4	1	0	2	1	1	1	1	0	1	0	0	3	0	2	0	1	2	0	0	4	3	3	7					
		0.25%	0.33%	0.23%	0.0%	0.49%	0.80%	0.17%	0.14%	0.58%	0.0%	0.21%	0.0%	0.0%	0.89%	0.0%	0.59%	0.0%	0.40%	0.47%	0.0%	0.0%	1.90%	0.27%	0.35%	0.22%					
39	"22. ""Развитие предпринимательства"""	21	2	0	0	1	0	1	0	0	1	0	0	1	2	1	2	2	1	2	0	0	0	1	0	4					
		0.14%	0.16%	0.0%	0.0%	0.24%	0.0%	0.17%	0.0%	0.0%	0.93%	0.0%	0.0%	0.33%	0.59%	0.24%	0.59%	0.22%	0.40%	0.47%	0.0%	0.0%	0.0%	0.09%	0.0%	0.12%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1627	130	25	18	37	12	86	86	7	15	31	97	60	26	30	17	118	45	63	114	129	18	200	140	123					
		11.00%	10.95%	5.93%	9.23%	9.11%	9.67%	15.08%	12.11%	4.11%	14.01%	6.62%	25.19%	19.93%	7.76%	7.26%	5.08%	13.51%	18.44%	14.85%	11.19%	15.32%	8.57%	18.11%	16.39%	3.98%					
																															
41	Против всех	314	45	6	2	7	1	27	16	5	4	4	4	29	4	9	7	11	6	7	17	34	2	19	27	21					
		2.12%	3.79%	1.42%	1.02%	1.72%	0.80%	4.73%	2.25%	2.94%	3.73%	0.85%	1.03%	9.63%	1.19%	2.17%	2.09%	1.26%	2.45%	1.65%	1.66%	4.03%	0.95%	1.72%	3.16%	0.68%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
