Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Шахунская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №2450	УИК №2451	УИК №2452	УИК №2453	УИК №2454	УИК №2455	УИК №2456	УИК №2457	УИК №2458	УИК №2459	УИК №2460	УИК №2461	УИК №2462	УИК №2463	УИК №2464	УИК №2465	УИК №2466	УИК №2467	УИК №2468	УИК №2469	УИК №2470	УИК №2471	УИК №2472	УИК №2473	УИК №2474	УИК №2475	УИК №2476	УИК №2477	УИК №2478	УИК №2479	УИК №2480	УИК №2481	УИК №2482	УИК №2483	УИК №2484	УИК №2485	УИК №2486					
		1.26%	1.67%	1.22%	0.86%	1.65%	1.55%	1.23%	1.10%	1.24%	1.85%	0.47%	2.04%	1.87%	1.14%	2.08%	1.77%	1.88%	0.82%	0.0%	0.0%	0.0%	2.12%	0.84%	0.0%	0.35%	1.95%	0.27%	1.44%	0.58%	0.0%	1.08%	0.0%	1.25%	0.79%	0.97%	1.94%	0.32%	0.0%					
22	"5. ""За Русь Святую"""	175	23	10	18	12	13	11	3	14	15	2	3	3	2	4	4	4	4	0	1	1	2	0	1	2	1	0	1	2	5	0	1	3	1	6	3	0	0					
		1.02%	2.14%	0.81%	1.73%	1.10%	1.26%	2.25%	0.82%	1.73%	1.54%	0.31%	0.38%	0.70%	0.57%	0.34%	1.01%	1.50%	1.09%	0.0%	0.76%	0.73%	2.12%	0.0%	0.32%	0.70%	0.39%	0.0%	0.72%	0.39%	4.54%	0.0%	0.55%	0.94%	0.79%	0.97%	1.94%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	37	1	2	1	0	2	2	0	2	2	1	1	1	2	1	0	1	2	1	0	0	0	0	1	1	0	3	2	0	2	0	0	2	0	1	0	3	0					
		0.21%	0.09%	0.16%	0.09%	0.0%	0.19%	0.41%	0.0%	0.24%	0.20%	0.15%	0.12%	0.23%	0.57%	0.08%	0.0%	0.37%	0.54%	0.77%	0.0%	0.0%	0.0%	0.0%	0.32%	0.35%	0.0%	0.81%	1.44%	0.0%	1.81%	0.0%	0.0%	0.62%	0.0%	0.16%	0.0%	0.98%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	91	4	13	4	5	9	1	1	9	4	3	0	0	1	3	2	0	1	2	1	0	0	0	0	1	2	1	0	5	0	0	1	4	3	5	5	1	0					
		0.53%	0.37%	1.05%	0.38%	0.45%	0.87%	0.20%	0.27%	1.11%	0.41%	0.47%	0.0%	0.0%	0.28%	0.26%	0.50%	0.0%	0.27%	1.55%	0.76%	0.0%	0.0%	0.0%	0.0%	0.35%	0.78%	0.27%	0.0%	0.97%	0.0%	0.0%	0.55%	1.25%	2.38%	0.81%	3.24%	0.32%	0.0%					
25	"8. ""Народно-республиканская партия России"""	30	0	1	3	1	0	1	2	2	0	4	0	2	0	0	0	0	2	0	1	0	3	0	0	1	1	0	0	2	1	0	1	0	0	1	0	1	0					
		0.17%	0.0%	0.08%	0.28%	0.09%	0.0%	0.20%	0.55%	0.24%	0.0%	0.62%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.76%	0.0%	3.19%	0.0%	0.0%	0.35%	0.39%	0.0%	0.0%	0.39%	0.90%	0.0%	0.55%	0.0%	0.0%	0.16%	0.0%	0.32%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	54	3	0	6	4	2	4	2	2	0	1	1	0	2	2	1	2	4	2	1	0	0	2	0	0	0	3	0	4	0	0	0	2	0	1	0	2	1					
		0.31%	0.27%	0.0%	0.57%	0.36%	0.19%	0.82%	0.55%	0.24%	0.0%	0.15%	0.12%	0.0%	0.57%	0.17%	0.25%	0.75%	1.09%	1.55%	0.76%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.81%	0.0%	0.78%	0.0%	0.0%	0.0%	0.62%	0.0%	0.16%	0.0%	0.65%	1.53%					
27	"10. ""Аграрная партия России"""	1324	47	81	58	50	27	17	25	39	54	27	33	18	12	65	31	14	27	9	24	13	1	41	51	34	12	160	28	58	4	16	29	71	6	79	36	18	9					
		7.73%	4.37%	6.59%	5.60%	4.59%	2.61%	3.49%	6.88%	4.83%	5.57%	4.25%	4.22%	4.21%	3.42%	5.64%	7.86%	5.28%	7.41%	6.97%	18.46%	9.55%	1.06%	11.48%	16.50%	12.01%	4.68%	43.59%	20.28%	11.35%	3.63%	17.39%	16.02%	22.25%	4.76%	12.82%	23.37%	5.88%	13.84%					
28	"11. ""Истинные патриоты России"""	19	4	1	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	0	2	0	0	0					
		0.11%	0.37%	0.08%	0.19%	0.0%	0.0%	0.20%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.73%	0.0%	0.28%	0.32%	0.0%	0.0%	0.27%	0.0%	0.0%	0.90%	1.08%	0.0%	0.31%	0.0%	0.32%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	162	11	13	14	9	15	4	2	8	5	1	5	1	2	11	4	10	4	2	1	1	0	1	6	1	1	2	2	7	1	1	0	3	2	8	0	3	1					
		0.94%	1.02%	1.05%	1.35%	0.82%	1.45%	0.82%	0.55%	0.99%	0.51%	0.15%	0.64%	0.23%	0.57%	0.95%	1.01%	3.77%	1.09%	1.55%	0.76%	0.73%	0.0%	0.28%	1.94%	0.35%	0.39%	0.54%	1.44%	1.36%	0.90%	1.08%	0.0%	0.94%	1.58%	1.29%	0.0%	0.98%	1.53%					
30	"13. ""Демократическая партия России"""	42	4	2	2	3	1	3	1	3	1	1	2	0	2	6	1	0	0	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	5	0	0	0					
		0.24%	0.37%	0.16%	0.19%	0.27%	0.09%	0.61%	0.27%	0.37%	0.10%	0.15%	0.25%	0.0%	0.57%	0.52%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	0.64%	0.0%	0.39%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	3	1	6	3	2	3	4	1	1	1	0	2	1	1	1	1	1	0	1	1	0	0	1	1	0	1	2	1	0	0	0	0	0	2	0	1	0					
		0.25%	0.27%	0.08%	0.57%	0.27%	0.19%	0.61%	1.10%	0.12%	0.10%	0.15%	0.0%	0.46%	0.28%	0.08%	0.25%	0.37%	0.27%	0.0%	0.76%	0.73%	0.0%	0.0%	0.32%	0.35%	0.0%	0.27%	1.44%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.32%	0.0%					
32	"15. ""Партия СЛОН"""	32	0	3	2	3	6	0	1	3	3	1	0	0	0	0	0	3	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	2	0					
		0.18%	0.0%	0.24%	0.19%	0.27%	0.58%	0.0%	0.27%	0.37%	0.30%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.39%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.65%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	890	71	77	73	71	57	32	19	30	43	21	41	36	17	110	22	3	23	2	3	3	2	15	16	24	15	6	5	9	0	2	1	9	1	23	3	4	1					
		5.19%	6.61%	6.26%	7.05%	6.53%	5.52%	6.57%	5.23%	3.72%	4.44%	3.30%	5.24%	8.43%	4.85%	9.54%	5.58%	1.13%	6.31%	1.55%	2.30%	2.20%	2.12%	4.20%	5.17%	8.48%	5.85%	1.63%	3.62%	1.76%	0.0%	2.17%	0.55%	2.82%	0.79%	3.73%	1.94%	1.30%	1.53%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	2	0	1	1	4	2	1	1	1	1	0	0	0	2	0	1	2	0	0	0	2	1	0	1	0	1	0	2	1	0	0	1	0	2	0	0	0					
		0.17%	0.18%	0.0%	0.09%	0.09%	0.38%	0.41%	0.27%	0.12%	0.10%	0.15%	0.0%	0.0%	0.0%	0.17%	0.0%	0.37%	0.54%	0.0%	0.0%	0.0%	2.12%	0.28%	0.0%	0.35%	0.0%	0.27%	0.0%	0.39%	0.90%	0.0%	0.0%	0.31%	0.0%	0.32%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2501	169	202	168	180	168	80	58	164	190	98	89	45	53	147	54	40	52	9	20	24	23	31	51	34	22	29	16	57	13	9	7	31	9	84	28	36	11					
		14.60%	15.73%	16.43%	16.23%	16.55%	16.29%	16.42%	15.97%	20.34%	19.62%	15.43%	11.39%	10.53%	15.14%	12.76%	13.70%	15.09%	14.28%	6.97%	15.38%	17.64%	24.46%	8.68%	16.50%	12.01%	8.59%	7.90%	11.59%	11.15%	11.81%	9.78%	3.86%	9.71%	7.14%	13.63%	18.18%	11.76%	16.92%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	273	20	22	16	12	14	5	7	9	16	11	20	7	8	22	7	6	7	0	4	0	0	4	10	6	3	1	2	4	4	0	0	8	1	6	3	4	4					
		1.59%	1.86%	1.79%	1.54%	1.10%	1.35%	1.02%	1.92%	1.11%	1.65%	1.73%	2.56%	1.63%	2.28%	1.90%	1.77%	2.26%	1.92%	0.0%	3.07%	0.0%	0.0%	1.12%	3.23%	2.12%	1.17%	0.27%	1.44%	0.78%	3.63%	0.0%	0.0%	2.50%	0.79%	0.97%	1.94%	1.30%	6.15%					
37	"20. ""Политическая партия ""Единая Россия"""	7455	459	544	406	473	455	200	132	323	400	340	369	199	170	387	163	117	113	84	46	71	40	224	110	132	126	115	59	246	60	51	124	119	83	258	51	189	17					
		43.52%	42.73%	44.26%	39.22%	43.51%	44.13%	41.06%	36.36%	40.07%	41.32%	53.54%	47.24%	46.60%	48.57%	33.59%	41.37%	44.15%	31.04%	65.11%	35.38%	52.20%	42.55%	62.74%	35.59%	46.64%	49.21%	31.33%	42.75%	48.14%	54.54%	55.43%	68.50%	37.30%	65.87%	41.88%	33.11%	61.76%	26.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	4	2	2	3	2	4	1	2	1	0	3	1	1	5	1	1	0	0	4	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0					
		0.23%	0.37%	0.16%	0.19%	0.27%	0.19%	0.82%	0.27%	0.24%	0.10%	0.0%	0.38%	0.23%	0.28%	0.43%	0.25%	0.37%	0.0%	0.0%	3.07%	0.0%	1.06%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	46	4	3	3	4	6	0	1	4	5	0	1	1	0	3	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	3	0	3	0	0	0					
		0.26%	0.37%	0.24%	0.28%	0.36%	0.58%	0.0%	0.27%	0.49%	0.51%	0.0%	0.12%	0.23%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.48%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1980	128	122	147	136	125	56	61	74	100	60	123	47	37	228	55	30	71	7	6	10	2	15	35	20	36	18	9	75	9	2	1	23	15	59	11	21	6					
		11.56%	11.91%	9.92%	14.20%	12.51%	12.12%	11.49%	16.80%	9.18%	10.33%	9.44%	15.74%	11.00%	10.57%	19.79%	13.95%	11.32%	19.50%	5.42%	4.61%	7.35%	2.12%	4.20%	11.32%	7.06%	14.06%	4.90%	6.52%	14.67%	8.18%	2.17%	0.55%	7.21%	11.90%	9.57%	7.14%	6.86%	9.23%					
																																												
41	Против всех	591	43	50	34	39	42	17	12	37	43	19	19	17	13	41	9	14	9	2	4	5	11	6	10	8	7	2	0	10	2	4	2	20	1	20	4	7	8					
		3.45%	4.00%	4.06%	3.28%	3.58%	4.07%	3.49%	3.30%	4.59%	4.44%	2.99%	2.43%	3.98%	3.71%	3.55%	2.28%	5.28%	2.47%	1.55%	3.07%	3.67%	11.70%	1.68%	3.23%	2.82%	2.73%	0.54%	0.0%	1.95%	1.81%	4.34%	1.10%	6.26%	0.79%	3.24%	2.59%	2.28%	12.30%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
