Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Слободо-Туринская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835					
		0.38%	1.47%	0.0%	0.42%	0.0%	0.99%	0.0%	0.0%	0.0%	0.47%	0.0%	0.24%	0.0%	0.0%	0.86%	0.40%	0.0%	1.25%	0.99%	0.0%	0.46%	0.14%					
39	"22. ""Развитие предпринимательства"""	10	0	1	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	1	2	0					
		0.15%	0.0%	0.29%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.23%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	561	34	49	56	9	15	6	24	5	48	8	35	4	22	18	36	7	23	22	47	57	36					
		8.67%	12.54%	14.67%	11.99%	7.37%	7.46%	4.8%	13.18%	5.95%	11.42%	6.20%	8.68%	3.38%	13.41%	7.75%	7.36%	4.96%	14.46%	7.30%	8.27%	6.58%	5.20%					
																												
41	Против всех	171	14	7	8	7	4	8	2	6	13	3	10	1	4	4	15	5	4	9	8	22	17					
		2.64%	5.16%	2.09%	1.71%	5.73%	1.99%	6.4%	1.09%	7.14%	3.09%	2.32%	2.48%	0.84%	2.43%	1.72%	3.06%	3.54%	2.51%	2.99%	1.40%	2.54%	2.45%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
