Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
"Наименование Избирательной комиссии:    г. Чита, Центральная"																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2470	50	45	55	35	45	55	35	55	45	55	50	35	35	55	50	35	55	55	50	35	35	35	45	35	35	45	35	50	50	35	35	55	50	65	35	710	65	55	35	35	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2127	50	40	48	21	40	41	23	42	42	44	38	34	29	52	38	33	43	46	49	24	28	35	42	30	32	39	17	50	36	24	27	50	37	62	17	700	50	47	10	17	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1487	37	27	16	24	36	26	22	36	16	42	35	4	22	46	27	26	25	30	26	47	29	14	19	26	105	31	24	48	29	25	17	40	30	35	61	176	43	14	23	37	91					
14	Число погашенных неиспользованных открепительных удостоверений	343	0	5	7	14	5	14	12	13	3	11	12	1	6	3	12	2	12	9	1	11	7	0	3	5	3	6	18	0	14	11	8	5	13	3	18	10	15	8	25	18	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	49	2	2	0	2	1	4	1	3	3	2	1	1	4	1	2	0	3	0	2	0	1	0	0	1	0	2	2	0	1	0	0	0	1	2	0	5	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	1958	36	58	59	71	57	35	49	63	58	71	55	31	59	51	47	61	59	75	64	58	46	52	42	54	42	66	24	42	36	67	44	50	39	44	36	25	49	51	12	14	6					
		3.28%	1.91%	3.39%	3.04%	4.24%	2.98%	2.19%	3.15%	3.73%	3.36%	3.74%	3.05%	3.03%	3.62%	2.89%	2.95%	4.43%	3.43%	4.72%	3.40%	4.96%	5.17%	4.21%	2.82%	3.29%	3.55%	3.71%	2.11%	2.31%	2.72%	4.25%	3.29%	3.37%	2.75%	2.78%	3.16%	1.20%	4.50%	3.81%	2.90%	3.97%	2.43%					
19	2.Всероссийская политическая партия «Гражданская Сила»	595	11	17	26	18	23	12	15	24	15	19	20	7	8	14	16	9	21	15	22	9	4	15	17	17	10	24	18	13	15	13	14	20	15	20	10	16	8	13	2	3	7					
		0.99%	0.58%	0.99%	1.34%	1.07%	1.20%	0.75%	0.96%	1.42%	0.87%	1.00%	1.11%	0.68%	0.49%	0.79%	1.00%	0.65%	1.22%	0.94%	1.17%	0.77%	0.45%	1.22%	1.14%	1.04%	0.85%	1.35%	1.58%	0.72%	1.13%	0.83%	1.05%	1.35%	1.06%	1.26%	0.88%	0.77%	0.73%	0.97%	0.48%	0.85%	2.83%					
20	3.Политическая партия «Демократическая партия России»	104	1	3	2	4	2	4	7	1	5	7	1	1	3	4	5	4	1	3	5	1	1	1	3	2	7	3	2	3	3	0	1	3	2	0	3	0	1	4	0	0	1					
		0.17%	0.05%	0.18%	0.10%	0.24%	0.10%	0.25%	0.45%	0.06%	0.29%	0.37%	0.06%	0.10%	0.18%	0.23%	0.31%	0.29%	0.06%	0.19%	0.27%	0.09%	0.11%	0.08%	0.20%	0.12%	0.59%	0.17%	0.18%	0.17%	0.23%	0.00%	0.07%	0.20%	0.14%	0.00%	0.26%	0.00%	0.09%	0.30%	0.00%	0.00%	0.40%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5988	115	202	161	161	210	142	166	139	143	147	203	67	184	212	169	172	185	202	248	138	104	124	189	260	137	221	110	287	96	163	168	154	174	162	65	65	43	45	15	19	21					
		10.03%	6.09%	11.81%	8.30%	9.61%	10.98%	8.88%	10.65%	8.22%	8.28%	7.74%	11.27%	6.56%	11.29%	12.01%	10.61%	12.50%	10.77%	12.71%	13.16%	11.80%	11.70%	10.05%	12.68%	15.86%	11.58%	12.43%	9.67%	15.79%	7.25%	10.35%	12.56%	10.39%	12.26%	10.24%	5.71%	3.12%	3.95%	3.36%	3.62%	5.38%	8.50%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	489	6	10	14	28	22	12	12	13	18	11	30	5	20	14	13	10	12	11	28	8	3	4	12	16	9	11	8	12	4	13	9	14	11	12	4	14	7	23	0	3	3					
		0.82%	0.32%	0.58%	0.72%	1.67%	1.15%	0.75%	0.77%	0.77%	1.04%	0.58%	1.66%	0.49%	1.23%	0.79%	0.82%	0.73%	0.70%	0.69%	1.49%	0.68%	0.34%	0.32%	0.80%	0.98%	0.76%	0.62%	0.70%	0.66%	0.30%	0.83%	0.67%	0.94%	0.78%	0.76%	0.35%	0.67%	0.64%	1.72%	0.00%	0.85%	1.21%					
23	6.Политическая партия «Партия социальной справедливости»	117	2	1	2	24	2	2	3	3	4	2	4	2	6	3	4	2	3	1	5	3	2	1	2	1	2	5	0	0	1	2	7	1	3	9	1	0	0	1	0	1	0					
		0.20%	0.11%	0.06%	0.10%	1.43%	0.10%	0.13%	0.19%	0.18%	0.23%	0.11%	0.22%	0.20%	0.37%	0.17%	0.25%	0.15%	0.17%	0.06%	0.27%	0.26%	0.22%	0.08%	0.13%	0.06%	0.17%	0.28%	0.00%	0.00%	0.08%	0.13%	0.52%	0.07%	0.21%	0.57%	0.09%	0.00%	0.00%	0.07%	0.00%	0.28%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	8499	304	271	279	258	260	285	294	235	258	267	243	156	224	219	222	211	237	208	216	150	146	191	200	238	155	263	139	243	189	203	179	225	208	224	155	346	143	105	45	63	42					
		14.24%	16.09%	15.85%	14.38%	15.40%	13.60%	17.82%	18.87%	13.90%	14.93%	14.06%	13.49%	15.26%	13.74%	12.41%	13.94%	15.33%	13.80%	13.09%	11.46%	12.83%	16.42%	15.48%	13.41%	14.52%	13.10%	14.79%	12.21%	13.37%	14.26%	12.89%	13.38%	15.18%	14.66%	14.16%	13.62%	16.63%	13.13%	7.85%	10.87%	17.85%	17.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	6088	134	231	220	236	232	144	149	198	202	198	205	88	134	207	146	144	199	202	230	129	108	122	160	194	111	204	93	187	150	182	148	158	163	157	84	38	92	54	9	27	19					
		10.20%	7.09%	13.51%	11.34%	14.09%	12.13%	9.01%	9.56%	11.71%	11.69%	10.43%	11.38%	8.61%	8.22%	11.73%	9.17%	10.47%	11.58%	12.71%	12.21%	11.04%	12.15%	9.89%	10.73%	11.84%	9.38%	11.47%	8.17%	10.29%	11.32%	11.56%	11.06%	10.66%	11.49%	9.92%	7.38%	1.83%	8.45%	4.04%	2.17%	7.65%	7.69%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	736	15	22	32	22	17	8	9	19	18	12	40	7	14	17	93	21	27	14	19	16	6	23	25	20	13	16	25	21	6	31	16	29	17	15	7	8	4	8	1	1	2					
		1.23%	0.79%	1.29%	1.65%	1.31%	0.89%	0.50%	0.58%	1.12%	1.04%	0.63%	2.22%	0.68%	0.86%	0.96%	5.84%	1.53%	1.57%	0.88%	1.01%	1.37%	0.67%	1.86%	1.68%	1.22%	1.10%	0.90%	2.20%	1.16%	0.45%	1.97%	1.20%	1.96%	1.20%	0.95%	0.62%	0.38%	0.37%	0.60%	0.24%	0.28%	0.81%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	33896	1241	859	1091	828	1054	935	823	971	967	1132	979	640	938	981	833	713	933	829	1008	629	441	679	805	807	666	927	708	956	810	844	702	793	751	899	754	1543	719	1022	330	213	143					
		56.78%	65.70%	50.23%	56.24%	49.43%	55.13%	58.47%	52.82%	57.42%	55.96%	59.61%	54.33%	62.62%	57.55%	55.58%	52.29%	51.82%	54.31%	52.17%	53.50%	53.81%	49.61%	55.02%	53.99%	49.24%	56.30%	52.14%	62.21%	52.59%	61.13%	53.59%	52.47%	53.51%	52.92%	56.83%	66.26%	74.15%	66.02%	76.38%	79.71%	60.34%	57.89%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	714	17	17	32	25	22	10	16	18	17	22	20	8	21	29	25	19	29	18	21	13	14	11	23	22	22	18	6	29	8	28	25	20	22	17	7	12	15	10	0	3	3					
		1.20%	0.90%	0.99%	1.65%	1.49%	1.15%	0.63%	1.03%	1.06%	0.98%	1.16%	1.11%	0.78%	1.29%	1.64%	1.57%	1.38%	1.69%	1.13%	1.11%	1.11%	1.57%	0.89%	1.54%	1.34%	1.86%	1.01%	0.53%	1.60%	0.60%	1.78%	1.87%	1.35%	1.55%	1.07%	0.62%	0.58%	1.38%	0.75%	0.00%	0.85%	1.21%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
