Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Усть-Таркская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163					
		0.15%	0.00%	0.00%	0.00%	1.56%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0					
		0.09%	0.00%	0.00%	0.00%	1.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%	1.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.07%	0.00%	0.26%	1.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	959	54	8	4	1	51	6	17	23	17	22	65	26	12	20	4	1	21	5	15	1	27	7	46	20	6	9	77	228	18	18	4	40	13	0	43	7	23					
		12.65%	13.37%	16.67%	8.00%	1.56%	12.62%	7.79%	22.97%	25.56%	5.48%	16.06%	20.12%	24.07%	12.90%	7.52%	3.17%	1.82%	8.33%	8.77%	8.15%	1.45%	12.62%	13.46%	62.16%	11.36%	5.56%	16.67%	9.88%	15.63%	8.96%	4.66%	5.00%	19.23%	23.64%	0.00%	14.24%	8.64%	23.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	27	0	0	0	0	6	0	0	0	0	0	2	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	9	2	0	1	0	0	0	0	1	0	0					
		0.36%	0.00%	0.00%	0.00%	0.00%	1.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	1.13%	0.00%	0.00%	0.40%	1.75%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.16%	0.14%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1	0	0					
		0.12%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.48%	1.82%	0.00%	0.33%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	461	20	5	2	2	40	11	7	5	20	5	25	10	7	14	16	2	10	0	10	6	22	6	4	1	9	5	51	64	14	14	5	18	3	10	6	6	6					
		6.08%	4.95%	10.42%	4.00%	3.13%	9.90%	14.29%	9.46%	5.56%	6.45%	3.65%	7.74%	9.26%	7.53%	5.26%	12.70%	3.64%	3.97%	0.00%	5.43%	8.70%	10.28%	11.54%	5.41%	0.57%	8.33%	9.26%	6.55%	4.39%	6.97%	3.63%	6.25%	8.65%	5.45%	15.87%	1.99%	7.41%	6.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	359	16	0	4	12	17	0	0	0	12	2	36	5	0	12	3	1	8	3	4	1	6	6	0	5	4	2	26	89	22	21	0	12	0	1	23	2	4					
		4.73%	3.96%	0.00%	8.00%	18.75%	4.21%	0.00%	0.00%	0.00%	3.87%	1.46%	11.15%	4.63%	0.00%	4.51%	2.38%	1.82%	3.17%	5.26%	2.17%	1.45%	2.80%	11.54%	0.00%	2.84%	3.70%	3.70%	3.34%	6.10%	10.95%	5.44%	0.00%	5.77%	0.00%	1.59%	7.62%	2.47%	4.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	27	4	1	1	0	1	1	0	0	1	1	2	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	2	2	0	1	1	2	1	0	0	0	0					
		0.36%	0.99%	2.08%	2.00%	0.00%	0.25%	1.30%	0.00%	0.00%	0.32%	0.73%	0.62%	0.00%	1.08%	0.38%	0.00%	0.00%	0.40%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.57%	0.93%	0.00%	0.26%	0.14%	0.00%	0.26%	1.25%	0.96%	1.82%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5233	266	31	39	44	273	54	44	57	239	103	175	62	55	197	89	50	197	41	147	60	147	32	24	131	82	37	554	978	141	322	64	121	32	48	192	55	50					
		69.01%	65.84%	64.58%	78.00%	68.75%	67.57%	70.13%	59.46%	63.33%	77.10%	75.18%	54.18%	57.41%	59.14%	74.06%	70.63%	90.91%	78.17%	71.93%	79.89%	86.96%	68.69%	61.54%	32.43%	74.43%	75.93%	68.52%	71.12%	67.03%	70.15%	83.42%	80.00%	58.17%	58.18%	76.19%	63.58%	67.90%	50.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	6	12	0	0	1	0	1	0	1	0	0					
		0.36%	0.00%	0.00%	0.00%	1.56%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	1.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.82%	0.00%	0.00%	1.25%	0.00%	1.82%	0.00%	0.33%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
