Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Пудожская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №471	УИК №472	УИК №473					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	63	7	11	3	18	0	1	1	0	1	2	1	0	1	0	0	1	0	0	1	0	8	4	0	0	1	2	0	0	0	0					
		0.66%	0.68%	0.99%	0.29%	1.61%	0.00%	1.43%	0.48%	0.00%	0.56%	0.58%	0.53%	0.00%	0.39%	0.00%	0.00%	0.45%	0.00%	0.00%	0.52%	0.00%	1.14%	1.27%	0.00%	0.00%	0.29%	0.61%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1874	237	270	201	222	17	15	35	18	39	52	23	19	22	7	155	37	22	29	22	4	143	64	7	2	79	39	9	42	31	12					
		19.49%	23.10%	24.30%	19.14%	19.89%	21.79%	21.43%	16.67%	21.18%	21.79%	15.07%	12.17%	12.42%	8.63%	11.48%	27.83%	16.59%	20.00%	12.29%	11.46%	8.70%	20.37%	20.25%	9.46%	8.00%	22.70%	11.89%	12.33%	17.36%	22.30%	16.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	254	34	40	32	38	0	0	6	3	2	5	4	1	2	2	6	6	2	5	2	0	25	3	1	0	12	11	3	8	1	0					
		2.64%	3.31%	3.60%	3.05%	3.41%	0.00%	0.00%	2.86%	3.53%	1.12%	1.45%	2.12%	0.65%	0.78%	3.28%	1.08%	2.69%	1.82%	2.12%	1.04%	0.00%	3.56%	0.95%	1.35%	0.00%	3.45%	3.35%	4.11%	3.31%	0.72%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3996	407	383	397	423	35	30	110	46	93	166	87	85	140	33	163	81	52	140	115	29	243	144	33	15	115	175	49	106	64	37					
		41.56%	39.67%	34.47%	37.81%	37.90%	44.87%	42.86%	52.38%	54.12%	51.96%	48.12%	46.03%	55.56%	54.90%	54.10%	29.26%	36.32%	47.27%	59.32%	59.90%	63.04%	34.62%	45.57%	44.59%	60.00%	33.05%	53.35%	67.12%	43.80%	46.04%	49.33%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	61	4	8	5	12	0	0	2	0	0	1	3	1	1	1	3	2	0	2	2	0	3	1	0	0	0	1	0	5	3	1					
		0.63%	0.39%	0.72%	0.48%	1.08%	0.00%	0.00%	0.95%	0.00%	0.00%	0.29%	1.59%	0.65%	0.39%	1.64%	0.54%	0.90%	0.00%	0.85%	1.04%	0.00%	0.43%	0.32%	0.00%	0.00%	0.00%	0.30%	0.00%	2.07%	2.16%	1.33%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
