Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Пудожская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №471	УИК №472	УИК №473					
		9.17%	10.41%	13.72%	9.12%	11.64%	6.10%	13.79%	8.13%	7.20%	8.81%	11.40%	5.79%	3.37%	7.19%	5.06%	9.90%	5.36%	5.23%	7.84%	7.82%	6.78%	9.85%	9.70%	2.27%	0.00%	7.92%	6.46%	3.90%	7.38%	2.50%	1.04%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	28	5	5	3	5	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	1	2	0	0	1	1	0	0	0	0					
		0.27%	0.47%	0.43%	0.28%	0.45%	0.00%	1.15%	0.00%	0.00%	1.04%	0.00%	0.41%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.61%	0.00%	0.00%	0.20%	0.22%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	26	5	6	1	4	0	0	0	0	1	2	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	2	1	0					
		0.25%	0.47%	0.51%	0.09%	0.36%	0.00%	0.00%	0.00%	0.00%	0.52%	0.65%	0.00%	0.00%	0.00%	0.00%	0.17%	0.77%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.63%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	971	119	113	108	115	10	12	12	15	10	30	22	10	30	10	46	32	11	26	17	3	56	22	6	7	44	32	9	27	7	10					
		9.20%	11.16%	9.69%	10.26%	10.45%	12.20%	13.79%	4.88%	12.00%	5.18%	9.77%	9.09%	5.62%	10.27%	12.66%	7.72%	12.26%	7.19%	10.20%	6.99%	5.08%	7.56%	6.67%	6.82%	28.00%	8.71%	7.13%	11.69%	9.06%	4.38%	10.42%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1221	151	186	133	147	7	5	17	9	11	38	29	18	33	6	90	26	18	19	20	1	71	18	0	1	47	53	6	29	27	5					
		11.57%	14.17%	15.95%	12.63%	13.36%	8.54%	5.75%	6.91%	7.20%	5.70%	12.38%	11.98%	10.11%	11.30%	7.59%	15.10%	9.96%	11.76%	7.45%	8.23%	1.69%	9.58%	5.45%	0.00%	4.00%	9.31%	11.80%	7.79%	9.73%	16.88%	5.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	58	4	13	6	2	1	0	1	0	2	1	1	2	5	0	0	0	0	0	0	0	6	3	1	0	2	4	0	2	2	0					
		0.55%	0.38%	1.11%	0.57%	0.18%	1.22%	0.00%	0.41%	0.00%	1.04%	0.33%	0.41%	1.12%	1.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.81%	0.91%	1.14%	0.00%	0.40%	0.89%	0.00%	0.67%	1.25%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6396	594	569	606	579	55	53	185	87	138	192	162	129	176	56	355	167	107	167	180	51	415	231	73	13	333	290	58	197	104	74					
		60.61%	55.72%	48.80%	57.55%	52.64%	67.07%	60.92%	75.20%	69.60%	71.50%	62.54%	66.94%	72.47%	60.27%	70.89%	59.56%	63.98%	69.93%	65.49%	74.07%	86.44%	56.01%	70.00%	82.95%	52.00%	65.94%	64.59%	75.32%	66.11%	65.00%	77.08%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	527	53	77	59	71	1	0	8	2	5	5	6	4	12	2	30	4	3	9	4	0	94	11	0	0	23	28	1	9	5	1					
		4.99%	4.97%	6.60%	5.60%	6.45%	1.22%	0.00%	3.25%	1.60%	2.59%	1.63%	2.48%	2.25%	4.11%	2.53%	5.03%	1.53%	1.96%	3.53%	1.65%	0.00%	12.69%	3.33%	0.00%	0.00%	4.55%	6.24%	1.30%	3.02%	3.13%	1.04%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
